"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"fdca44a3-a610-4a4a-a0ea-7da07a734c72/2","checklist","Communications - Cabinet","","Cabinet",,1,"9b64f12f-f43d-4e5f-ad44-c4d5d194e3a4"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"a6b5c039-9104-4d59-ab1d-6bfb5762edd5","checkpoint","Confirm rack has been earthed",,,,,
"83c98af0-89bb-42b3-871e-fe93cc9cd729","checkpoint","Confirm cabinet has seismic fixings and bayed together.",,,,,
"0a237f42-78de-4a32-b6a8-8d1d0024fc3d","checkpoint","Confirm cable management installed",,,,,
"c1084f6e-3980-4a5c-8269-2e82fcc13c33","checkpoint","Confirm cabinet has asset managed label on front and rear",,,,,
"cc59b323-0b74-425c-8606-50e8f1820b7c","checkpoint","Confirm Cabinet is correct orientation",,,,,
"7ea45823-f0f0-4797-a3d6-e4ef97ffaa13","checkpoint","Confirm PDU-A and PDU-B are on correct side and plugged into correct power supply",,,,,
"2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7","signoff","Checked By (Heyday/MDE):",,,,,

"b1832b7a-a98e-4f92-936f-06626789fef8/2","checklist","Communications - Copper","","Copper",,1,"0176caef-a43d-43f3-bf54-03e088f36bd7"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"76c3fe8f-3ddc-4a5e-a05c-ba977ab9a969","checkpoint","Cabling is not susceptible to mechanical damage.",,,,,
"e18f9918-2b47-40e2-91f9-5482c3f7b9ec","checkpoint","Cable is dressed on the cable pathways with velcro.",,,,,
"eee317b7-8f5b-4eb2-883e-61d2e1a00f59","checkpoint","Apply a plastic wrap printed label to each end of the cable.",,,,,
"2f3a1f84-388b-47df-90de-dde96ff660f7","checkpoint","Cable is terminated into a faceplate or surface mount block.",,,,,
"78caadc4-7dd4-4b82-a55a-b5670488ad92","checkpoint","Cable is terminated into the correct patch panel reflected in the communication cabinet elevations.",,,,,
"fe7c9542-22b6-49bb-8910-c5e9721757f7","checkpoint","The patch panel, faceplate/surface mount block are labelled correctly with a traffolyte.",,,,,
"dfbecaf3-200a-4be9-8412-b04a17a436d1","signoff","Checked By (Heyday/MDE):",,,,,

"d80c0715-f329-4661-9a44-68e4b5a51855/2","checklist","Communications - Fibre","","Fibre",,1,"24cc71b2-31c7-439a-93ff-46fdc2baffcc"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"e2737053-d94a-48c5-b40d-ea6cb9f0e5d8","checkpoint","Cabling is not susceptible to mechanical damage.",,,,,
"c283b042-76d5-463a-8cca-eae28e34775a","checkpoint","Cable is dressed on the cable pathways with velcro.",,,,,
"0f151bed-084f-43d3-bbb6-d3158693983c","checkpoint","Apply a plastic traffolyte label to each end of the cable.",,,,,
"434d0ada-b213-43de-a343-48e2bdb3bafb","checkpoint","Fibre optic reticulates into cabinet correctly and is terminated into fobot.",,,,,
"361e5676-c9be-450d-b966-9efe3d620a60","checkpoint","Fobots is labelled correctly with traffolyte.",,,,,
"716f9a14-a9e5-4c50-ad9f-89cc55535c35","signoff","Checked By (Heyday/MDE):",,,,,

"82c06f34-8c90-46dd-9f46-676d6894970a/1","checklist","Installation and Rough in","","Installation and Rough in",,193,"e2cfca63-0172-49a3-bb61-449a1adbd891"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"188d52b4-88d8-403a-b8fc-23d967798458","checkpoint","Distribution Board Installation",,,,,
"f0f48faa-ed18-4a4a-87a4-e1b3b260f85a","checkpoint","Light and Power Rough in",,,,,
"b6b2e16d-c924-44be-8eec-37efa112cef0","checkpoint","Light fitting Installation",,,,,
"ef7fb927-8f99-4f29-96e0-235892bf9486","checkpoint","Electrical Equipment /Accessory installation",,,,,

