type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Communications Cabinet,,,,,,Quality - Communications Cabinet,
section,Details,,,,,,,
checkpoint,Receipt of Cabinet delivery to site,,,,,,,
checkpoint,set out to be confirmed with latest cabinet Shop drawings,,,,,,,
checkpoint,Correct alignment to set out drawings,,,,,,,
checkpoint,Correct bracket and safe fixing,,,,,,,
checkpoint,Photos of cabinet attached,,,,,,,
holdpoint,Signoff Required from Heyday/MDE,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,Communications Cabling,,,,,,Quality - Communications Cabling,
section,Details,,,,,,,
checkpoint,Correct cable type.,,,,,,,
checkpoint,Installed to correct cable routing arrangements & cable number.,,,,,,,
checkpoint,Installed to final location. ,,,,,,,
checkpoint,Photo evidence captured for cable containment install. ,,,,,,,
holdpoint,Signoff Required from Heyday/MDE,,,,,,,
checkpoint,Attach Photos,,,,,,,
,,,,,,,,
checklist,In Slab LV & Communication Conduits,,,,,,Quality - In Slab LV & Communication Conduits,
section,Details,,,,,,,
checkpoint,Receipt of conduit delivery to site & storage.,,,,,,,
checkpoint,Correct location to Drawing,,,,,,,
checkpoint,Correct size and type ,,,,,,,
checkpoint,Correct spacing in slab,,,,,,,
checkpoint,Correct depth in slab,,,,,,,
checkpoint,Clear to other services ,,,,,,,
checkpoint,Conduits glued together,,,,,,,
checkpoint,No Damage ,,,,,,,
holdpoint,Signoff Required from Heyday ,,,,,,,
checkpoint,Record photo evidence. ,,,,,,,
