type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,QA Manager only,,,,,,QA Manager only
checkpoint,Brick washdown & Treatments,,,,,,
checkpoint,Plaster Washdown,,,,,,
checkpoint,General Building washdown,,,,,,
checkpoint,Gutters,,,,,,
checkpoint,Entrances and signage,,,,,,
checkpoint,Paths and Paving treatments,,,,,,
checkpoint,Carpark treatments,,,,,,
checkpoint,Lookdown roofs,,,,,,
checkpoint,Non lookdown roofs,,,,,,
checkpoint,Fences and retaining walls,,,,,,
checkpoint,Exterior lighting,,,,,,
checkpoint,Spider proofing,,,,,,
checkpoint,Oamaru Stone,,,,,,
checkpoint,Village Completion sign off,,,,,,
