Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Jump Form,,,,,Yes,Jump Form,e6367cff-014b-4841-a3c0-5acb1dfc73a8
checkpoint-status,,,checkpoint,"Confirm Class of formwork to all faces, as per the latest specifications",,,,,,,
checkpoint-status,,,checkpoint,Confirm RL's of soffit & beams,,,,,,,
checkpoint-status,,,checkpoint,Confirm any penetration sizing for any hoist/crane penetrations,,,,,,,
checkpoint-status,,,checkpoint,Ensure formwork frames installed to enable clear & labelled access under deck for other personnel & for inspections,,,,,,,
checkpoint-status,,,checkpoint,"Ensure all formwork surfaces are cleaned & no rubbish remains on any soffits,sides,base of work",,,,,,,
checkpoint-status,,,checkpoint,Ensure bases of all columns/walls are cleaned out prior to pouring,,,,,,,
checkpoint-status,,,checkpoint,Check formwork is completed as per specified Class,,,,,,,
checkpoint-status,,,checkpoint,Ensure no rubbish or excess water is present prior to concrete pour,,,,,,,
checkpoint-status,,,checkpoint,Size and type correct to specification,,,,,,,
checkpoint-status,,,checkpoint,Reinforcing spacing and location correct,,,,,,,
checkpoint-status,,,checkpoint,Specified covers checked/correct,,,,,,,
checkpoint-status,,,checkpoint,Reinforcing installed correctly to specification and ready for concrete to be placed,,,,,,,
checkpoint-status,,,checkpoint,Formwork stripped in a safe manner,,,,,,,
checkpoint-status,,,checkpoint,All timbers de - nailed,,,,,,,
checkpoint-status,,,checkpoint,"Obtain all concrete tests at 1 day, and attach test results",,,,,,,
text,1a6e363e-1187-54ac-940f-877a607bdc59,,textbox,Test Strength Mpa,,,,,,,
checkpoint-status,,,checkpoint,"Obtain all concrete tests at 4 day, and attach test results",,,,,,,
text,20370f6b-0edc-5079-88dc-d5b3353aa343,,textbox,Test Strength Mpa,,,,,,,
label,5152d4ad-2afc-5b77-af8a-1feef3f6157f,,note,Attached below as applicable,,,,,,,
checkpoint-status,,,checkpoint,"Obtain all concrete tests at 7 day, and attach test results",,,,,,,
text,bfebb350-02e1-53ca-a1f5-43a0264c32f0,,textbox,Test Strength Mpa,,,,,,,
checkpoint-status,,,checkpoint,"Obtain all concrete tests at 28 day, and attach test results",,,,,,,
text,3287da17-e572-5b31-a63a-79e816053701,,textbox,Test Strength Mpa,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Columns,,,,,Yes,Columns,d52f7dd5-5f83-45d9-a51f-e9eb730e96e2
checkpoint-group,,,section,Pre-Column Pour,,,,,,,
checkpoint-status,,,checkpoint,Survey points given for 2 points,,,,,,,
checkpoint-status,,,checkpoint,"Datum RL supplied by surveyor, pour height marked",,,,,,,
checkpoint-status,,,checkpoint,"Blockouts, couplers, cast-in elements installed",,,,,,,
holdpoint,,,signoff,Request Sign Off from Site Engineer,,,,,,,
checkpoint-status,,,checkpoint,Column box cleaned & oiled,,,,,,,
checkpoint-status,,,checkpoint,Placement of column box over cage,,,,,,,
checkpoint-status,,,checkpoint,Bracing props secured,,,,,,,
checkpoint-status,,,checkpoint,Column plumbed,,,,,,,
checkpoint-status,,,checkpoint,Correct class of finish,,,,,,,
checkpoint-status,,,checkpoint,Final sign off - Columns completed as per the above ITP - Add general photos/comments below,,,,,,,
label,98819f33-3777-5676-8760-79d1548c8ef4,,note,HOLDPOINT - Once all above items have been signed off work may proceed,,,,,,,
checkpoint-group,,,section,After Column Pour,,,,,,,
checkpoint-status,,,checkpoint,Confirm Surveyor is out next day to carry out survey of finished concrete Attach As built Survey Plan,,,,,,,
label,6f96d071-1fd3-5506-99cc-2ac25270bb45,,note,Attached below as applicable,,,,,,,
checkpoint-status,,,checkpoint,Confirm tolerance of finished concrete surfaces are in accordance with the specifications,,,,,,,
checkpoint-status,,,checkpoint,Confirm saw joints are installed to engineers requirements,,,,,,,
checkpoint-status,,,checkpoint,"Confirm finish of concrete is adequate for application (broom/trowel/helicopter finish), refer to AS3610",,,,,,,
checkpoint-status,,,checkpoint,"Obtain all concrete tests at 1 day, and attach test results",,,,,,,
text,78fcf0a7-4c34-54f8-ae26-550b5bf0aec4,,textbox,Test Strength Mpa,,,,,,,
checkpoint-status,,,checkpoint,"Obtain all concrete tests at 4 day, and attach test results",,,,,,,
text,c9c29beb-13d2-597d-aeb0-0e446bd96e01,,textbox,Test Strength Mpa,,,,,,,
label,b66bb6d9-d41b-50e8-aa26-ad5ce916c808,,note,Attached below as applicable,,,,,,,
checkpoint-status,,,checkpoint,"Obtain all concrete tests at 7 day, and attach test results",,,,,,,
text,60d14f7c-09f8-5628-aa94-ed5616e21264,,textbox,Test Strength Mpa,,,,,,,
checkpoint-status,,,checkpoint,"Obtain all concrete tests at 28 day, and attach test results",,,,,,,
text,a6d4fc3e-47e2-5749-9f05-e54620f8b9eb,,textbox,Test Strength Mpa,,,,,,,
checkpoint-status,,,checkpoint,Attach Subcontractor ITP - Attached below as applicable,,,,,,,
button,bab2f29c-7286-5a0b-93b0-636625c85d70,,button,Subcontractor Sign Off,"Yes, No, N/A",,,,,,
button,fe9e5288-df17-5c0f-9d31-6adf62a89c8e,,button,Aland Sign Off,"Yes, No, N/A",,,,,,
holdpoint,,,signoff,Click to add Sign-Off Signatures,,,,,,,
