type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,NEL-CNT-SDC-2990-PQA-ITP-0011 Rev 0 - Earthworks Excavation (Including Subgrade Preparation),itp,,,,,NEL-CNT-SDC-2990-PQA-ITP-0011 Rev 0 - Earthworks Excavation (Including Subgrade Preparation),
section,"1.0 Preliminaries (Include all aspects of Materials, Approvals, IFC Drawings, etc. Ensure all required permits have been raised prior to commencing works)",,,,,,,
checkpoint,1.1 - Construction Package Approval,,,,,,,
label,Resp. Person - PE,,,,,,,
label,Specification Reference - PSDR Part F6 2 (a) to (h),,,,,,,
label,Acceptance Criteria - Construction Documentation shall be submitted and approved prior to commencing work at site.,,,,,,,
label,Test Method - R,,,,,,,
label,Test Freq. - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - IFU Construction Package,,,,,,,
textbox,• InEight Reference: #,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - Design status,,,,,,,
label,Resp. Person - PE,,,,,,,
label,"Specification Reference - PSDR Part F5, 2(b) & (c)(i)",,,,,,,
label,Acceptance Criteria - Design to be IFC prior to works commencing,,,,,,,
label,Test Method - V,,,,,,,
label,Test Freq. - PL,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - IFC Drawings,,,,,,,
textbox,• InEight Reference: #,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - All Equipment calibrated,,,,,,,
label,Resp. Person - SE,,,,,,,
label,Specification Reference - Quality Management Plan Section 11.1,,,,,,,
label,Acceptance Criteria - Equipment calibration certificates filed in InEight,,,,,,,
label,• Ensure all equipment associated with the relevant works is calibrated,,,,,,,
label,Test Method - R,,,,,,,
label,Test Freq. - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - Calibration Certificates,,,,,,,
textbox,• InEight Reference: #,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.4 - Survey Set Out,,,,,,,
label,Resp. Person - PE,,,,,,,
label,Specification Reference - PSDR Part F4 Section 6 IFC Drawings,,,,,,,
label,• VicRoads 703.17 IFC Drawings,,,,,,,
label,"Acceptance Criteria - Clearly mark limit of works; Chainage, offsets, cut/fill level etc. (if required)",,,,,,,
label,Test Method - V,,,,,,,
label,Test Freq. - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - ,,,,,,,
textbox,• Survey Record InEight Reference: #,,,,,,,
label,• This ITP Lot Map,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.5 - Stabilisation – Mix Design,,,,,,,
label,Resp. Person - PE,,,,,,,
label,Specification Reference - VR290.08,,,,,,,
label,Acceptance Criteria - The Contractor shall not commence work until all mix design details including the stabilising binder spreading rates have been presented to the Nominated Authority for review.,,,,,,,
label,"• If the Contractor is required to determine the Design Distribution Rate of the stabilised binder(s), evidence shall be produced to show that the material properties specified in clause 290.07(a) or clause 290.17(a) as appropriate have been met.",,,,,,,
label,Test Method - V,,,,,,,
label,Test Freq. - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - WP",,,,,,,
label,Records/Documents - Mix Design HP Release,,,,,,,
textbox,• InEight Reference: #,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.6 - Stabilization Material Compliance,,,,,,,
label,Resp. Person - SE,,,,,,,
label,Specification Reference - VR 290.05 (a) (b) (c),,,,,,,
label,Acceptance Criteria - Material approved for use in accordance with the relevant design recommendation and specification,,,,,,,
label,– Lime,,,,,,,
label,– Cementitious Binder,,,,,,,
label,• All quicklime and hydrated lime supplied to the job shall be provided with delivery docket showing an assigned ALI at the start of each production week.,,,,,,,
label,• The assigned ALI shall be determined by averaging the six most recent test results for ALI.,,,,,,,
label,• A test certificate for determination of the ALI shall be made available on request.,,,,,,,
label,• Lime shall be stored in a moisture free environment and shall be re-tested for compliance with AS 1672.1 if stored for more than 14 days after receipt from the manufacturer,,,,,,,
label,"• The Contractor shall nominate the type, brand and source of cement proposed.  GP or GB cement complying with AS 3972 may be used",,,,,,,
label,• Water added to the material shall be potable water.,,,,,,,
label,Test Method - T,,,,,,,
label,Test Freq. - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - ,,,,,,,
textbox,• Material Approval InEight Reference: #,,,,,,,
label,• Delivery Dockets Test Certificate,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.7 - Type GP (if required),,,,,,,
label,Resp. Person - PE,,,,,,,
label,Specification Reference - VR290.10 (a),,,,,,,
label,"Acceptance Criteria - If Type GP is proposed, the Nominated Authority shall be first notified and evidence provided to show that the earthworks material can be mixed and compacted to the specified density within the Maximum Allowable Working Time for Type GP Cement.",,,,,,,
label,Test Method - R,,,,,,,
label,Test Freq. - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - WP",,,,,,,
label,Records/Documents - HP Release,,,,,,,
textbox,• InEight Reference: #,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.8 - Stabilization Procedure,,,,,,,
label,Resp. Person - PE,,,,,,,
label,Specification Reference - VR290.10,,,,,,,
label,Acceptance Criteria - Lime and cement stabilisation procedure must be approved prior to commencement of works,,,,,,,
label,Test Method - R,,,,,,,
label,Test Freq. - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
