Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
H&S - Daily Prestart,,,,,,,
,Scope,,,Pre-Start,,,
,Rows,,,,,,
,,March 2023,dynamic,March 2023,Pre-Start,Health and Safety,
,,April 2023,dynamic,April 2023,Pre-Start,Health and Safety,
,,May 2023,dynamic,May 2023,Pre-Start,Health and Safety,
,,June 2023,dynamic,June 2023,Pre-Start,Health and Safety,
,,July 2023,dynamic,July 2023,Pre-Start,Health and Safety,
,,August 2023,dynamic,August 2023,Pre-Start,Health and Safety,
,,September 2023,dynamic,September 2023,Pre-Start,Health and Safety,
,,October 2023,dynamic,October 2023,Pre-Start,Health and Safety,
,,November 2023,dynamic,November 2023,Pre-Start,Health and Safety,
,,December 2023,dynamic,December 2023,Pre-Start,Health and Safety,
,Columns,,,,,,
,,Person/s in charge of site operations,,Person/s in charge of site operations,,,
,,Weather conditions,,Weather conditions,,,
,,Conditions,Conditions,Weather conditions,,,
,,Wind Conditions,,Wind Conditions,,,
,,Conditions,Conditions,Wind Conditions,,,
,,Meeting minutes,,Meeting minutes,,,
,,Safety minutes,,Safety minutes,,,
,,Main contractor supplied minutes,,Main contractor supplied minutes,,,
,,Signatures of all attendees,,Signatures of all attendees,,,
,,,,,,,
H&S - Toolbox Meeting Minutes,,,,,,,
,Scope,,,Toolbox,,,
,Rows,,,,,,
,,March 2023,dynamic,March 2023,Toolbox,Health and Safety,
,,April 2023,dynamic,April 2023,Toolbox,Health and Safety,
,,May 2023,dynamic,May 2023,Toolbox,Health and Safety,
,,June 2023,dynamic,June 2023,Toolbox,Health and Safety,
,,July 2023,dynamic,July 2023,Toolbox,Health and Safety,
,,August 2023,dynamic,August 2023,Toolbox,Health and Safety,
,,September 2023,dynamic,September 2023,Toolbox,Health and Safety,
,,October 2023,dynamic,October 2023,Toolbox,Health and Safety,
,,November 2023,dynamic,November 2023,Toolbox,Health and Safety,
,,December 2023,dynamic,December 2023,Toolbox,Health and Safety,
,Columns,,,,,,
,,Details,,Details,,,
,,Health & safety issues,,Health and safety issues,,,
,,Job plans reviewed,,Job plans reviewed,,,
,,Operational issues,,Operational issues,,,
,,Other business,,Other business,,,
,,Attendees,,Attendees,,,
,,Review by management,,Review by management,,,
,,,,,,,
QA - Manufacturing,,,,,,,
,Scope,,,Manufacture QA,,,
,Rows,,,,,,
,,Ground Level - Panels,dynamic,Panels,Ground Level,Manufacture QA,
,,Ground Level - Ballustrades,dynamic,Ballustrades,Ground Level,Manufacture QA,
,,Level 1 - Panels,dynamic,Panels,Level 1,Manufacture QA,
,,Level 1 - Ballustrades,dynamic,Ballustrades,Level 1,Manufacture QA,
,,Level 2 - Panels,dynamic,Panels,Level 2,Manufacture QA,
,,Level 2 - Ballustrades,dynamic,Ballustrades,Level 2,Manufacture QA,
,,Level 3 - Panels,dynamic,Panels,Level 3,Manufacture QA,
,,Level 3 - Ballustrades,dynamic,Ballustrades,Level 3,Manufacture QA,
,,Level 4 - Panels,dynamic,Panels,Level 4,Manufacture QA,
,,Level 4 - Ballustrades,dynamic,Ballustrades,Level 4,Manufacture QA,
,,Level 5 - Panels,dynamic,Panels,Level 5,Manufacture QA,
,,Level 5 - Ballustrades,dynamic,Ballustrades,Level 5,Manufacture QA,
,,Level 6 - Panels,dynamic,Panels,Level 6,Manufacture QA,
,,Level 6 - Ballustrades,dynamic,Ballustrades,Level 6,Manufacture QA,
,,Level 7 - Panels,dynamic,Panels,Level 7,Manufacture QA,
,,Level 7 - Ballustrades,dynamic,Ballustrades,Level 7,Manufacture QA,
,,Level 8 - Panels,dynamic,Panels,Level 8,Manufacture QA,
,,Level 8 - Ballustrades,dynamic,Ballustrades,Level 8,Manufacture QA,
,,Level 9 - Panels,dynamic,Panels,Level 9,Manufacture QA,
,,Level 9 - Ballustrades,dynamic,Ballustrades,Level 9,Manufacture QA,
,,Level 10 - Panels,dynamic,Panels,Level 10,Manufacture QA,
,,Level 10 - Ballustrades,dynamic,Ballustrades,Level 10,Manufacture QA,
,Columns,,,,,,
,,Element Drawing,,Element Drawing,Documents,,
,,Primary Lifting & Propping Certification,,Primary Lifting and Propping Certification,Documents,,
,,Mould check,,Mould check,Pre-Pour,,
,,Mould clean & oil applied,Mould clean and oil applied correctly,Mould check,Pre-Pour,,
,,Primary & diagonal dimensions,Primary & diagonal dimensions checked,Mould check,Pre-Pour,,
,,Openings Checked,Openings Checked and Correct,Mould check,Pre-Pour,,
,,Rebates Installed,Rebates Installed Correctly,Mould check,Pre-Pour,,
,,Formwork installed,Formwork installed correctly,Mould check,Pre-Pour,,
,,Reinforcing check,,Reinforcing check,Pre-Pour,,
,,Correct Size & Type,Correct Size and Type,Reinforcing check,Pre-Pour,,
,,Laps & Splices,Laps and Splices correct,Reinforcing check,Pre-Pour,,
,,Cover,Cover Checked,Reinforcing check,Pre-Pour,,
,,Spacing,Spacing Checked,Reinforcing check,Pre-Pour,,
,,Cast in items,,Cast in items check,Pre-Pour,,
,,Ferrules/Inserts installed,"Ferrules/Inserts installed, checked and correct",Cast in items check,Pre-Pour,,
,,Starter Bars inserted,"Starter Bars inserted, checked and correct",Cast in items check,Pre-Pour,,
,,Lifting anchors installed,"Lifting anchors installed, checked and correct",Cast in items check,Pre-Pour,,
,,Check Minimum Cover,,Check Minimum Cover,Pre-Pour,,
,,ID Tag installed in non-visible face,,ID Tag installed in non-visible face,Pre-Pour,,
,,Pre-Pour checks completed,,Pre-Pour checks completed and approval given to pour Element,Pre-Pour,,
,,Photo of signed pre-pour check,,Upload photo of signed pre-pour check of shop drawing,Pre-Pour,,
,,Concrete Strength correct,,Concrete Strength correct as per design,Concrete Documents,,
,,Concrete Dockets Attached,All Concrete Dockets Attached,Concrete Strength correct as per design,Concrete Documents,,
,,Photo of complete element,,Photo of complete element,Post-Pour / Pre Delivery,,
,,Does finish meet industry standards,Does the finish meet industry standards,Photo of complete element,Post-Pour / Pre Delivery,,
,,Chamfers clean/neat,"Chamfers clean, neat and on all required edges",Photo of complete element,Post-Pour / Pre Delivery,,
,,Anchors checked & approved,Anchors checked and approved,Photo of complete element,Post-Pour / Pre Delivery,,
,,Openings (formwork removed),Openings (formwork removed),Photo of complete element,Post-Pour / Pre Delivery,,
,,Nailplates/Recesses removed,Nailplates / Recesses etc removed,Photo of complete element,Post-Pour / Pre Delivery,,
,,Any Strongbacks Installed,,Any Strongbacks Installed where required,Post-Pour / Pre Delivery,,
,,All Post Pour Works complete,,All Post Pour Works complete,Post-Pour / Pre Delivery,,
,,Concrete Test Result attached,,Concrete Test Result attached,Concrete Test Results,,
,,,,,,,
QA - Installation,,,,,,,
,Scope,,,Installation QA,,,
,Rows,,,,,,
,,Ground Level - Panels,dynamic,Panels,Ground Level,Installation QA,
,,Ground Level - Ballustrades,dynamic,Ballustrades,Ground Level,Installation QA,
,,Level 1 - Panels,dynamic,Panels,Level 1,Installation QA,
,,Level 1 - Ballustrades,dynamic,Ballustrades,Level 1,Installation QA,
,,Level 2 - Panels,dynamic,Panels,Level 2,Installation QA,
,,Level 2 - Ballustrades,dynamic,Ballustrades,Level 2,Installation QA,
,,Level 3 - Panels,dynamic,Panels,Level 3,Installation QA,
,,Level 3 - Ballustrades,dynamic,Ballustrades,Level 3,Installation QA,
,,Level 4 - Panels,dynamic,Panels,Level 4,Installation QA,
,,Level 4 - Ballustrades,dynamic,Ballustrades,Level 4,Installation QA,
,,Level 5 - Panels,dynamic,Panels,Level 5,Installation QA,
,,Level 5 - Ballustrades,dynamic,Ballustrades,Level 5,Installation QA,
,,Level 6 - Panels,dynamic,Panels,Level 6,Installation QA,
,,Level 6 - Ballustrades,dynamic,Ballustrades,Level 6,Installation QA,
,,Level 7 - Panels,dynamic,Panels,Level 7,Installation QA,
