Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Suspended Drainage Services,,,,,,,
,Scope,,,Suspended Drainage Services,,,
,Rows,,,,,,
,,Storm Water (suspended),dynamic,Storm Water (suspended),Installation,Suspended Drainage Services,Site QA
,,Sewer (suspended),dynamic,Sewer (suspended),Installation,Suspended Drainage Services,Site QA
,Columns,,,,,,
,,All works set out as per approved IFC drawings,,All works to be set out as per approved IFC drawings. Works set out to Drawing No.,,,
,,All pipe work as per specifications,,All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized,,,
,,"All pipework, material & fittings to be installed",,"All pipework, material and fittings to be installed as per approved IFC Drawing No:",,,
,,All pipework checked for correct invert levels & gradients,,"All pipework to be checked for correct invert levels & gradients in accordance to specifications, requirements & approved IFC drawings.",,,
,,Ensure acoustic lagging is installed if required,,Ensure acoustic lagging is installed if required to specification & acoustic engineers report.,,,
,,As per AS 3500 test traps for leaks by discharging water into drains,,As per AS 3500 test traps for leaks by discharging water into drains,,,
,,All excess material removed from work area/clean & tidy,,Ensure all excess material is removed from work area & leave clean & tidy.,,,
,,,,,,,
In-Ground Drainage Services ,,,,,,,
,Scope,,,In-Ground Drainage Services ,,,
,Rows,,,,,,
,,Sewer (In-ground) ,dynamic,Sewer (In-ground) ,Installation ,In-Ground Drainage Services ,Site QA
,Columns,,,,,,
,,All works set out as per approved IFC drawings,,All works to be set out as per approved IFC drawings. Works set out to Drawing No.,,,
,,All pipe work as per specifications,,All pipe work to be as per specifications & AS3500.2.2015 or alternatively approved and appropriately sized,,,
,,"All pipework, material & fittings installed",,"All pipework, material and fittings to be installed as per approved IFC Drawing No:",,,
,,All pipework checked for correct invert levels & gradients,,"All pipework to be checked for correct invert levels & gradients in accordance to specifications, requirements & approved IFC drawings.",,,
,,Notify HP Management for inspection of drainage,,Notify HP Management for inspection of drainage prior to backfill.,,,
,,Book inspection with VBA for in-ground drainage,,Book inspection with VBA for in-ground drainage. HP can sign off if inspector does not attend.,,,
,,Ensure all backfill is in accordance to specifications,,Ensure all backfill is in accordance to specifications & compaction requirements.,,,
,,All excess material removed from work area/clean & tidy,,Ensure all excess material is removed from work area & leave clean & tidy.,,,
,,,,,,,
Penetrations,,,,,,,
,Scope,,,Penetrations,,,
,Rows,,,,,,
,,Installation,dynamic,Installation,Penetrations,Site QA,
,Columns,,,,,,
,,All works set out as per approved IFC drawings,,All works to be set our as per approved IFC drawings. Works set out to IFC Drawing No.,,,
,,All penetrations & fire collars as per specifications,,All penetrations and fire collars to be as per specifications or alternatively approved,,,
,,All penetrations set out using total station/surveyed grid points,,All penetrations set out using total station or surveyed grid points by the builder,,,
,,Ensure fire collars installed as per manufacturer instructions,,Ensure fire collars are installed as per manufacturer’s instructions.,,,
,,Tabs on cast in collar exposed,,Tabs on cast in collar to be exposed.,,,
,,Photos of collar end labelling referencing fire matrix,,Photos of collar end labelling referencing fire matrix if required,,,
,,All excess material removed from work area/clean & tidy,,Ensure all excess material is removed from work area & leave clean & tidy.,,,
,,,,,,,
Total Station,,,,,,,
,Scope,,,Total Station ,,,
,Rows,,,,,,
,,Mark Out ,dynamic,Mark Out ,Total Station ,Site QA,
,Columns,,,,,,
,,All works set out as per approved IFC drawings,,All works to be set our as per approved IFC drawings. Works set out to IFC Drawing No.,,,
