type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,"Form 12 - Box Culvert, Base & Link Slab Dimensional Accuracy Check",,,,,,"Form 12 - Box Culvert, Base & Link Slab Dimensional Accuracy Check",
section,Details,,,,,,,
checkpoint,Details,,,,,,,
textbox,Box Culvert Size:,,,,,,,
textbox,Mould Identification number:,,,,,,,
date,Date manufactured:,,,,,,,
date,Date of Test:,,,,,,,
textbox,Tested by:,,,,,,,
section,"AS1597.1-2010 & AS1597.2-2013, Clause 2.9.2 - Size Dimensions (Internal Measurements) Internal span and heights measurements of a culvert unit and span of a link or base slab are taken 200mm from each end and at the middle length of the culvert. The size dimension shall be taken from the mean of the 3 values.",,,,,,,
checkpoint,Internal span,,,,,,,
textbox,Value 1:,,,,,,,
textbox,Value 2:,,,,,,,
textbox,Value 3:,,,,,,,
textbox,Mean Internal Span = ,,,,,,,
button,Within Tolerance?,"Yes,No",,,,,,
checkpoint,Internal Height,,,,,,,
textbox,Value 1:,,,,,,,
textbox,Value 2:,,,,,,,
textbox,Value 3:,,,,,,,
textbox,Value 4:,,,,,,,
textbox,Mean Internal Height = ,,,,,,,
button,Within Tolerance?,"Yes,No",,,,,,
section,"Deck - AS1597.1-2010 & AS1597.2-2013, Clause 2.9.3 - Thickness - The thickness of the culvert crown unit, link or base slab shall be determined by taking measurements at 300mm in from both sides and the middle at either ends of the product. The thickness shall be taken as the mean of the six values. ",,,,,,,
checkpoint,Deck Thickness,,,,,,,
textbox,Value 1:,,,,,,,
textbox,Value 2:,,,,,,,
textbox,Value 3:,,,,,,,
textbox,Value 4:,,,,,,,
textbox,Value 5:,,,,,,,
textbox,Value 6:,,,,,,,
textbox,Mean Thickness = ,,,,,,,
button,Within Tolerance?,"Yes,No",,,,,,
section,"Top of Leg - AS1597.1-2010 & AS1597.2-2013, Clause 2.9.3 - Thickness - The thickness of the culvert unit legs shall be measured at the junction of the haunch and the top of the legs, and 300mm from end of the unit. The leg thickness at each horizontal plane shall be taken as the mean of the four values.",,,,,,,
checkpoint,Top of Leg Thickness,,,,,,,
textbox,Value 1:,,,,,,,
textbox,Value 2:,,,,,,,
textbox,Value 3:,,,,,,,
textbox,Value 4:,,,,,,,
textbox,Mean Thickness = ,,,,,,,
button,Within Tolerance?,"Yes,No",,,,,,
section,"Bottom of Leg - AS1597.1-2010 & AS1597.2-2013, Clause 2.9.3 - Thickness - The thickness of the culvert unit legs shall be measured 50mm up from the base of the legs, and 300mm from end of the unit. The leg thickness at each horizontal plane shall be taken as the mean of the four values.",,,,,,,
checkpoint,Bottom of Leg Thickness,,,,,,,
textbox,Value 1:,,,,,,,
textbox,Value 2:,,,,,,,
textbox,Value 3:,,,,,,,
textbox,Value 4:,,,,,,,
textbox,Mean Thickness = ,,,,,,,
button,Within Tolerance?,"Yes,No",,,,,,
section,"AS1597.1-2010 & AS1597.2-2013, Clause 2.9.5 - Length - The length of the precast unit shall be measured at the base of each leg and across the middle of the span. The length dimension shall be determined as the mean of the 3 values.",,,,,,,
checkpoint,Length,,,,,,,
textbox,Value 1:,,,,,,,
textbox,Value 2:,,,,,,,
textbox,Value 3:,,,,,,,
textbox,Mean Length = ,,,,,,,
button,Within Tolerance?,"Yes,No",,,,,,
textbox,Tolerance Check by:,,,,,,,
section,*FOR 1500MM SPAN AND LARGER ONLY,,,,,,,
checkpoint,"*AS1597.2-2013, Clause 2.10.3.1 – Ends - The end faces of the culvert unit, link or base slab at any location shall be square within +4mm",,,,,,,
