Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Little Malop Rainscreen,dynamic,Little Malop Rainscreen,
,,Aitchison Pl,dynamic,Aitchison Pl,
,,Courtyard,dynamic,Courtyard,
,,Police Lane,dynamic,Police Lane,
,Columns,,,,
,,"Secure Panels on truck: Ensure panels are separated by using foam blocks , braced & wrapped for protection",,"Secure Panels on truck: Ensure panels are separated by using foam blocks , braced and wrapped for protection",
,,"Inspect Metal panels are free from scratches, dents and cracks & weep holes are correct as per design req",,"Inspect Metal panels are free from scratches, dents and cracks and that weep holes are correct as per design required",
,,Check defects with defects to be returned to factory,,Check defects with defects to be returned to factory,
,,Set out: Framing & panels to be set out as per architectural design/Engineering & shop drawings,,Set out: Framing and panels to be set out as per architectural design/Engineering and shop drawings,
,,Framing Fixings: All screws/fixings to be installed as per Design/engineer specifications and measurements,,Framing Fixings: All screws/fixings to be installed as per Design/engineer specifications and measurements,
,,"Panels lifted into place & fixed off to framing as per SWMS, installed as per engineering/design specs",,Panels to be lifted into place and fixed off to framing As per SWMS and To be installed as per engineering/ design specifications,
,,"Install of panels checked: Ensure gauge, number & distance of fixings are as per engineering specs & defect free",,"Install of panels to be checked: Ensure the gauge, number and distance of fixings are as per engineering specifications and defect free",
,,Remove protective coating,,Remove protective coating,
,,Damage Check due to other trades & document,,Damage Check due to other trades and document,
,,Final Clean,,Final Clean,
,,All necessary inspections and verifies work has been completed & conforms to the contract specs,,All necessary inspections and verifies that the work has been completed and conforms to the contract specification(s).,
