Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Windows Progress (VIS),,,,,,
,Scope,,,Site QA - Doors and Windows,,
,Rows,,,,,
,,VIS,dynamic,Window,VIS,Site QA - Doors and Windows
,Columns,,,,,
,,Take Delivery of Window Units,,Take Delivery of Window Units:,,
,,Preinstall Door Checks / Openings Prepared to Receive Windows,,Preinstall Door Checks / Openings Prepared to Receive Windows:,,
,,Window Installation (Part 1),,Window Installation (Part 1):,,
,,CPB Sign Off (Part 1),,CPB Sign Off (Part 1):,,
,,Window Installation (Part 2),,Window Installation (Part 2):,,
,,Final Checks,,Final Checks,,
,,CPB Sign Off (Part 2),,CPB Sign Off (Part 2):,,
,,Site Hose Testing for External Windows,,Site Hose Testing for External Windows:,,
