Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITP001 - Demolition of Existing Pavements,itp,,,,Yes,FH-ZU2-QU-ITP001 - Demolition of Existing Pavements - Rev 0,6c81ad99-728e-449a-9e5f-10150372d498
checkpoint-group,,,section,1.0 - Preliminary Activities,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Check for correct documentation,,,,,,,
label,de6ba418-2f03-5955-aff5-5e2c470d39b5,,note,Frequency - Prior to works,,,,,,,
label,bb451165-5268-54e3-b4b3-8cbe6e9d37fa,,note,Acceptance Criteria - Ensure that all employees and subcontractors are:,,,,,,,
label,6ed2bb77-45d4-5333-a0a1-cce4e1527cc8,,note,○ Using the correct and complete set of drawings.,,,,,,,
label,cff6e110-a38b-51b6-a6e5-0e28d19fe499,,note,○ All drawings are the latest revision,,,,,,,
label,33fc753a-477a-5f83-a6b1-be5cbddefd25,,note,Reference Documents - Aconex,,,,,,,
label,869252e6-5f03-5a03-a27c-06d6aa13de5b,,note,Inspection/Test Method - Visual inspection,,,,,,,
label,e10801c6-67d0-59d2-a960-52a5b2a6237d,,note,Record of conformity - This ITP signed,,,,,,,
label,98e00363-1acd-579f-aa9e-b465cfc1d60d,,note,IP,,,,,,,
label,2e60b1e9-7e3d-5aca-850f-c29ad54093ee,,note,Responsibility - Project/Site Engineer,,,,,,,
date,a181c36b-ae14-5c86-a20a-ba915d3c521c,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Demolition Work Plan,,,,,,,
label,bb0d47e1-b70f-5be4-86bc-6d0d37693a4d,,note,Frequency - 2-weeks prior to start of works,,,,,,,
label,e1c9a3bf-226c-5123-9338-2edf778f750e,,note,Acceptance Criteria - Prepared and submit Demolition Work Plan in accordance with AS 2601 to Contract Administrator two weeks prior to start of works.,,,,,,,
label,c758a3bb-d8ed-5e95-a947-289dfedf1fac,,note,Reference Documents - Spec cl. 8.4 AS2601 WMS-001,,,,,,,
label,4ca45db9-8b0c-593f-854a-70f9c91cca6c,,note,Inspection/Test Method - Verify,,,,,,,
label,c8cd80e1-5dc0-5e39-a4bd-8395ab627af1,,note,Record of conformity - This ITP signed,,,,,,,
label,e2077523-4d37-50e2-a1f7-236a89c4a6fb,,note,HP,,,,,,,
label,7d84c665-a967-530f-8433-c484bfb0d278,,note,"Responsibility - Project/Site Engineer, Principal’s Representat ive",,,,,,,
date,5db4d83c-29fd-5cdf-960c-ed9c12482e50,,date,Date Completed:,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,1.3 - Dilapidation Report,,,,,,,
label,7bd5b0c6-ba17-5187-adc3-e6a326a32eb2,,note,Frequency - Prior to works,,,,,,,
label,35695348-166d-5426-94a1-37f22be6a12e,,note,Acceptance Criteria - A dilapidation report is to be completed and submitted prior to works on site. Dilapidation report to include photos and recordings of the condition of the pavement prior to demolition works.,,,,,,,
label,218d6988-09da-5982-a2e4-909d172da817,,note,Reference Documents - Dilapidation Report,,,,,,,
label,0b41a501-7016-5af3-988e-a6311d817726,,note,Inspection/Test Method - Visual inspection & Verify,,,,,,,
label,405be92c-0e43-50e6-8944-d5e211f5759f,,note,Record of conformity - Aconex & This ITP signed,,,,,,,
label,74a7bfa7-7423-5826-abb8-adebfeae7f9a,,note,HP*,,,,,,,
label,023533ff-1616-5d33-a2b8-30bef7b7486b,,note,Responsibility - Project/Site Engineer,,,,,,,
date,c2e3814f-1ccd-534b-a013-4d4f743f21dd,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.4 - Existing Service Identification & Protection,,,,,,,
label,45f1702d-5b43-575b-9667-75048355810b,,note,Frequency - Prior to works,,,,,,,
label,4522f48d-9bdf-5866-8d04-f661277673a2,,note,"Acceptance Criteria - Existing services information gathered from APAM prior to works. Area to be demolished has current BYD plans, service scanned, and existing services has been proved. Services have been identified and protected prior to demolition.",,,,,,,
label,58dd54e3-03e1-5fb7-849e-d8f22fa07fbe,,note,"Reference Documents - Spec cl. 8.5.1 Drawings, BYDA, Survey Maps",,,,,,,
label,97297616-c88e-5eb6-99ed-b539126ae022,,note,Inspection/Test Method - Verify,,,,,,,
label,e5c985f5-f458-58aa-a10f-f5e7346a67d4,,note,Record of conformity - This ITP signed,,,,,,,
label,f276c259-8c21-5cca-a78f-49100e7c9402,,note,IP,,,,,,,
label,5907faef-fe05-5530-81d6-24ed30a1b715,,note,"Responsibility - Surveyor, Project/Site Engineer",,,,,,,
date,4f9c2daa-fa7b-5ede-9e45-eefa43fd675d,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.5 - Execution of Demolition works,,,,,,,
label,b9f49108-0177-5ea0-a0db-0e2301b5389a,,note,Frequency - 2-weeks prior to start of works,,,,,,,
label,e6729bde-b9d0-5217-9282-8cc785387ff1,,note,"Acceptance Criteria - If working within the existing vicinity of AGL services, Fulton Hogan to give APAM a two-week written notice to work in the vicinity of existing AGL cables and transformers, to provide notice for APAM to assist in isolating services.",,,,,,,
label,8c4ca2a2-bc2a-51a5-89eb-197856cb2a8e,,note,Reference Documents - Spec cl. 8.5.1,,,,,,,
label,2705b2d5-423f-5299-9b17-ff18479d6236,,note,Inspection/Test Method - Verify,,,,,,,
label,f6a5a2d9-aa00-55c5-af5b-02517ffb42e5,,note,Record of conformity - This ITP signed,,,,,,,
label,9b05a6b9-21b7-5a6d-94f2-aac152dfdcfe,,note,IP,,,,,,,
label,6769e4c8-2210-5634-bd56-691fabf8e714,,note,Responsibility - Project/Site Engineer,,,,,,,
date,2ec735ad-f8dd-51ad-a7d0-bdab91a4efac,,date,Date Completed:,,,,,,,
checkpoint-status,,,checkpoint,1.6 - Implementation of all measures and controls,,,,,,,
label,0288d473-5da7-580d-bb77-dd34ac13a7f6,,note,Frequency - Prior to works,,,,,,,
