Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Fit Off Checklist - Miscellaneous Item,,,,,Yes,Fit Off Checklist - Miscellaneous Item,0b51344d-dff7-4edc-838a-4b3131c10e70
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied by Alta,,,,,,,
label,31d45639-4a4a-4893-9d3e-5407e3a8b1f5,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Photos taken of installed item,,,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Rail Checklist,,,,,Yes,Rail Checklist,385dd248-1112-4939-97b5-065436b9e474
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied by Alta,,,,,,,
label,e8290b74-d9f4-4fff-8ae6-12b9cea20415,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Photo taken of Engraved Line Plate / ID Tag,,,,,,,
checkpoint-status,,,checkpoint,Video taken of system,,,,,,,
checkpoint-status,,,checkpoint,Description input of location / person Rail systems shuttle left with,,,,,,,
text,ca58e151-497c-4575-8066-88012502f631,,textbox,Location / Person:,,,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Fit Off Checklist - Line,,,,,Yes,Fit Off Checklist - Line,3b158c74-e6c6-4aba-8dbf-8ad45aa17144
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied by Alta,,,,,,,
label,6242ec89-db8b-4c92-ac8b-40331fb90cc3,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Photo taken of line pull test and swages,,,,,,,
checkpoint-status,,,checkpoint,Photo taken of Engraved Line Plate / ID Tag,,,,,,,
checkpoint-status,,,checkpoint,Video taken of system,,,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Pre-Fit Off Checklist,,,,,Yes,Pre-Fit Off Checklist,421b4f28-8232-420d-ba77-6e54d73a3cb5
checkpoint-status,,,checkpoint,Confirm structure is in accordance to the details provided,,,,,,,
label,f33b5857-8198-41c5-971a-8ab0ef42c8f7,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Plinths/ bases/post installed in accordance with details provided,,,,,,,
checkpoint-status,,,checkpoint,Photos taken,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Re-Certification - Anchor Point,,,,,Yes,Re-Certification - Anchor Point Checklist,47d3da23-709e-4969-8e27-045dd660804f
checkpoint-no-status,,,checkpoint,Re-Certification - Anchor Point,,,,,,,
text,f3a8e793-07db-5a07-9d3c-9ba9f7651392,,textbox,Anchor no's:,,,,,,,
text,d36fd9c6-1a59-5371-b369-dfc1df0cf5aa,,textbox,Location:,,,,,,,
text,87a11285-a288-582c-b353-21209ae2b653,,textbox,Type,"Fall Arrest, Abseil, Both",,,,,,
checkpoint-status,,,checkpoint,Ensure anchors are secure,,,,,,,
checkpoint-status,,,checkpoint,Roof seal/leaks around anchors - seal as req'd,,,,,,,
checkpoint-status,,,checkpoint,"General wear & tear, rust damage etc",,,,,,,
checkpoint-status,,,checkpoint,Damaged supporting structure,,,,,,,
checkpoint-status,,,checkpoint,Chemset / friction style anchor - load test 7.5Kn & hold for 3 minutes,,,,,,,
checkpoint-status,,,checkpoint,Re-tag / engraved all anchors,,,,,,,
checkpoint-no-status,,,checkpoint,Note any defects/issues/concerns,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Practical Completion,,,,,Yes,Practical Completion,541c4066-32d8-4fb5-b578-d019cfb37c36
checkpoint-no-status,,,checkpoint,System installed and ready for review from Project Manager.,,,,,,,
holdpoint,,,signoff,Request Review from PM,,,,,,,
checkpoint-status,,,checkpoint,"Project Manager has reviewed, checked and approved system.",,,,,,,
checkpoint-status,,,checkpoint,PM to send to Alta admin to close out and archive,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Re-Certification - Cable Safety Line,,,,,Yes,Re-Certification - Cable Safety Line Checklist,68fdea52-7c26-4412-bbe5-59da6f591940
checkpoint-no-status,,,checkpoint,Re-Certification - Cable Safety Line,,,,,,,
text,0e55d3c6-6ca2-5a98-9931-44e9208f7ac8,,textbox,Line i.D:,,,,,,,
text,ec6ec9c1-d753-537d-87fc-bf0031ac51b0,,textbox,Length:,,,,,,,
text,a8fd90c7-ac20-56b0-98cb-e42e4ce75c6c,,textbox,Mounting:,,,,,,,
checkpoint-status,,,checkpoint,End posts & fixings/caps,,,,,,,
checkpoint-status,,,checkpoint,Intermediate post/s & fixings/caps,,,,,,,
checkpoint-status,,,checkpoint,Roof seal/leaks around posts - seal as req'd,,,,,,,
checkpoint-status,,,checkpoint,Ensure cable passes through brackets correctly,,,,,,,
checkpoint-status,,,checkpoint,Ensure cable is free from damage etc,,,,,,,
checkpoint-status,,,checkpoint,Ensure correct cable tension (tension to 0.8Kn),,,,,,,
checkpoint-status,,,checkpoint,Ensure absorber/s have not been activated,,,,,,,
checkpoint-status,,,checkpoint,Tighten all fixings as appropriate,,,,,,,
checkpoint-status,,,checkpoint,Correct no. Of swages / all swages between 10.7Mm - 11.3Mm,,,,,,,
checkpoint-status,,,checkpoint,"General wear & tear, rust damage etc",,,,,,,
checkpoint-status,,,checkpoint,Line systems shuttle,,,,,,,
checkpoint-status,,,checkpoint,Engraved each line plate/sign,,,,,,,
checkpoint-no-status,,,checkpoint,Note any defects/issues/concerns,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Fit Off Checklist - Anchor,,,,,Yes,Fit Off Checklist - Anchor,76fabc8e-974d-4f95-a3d3-8caa5e7131ac
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied by Alta,,,,,,,
label,10b13284-475d-4dd5-8ace-bbc47a64d07b,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Required number of photo(s) taken of installed anchor(s),,,,,,,
select,075e8ef5-42fb-423c-9690-730db3d03787,,dropdown,Anchor Type,"FROG 1 photo req,L4543 2 photos req,L4544 3 photos req,L4550 2 photos req,L4551 2 photos req,L4552 2 photos req,M16 Chemset 2 photos req,M16 Through BOLT 2 photos req,SAFETOR 3 photos req,Spiratech 1 photo req",,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Re-Certification - Rail / Track,,,,,Yes,Re-Certification - Rail / Track Checklist,958727fc-4b66-4476-9321-c3c40d802e0b
checkpoint-no-status,,,checkpoint,Re-Certification - Rail / Track,,,,,,,
text,0d963ea0-9e2f-5459-b629-7e9035935112,,textbox,Rail i.D:,,,,,,,
text,5df4e6e1-1fb6-5f6e-9110-f3ecd0d0fe06,,textbox,Length:,,,,,,,
text,f17f052b-4932-54ff-a404-c081aa0da283,,textbox,Mounting:,,,,,,,
checkpoint-status,,,checkpoint,Dents / holes / cracks in system,,,,,,,
checkpoint-status,,,checkpoint,"General wear & tear, rust damage etc",,,,,,,
checkpoint-status,,,checkpoint,Roof seal/leaks - seal as req'd,,,,,,,
checkpoint-status,,,checkpoint,Tighten all fixings as appropriate,,,,,,,
checkpoint-status,,,checkpoint,System shuttle operates smoothly throughout the system,,,,,,,
checkpoint-status,,,checkpoint,System rated for fall arrest only,,,,,,,
checkpoint-status,,,checkpoint,System rated for abseil & fall arrest,,,,,,,
checkpoint-status,,,checkpoint,Engraved each rail plate/sign,,,,,,,
checkpoint-no-status,,,checkpoint,Note any defects/issues/concerns,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Fit Off Checklist - Ladder System,,,,,Yes,Fit Off Checklist - Ladder System,a20d4f56-828c-46dd-95d7-8692c9d97297
checkpoint-status,,,checkpoint,Installed to manufacturer or Alta Installation instructions ,,,,,,,
checkpoint-status,,,checkpoint,Installed as per AS1657:2018,,,,,,,
checkpoint-status,,,checkpoint,All fixings secure,,,,,,,
checkpoint-status,,,checkpoint,Top step of ladder flush with either walk-off kit or building edge,,,,,,,
checkpoint-status,,,checkpoint,No unsealed penetrations to the roof,,,,,,,
checkpoint-status,,,checkpoint,"If caged, cage start between 2m and 2.2m from ground level?",,,,,,,
checkpoint-status,,,checkpoint,"If ladder is above 3.5m, does it contain a cage?",,,,,,,
checkpoint-status,,,checkpoint,"If ladder is above 6m, does it have a mid-way platform?",,,,,,,
checkpoint-status,,,checkpoint,Photo uploaded of clean work area ,,,,,,,
label,27ba80a5-f8a7-5ce5-b040-e8cca6d0b78e,,note,1 photo required,,,,,,,
checkpoint-status,,,checkpoint,Video taken ,,,,,,,
label,09a44681-2c5a-5db4-86ad-fbfd13f5e542,,note,1 photo required,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,"Data Plate, Access Point & Carriages/Travellers",,,,,Yes,"Data Plate, Access Point & Carriages/Travellers",e0941abc-4181-48bc-b94d-5b0c7b28ce9d
checkpoint-no-status,,,checkpoint,Details of Data Plate,,,,,,,
select,63469906-f15a-5496-8221-9448894bafda,,dropdown,Has the Data Plate been installed on site?,"Yes,No",,,,,,
label,d20042fa-7b7b-59f5-810f-ad0743858b6a,,note,Comment why not if 'no' selected,,,,,,,
checkpoint-status,,,checkpoint,1 photo required of Data Plate,,,,,,,
checkpoint-no-status,,,checkpoint,Details of Access Point,,,,,,,
select,0e6a920d-bef6-5104-bb3f-af69c22c9a99,,dropdown,Has the Access Point been confirmed?,"Yes, No",,,,,,
label,d0ddc701-4f77-5d80-a6ea-7cf06d1fbdaf,,note,Comment why not if 'no' selected,,,,,,,
checkpoint-status,,,checkpoint,1 photo required of Access Area,,,,,,,
checkpoint-no-status,,,checkpoint,Details of Rail Carriages/Cable Travellers,,,,,,,
select,e64fb688-5f88-58ac-a761-ee142bdb13e1,,dropdown,Has the Rail Carriages/Cable Travellers been left on site,"Yes, No",,,,,,
label,09d4b280-ffd0-5382-8504-c7adb1ec24a9,,note,Comment why not if 'no' selected,,,,,,,
checkpoint-status,,,checkpoint,1 photo required of carriages/travellers,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,PPE Inspection Service Records,,,,,Yes,PPE Inspection Service Records Checklist,e994515a-038e-417a-80da-9b66d2c41e02
checkpoint-group,,,section,PPE Inspection Service Records:,,,,,,,
checkpoint-no-status,,,checkpoint,PPE Inspection Service Records:,,,,,,,
text,dc34fbeb-823a-5b23-aed6-886fc9e5a511,,textbox,Client:,,,,,,,
text,b4f88217-6191-5c6c-a5c5-3f2cecbc7a58,,textbox,Contact name:,,,,,,,
text,f7f2c0c5-6a89-513e-a5eb-6f1624fea1f5,,textbox,Phone no.:,,,,,,,
text,f24927d0-dee5-5c71-bf56-39d9267dd1a2,,textbox,Order number:,,,,,,,
checkpoint-group,,,section,Product details,,,,,,,
checkpoint-status,,,checkpoint,Product details captured below:,,,,,,,
text,bafc7b22-83b4-5147-ba4b-0114c5385fd0,,textbox,Serial number:,,,,,,,
text,dad4fe23-c698-5c43-83e4-51537235fbdf,,textbox,Manufacture:,,,,,,,
text,35ea0d6b-1e3b-595e-9d37-d55c6c1838ef,,textbox,Model or part no.,,,,,,,
text,60bfe02e-491b-564e-bffd-ace99fb33fd6,,textbox,"Other (lot no., Etc.)",,,,,,,
text,a66c24a9-72bf-58bb-b2df-c31897f05da6,,textbox,Item description:,,,,,,,
text,d2cd8564-3a7f-57c1-b676-a9145c7b070d,,textbox,Date of manufacture:,,,,,,,
text,3eb0c131-04fc-5d80-844c-cbf356bec82b,,textbox,Date of expiry:,,,,,,,
checkpoint-group,,,section,Inspection checklist,,,,,,,
checkpoint-status,,,checkpoint,Webbing,,,,,,,
checkpoint-status,,,checkpoint,Rope,,,,,,,
checkpoint-status,,,checkpoint,Stitching,,,,,,,
checkpoint-status,,,checkpoint,Energy absorber,,,,,,,
checkpoint-status,,,checkpoint,Impact indicator,,,,,,,
checkpoint-status,,,checkpoint,Dorsal plate,,,,,,,
checkpoint-status,,,checkpoint,Connecting buckles,,,,,,,
checkpoint-status,,,checkpoint,Snap hooks,,,,,,,
checkpoint-status,,,checkpoint,Karabiners,,,,,,,
checkpoint-status,,,checkpoint,Retractable mechanism,,,,,,,
checkpoint-status,,,checkpoint,Hardware / casing,,,,,,,
checkpoint-status,,,checkpoint,Other (name),,,,,,,
checkpoint-status,,,checkpoint,PPE Unit Information Label/Serial Number,,,,,,,
label,ce4153ed-eb75-4978-9cd2-51c788bb31a6,,note,Attach photo of PPE unit clearly showing the information label and the serial number,,,,,,,
