"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","As-Built Drawings","",,,0,"Yes","As-Built Drawings","00c280fe-ef7a-4295-bc5b-99adeea67055"
"checkpoint-group",,"","section","As-Built Drawings - attach scanned documents"
"checkpoint-no-status",,"","checkpoint","As-Built Drawings - attach scanned documents"
"text","6952193a-8516-569d-b7be-ff9b3ec029ee","","textbox","Drawing no.",,,

"checklist-flat",,"","checklist","ITR-CL-1-114 - UPS Installation","",,,0,"Yes","ITR-CL-1-114 - UPS Installation","04ecf68b-54f8-4f95-9952-c437b162e9d4"
"checkpoint-status",,"","checkpoint","UPS Installation"
"button","083bedee-99bc-5e9f-80b5-69302932067d","","button","Check equipment and nameplate details are correct and in accordance with the data sheet and Equipment Schedule.","Yes,N/A",,
"button","3c973f6f-91a4-56d3-87f0-12835c6cdcae","","button","Check for mechanical damage.","Yes,N/A",,
"button","47afce05-69ad-5a30-86c6-b5106aa5d41e","","button","Panel IP rating is correct.","Yes,N/A",,
"button","ee91726c-99f5-5f53-bfa1-0f9730c4b9fc","","button","Holding down arrangement and seat alignment correct.","Yes,N/A",,
"button","7f96f01b-bbcd-5065-8234-02cba9848105","","button","Panels aligned correctly.","Yes,N/A",,
"button","c1519a10-02f1-5bef-8edc-cabfb283d915","","button","External bonding correct","Yes,N/A",,
"button","8a7329fa-0563-57ce-b099-eda7eca98522","","button","Phase identification correct.","Yes,N/A",,
"button","809994d5-1dd2-5f3e-88c5-3c3c8f554d01","","button","Instrument, indication lamps & interlocks correct.","Yes,N/A",,
"button","e9db1ea0-93c6-59e7-9a47-c9eaf2e1e58b","","button","Main switches, contactors, fuses etc. sized & identified correctly as per Single Line Drawings.","Yes,N/A",,
"button","75ac1295-d764-5a61-a4bd-ca1b2a70b1c8","","button","Check Main Isolator and Bypass switch operation","Yes,N/A",,
"button","66237c4c-d1a9-5acb-92b5-875a594d98ee","","button","COM Interface & Mod Link.","Yes,N/A",,
"button","38f2efa9-66d1-572a-a910-142dceb54826","","button","Padlocking facilities correct.","Yes,N/A",,
"button","013b4a5c-adca-5ef0-af0e-ab6c50383b1a","","button","Check internals for cleanliness.","Yes,N/A",,
"button","ca7f5e91-62e3-55ad-86f9-9232213f8ddf","","button","Check manual operation of selector switch, MCB, push button, etc.","Yes,N/A",,
"button","d3e0d0ad-c542-5387-8efb-7cf8eafaffe8","","button","Incoming cable correctly installed, terminated & supported.","Yes,N/A",,
"button","4bb3773b-dca9-5fb2-895d-8aedb1094c15","","button","All internal cabling & wiring neat, correct & tight. Unused cable entries sealed.","Yes,N/A",,
"button","b9bdac5c-24d1-52a7-896d-c7f534dd96c2","","button","Drawings marked up with relevant changes and As-builts complete.","Yes,N/A",,
"checkpoint-status",,"","checkpoint","Test results"
"text","60ecb51c-97dc-58ff-b970-9b7c248070e0","","textbox","Earth Continuity, Insulation Resistance, Temperature, Phase Rotation, Polarity.",,,
"holdpoint",,"","signoff","All relevant signatures (Installed by, Approved by, Client Representative)"

"checklist-flat",,"","checklist","ITR-CL-1-125 Cone and Thread Tubing Installation","",,,0,"Yes","ITR-CL-1-125 Cone and Thread Tubing Installation","0f652667-fcdf-47b5-8a44-ccfda40668ce"
"checkpoint-no-status",,"","checkpoint","General Data"
"text","652d4674-2181-5ef5-82e2-e7e7a178cc38","","textbox","Location:",,,
"text","9a54e957-eb71-52b8-8aa3-8108bffc9554","","textbox","Duty:",,,
"text","2e8a56d0-d267-580d-985f-91c901297d27","","textbox","Reference Drawings/Hook-up drawing:",,,
"text","3c124959-ada5-5ded-9abe-80ca58a19f55","","textbox","Related instrument tag no:",,,
"text","5345559c-0a88-5bd6-bac0-05f3ecb1f4a6","","textbox","Tube diameter and wall thickness:",,,
"checkpoint-status",,"","checkpoint","Cone and Thread installation - Stainless fittings"
"button","28143bdf-4f77-5caa-9e8a-3b187baddd63","","button","Correct thread compatibility and engagement","Yes,N/A",,
"button","42ec6064-4051-52f9-93a5-8fe3d6dce96a","","button","Check fitting collar prior to connection - 1 to 2 threads visible at cone","Yes,N/A",,
"button","68dc99d2-95e9-556d-ac5c-7f03446e53e4","","button","Tube installation follows the client specification. (Supports, Bracketry, Slope, Expansion, Vibration, Access, Cables)","Yes,N/A",,
"button","6909ec1d-fef1-5e7f-a0fa-797cc50d2611","","button","Tube bent correctly, sufficient straight section into fitting","Yes,N/A",,
"button","e55dea8c-22bf-5203-823d-7b275e241f88","","button","Tube cut clean and straight, de-burred, reamed, and blown through","Yes,N/A",,
"checkpoint-status",,"","checkpoint","Cone machined face. No defects, lines, bumps etc."
"label","a4eb3c34-c0da-56d6-a6e5-bb04ed671485","","note","Attach photo of cone and thread.",,,
"checkpoint-status",,"","checkpoint","Thread cleanly cut, de-burred and cleaned."
"label","0b963a2e-f4d5-5f60-80cb-2a9823515cb9","","note","Attach photo of collar.",,,
"button","8789f7f2-951c-51e0-8b5a-dd9179a43f04","","button","Lubricate collar, cone and gland thread at assembly to prevent galling as required","Yes,N/A",,
"button","609da68a-44ce-5b3d-97c0-f5f51106c7f0","","button","Correct Tube nut used for the right sized tube","Yes,N/A",,
"label","f3177f53-dd8f-5c8a-a76e-155333813d38","","note","Ensure No thread tape or sealant are used on tube nuts","Yes,N/A",,
"button","2ad1fbc5-f394-569d-aa71-cc2970bfeac5","","button","Tube fitting hex torqued to ensure correct tightness, marked with pen","Yes,N/A",,
"button","06c0d552-1ffe-5ac0-8fc9-fab29c832bed","","button","Ensure Weep hole is unobstructed and clean","Yes,N/A",,
"button","f7c9db6c-5784-5dd8-9212-ffd4ec32e82f","","button","In service leak test performed and passed","Yes,N/A",,
"button","7f5d0d40-40c8-5286-a124-ff453e586197","","button","Fitting completion tag completed and applied to each fitting","Yes,N/A",,
"holdpoint",,"","signoff","All relevant signatures (Installed by, Approved by, Client Representative)"

"checklist-flat",,"","checklist","Earth Pegs","",,,8,"Yes","Earth Pegs","192c818e-10bb-416e-80dd-f8df6584925a"
"checkpoint-status",,"","checkpoint","Continuity test [Peg to Earth Bar]"
"text","27546946-fd15-5ebc-b9e1-a3c2ade9e860","","textbox","Result:",,,
"label","70453c49-9beb-568d-ae5c-0bae81cc53c9","","note","Pass if < 0.5 ohm",,,
"checkpoint-status",,"","checkpoint","3 Wire Earth test"
"text","8c1f08ed-994f-5329-b116-f2837397d159","","textbox","Result:",,,
"label","f2c9b208-609c-534e-ba61-aaf993a319c4","","note","Pass if < 10 ohms",,,

"checklist-flat",,"","checklist","ITR-CL-1-112 Motors","",,,0,"Yes","ITR-CL-1-112 Motors","1dc31c8b-0f6f-41a5-8d7b-4ac698209bc3"
"checkpoint-status",,"","checkpoint","Motors installation"
"boolean","c2ea25f0-e5c5-56be-98e5-f07f453068f5","","tickbox","Tag number, area classification, IP rating correct as per drawings and equipment schedule",,,
"button","f099288b-984c-5b74-98c3-b052b9ab7d7a","","button","Space heater","Yes,N/A",,
"text","e3fffe2e-abd3-5f57-ac7a-fc3f8b919fc4","","textbox","Space heater specification (Power (Watts) and Voltage:)",,,
"checkpoint-status",,"","checkpoint","Nameplate details correct and in accordance with the data sheet"
"label","9510e234-b184-58d3-8431-195d07693e16","","note","Upload clear photo of nameplate",,,
"checkpoint-status",,"","checkpoint","Checklist items"
"button","720c2168-3d62-5487-8441-df8ac00fafde","","button","Equipment has been received in good condition and is the correct type as per the site drawings, specifications & data sheets","Yes,N/A",,
"button","b26f9c03-eabb-537a-ab36-bde76a605dbd","","button","Identification Tag and Rotation Plate correctly fitted","Yes,N/A",,
"button","97a45b67-3b87-5ecf-930d-3f4a0b54c61c","","button","Motor electrical coupling (Delta/Star) is correct.","Yes,N/A",,
"button","fafebb2c-dc8d-5366-93eb-bf34e8a971a0","","button","Check for mechanical condition, air ducts and fan free of debris","Yes,N/A",,
"button","84081499-95f2-55e5-a65c-154ba9e07820","","button","Correct glanding for area classification.","Yes,N/A",,
"button","613af9d7-16d9-5567-a85c-e65ba6a16e03","","button","Holding down bolts fitted correctly.","Yes,N/A",,
"button","43cab683-dc22-597f-9b67-d762afe639a3","","button","Check bearing lubrication, free rotation with shaft uncoupled","Yes,N/A",,
"button","64ad95ee-8a41-56e7-b1bc-debad021acc2","","button","Cable(s) correctly terminated, labelled and colour identification","Yes,N/A",,
"button","a5352c24-ed6c-5683-9b69-b7d55f5c4e84","","button","Terminations/connections torqued correctly to data sheets.","Yes,N/A",,
"checkpoint-status",,"","checkpoint","Motor Installation Testing"
"text","5ac5a8f7-8e00-5a77-8557-3e9f2c2da968","","textbox","LV Motor winding insulation resistance with supply cables disconnected; 1 minute test",,,
"label","0d42e797-5c9a-5c3c-8903-90ff71d109ac","","note","Insulation resistance U, V, W",,,
"text","358889db-49b7-5fa0-b7ae-7a21f0cf891e","","textbox","LV Motor winding insulation resistance with supply cables disconnected; 10 minute test",,,
"label","a593c8a5-e7a1-544a-828e-8cc63c6c8d58","","note","Insulation resistance U, V, W",,,
"text","bf313982-5b69-5d38-a083-3395c16c2347","","textbox","Motor continuity between windings",,,
"label","7c57b07d-787c-5c37-8f4a-d544065d16a7","","note","Continuity U1-U2, V1-V2, W1-W2.",,,
"text","94e43783-7cb9-5572-940d-e792d6ef577d","","textbox","Space heater continuity & resistance check",,,
"label","b70e99d3-e7d1-53bb-bbed-be6f7d960592","","note","Continuity & Insulation resistance results:",,,
"text","297c49a2-bb48-550e-bdd1-47a1cb343107","","textbox","Thermostat or RTD wiring resistance check",,,
"label","d157eb29-291e-5ddd-b7ee-c02320a0d8c1","","note","Resistance:",,,
"text","48f1b34a-9bef-53e1-aced-c31422562ceb","","textbox","Check motor is earthed correctly and record motor earth bond:",,,
"checkpoint-status",,"","checkpoint","Additional checks"
"boolean","5bb8173c-f04f-516a-9efc-f4cf2ae8d39a","","tickbox","Winding temperature detector",,,
"boolean","9a223000-9117-5d74-9168-5a7586540f94","","tickbox","Air temp detectors",,,
"boolean","dd89d739-3b9e-568e-bead-b218893fca41","","tickbox","Bearing temp indicators",,,
"boolean","750742c0-a649-51fa-afde-adf7a64476f9","","tickbox","Vibration Monitors",,,
"boolean","35617b27-236e-51be-831a-1b8921235732","","tickbox","Condensation detector",,,
"button","0527c383-d466-544b-adcd-1265708e5f00","","button","All spare entries in terminal boxes have been blanked off correctly (with certified plugs if applicable)","Yes,N/A",,
"button","b52f0228-0eaf-5832-b70e-5a5652bbe08f","","button","Inspect all Ex ""d"" terminal box flange surfaces and apply approved grease (if applicable)","Yes,N/A",,
"button","147d38d1-2f1e-5ecd-810b-638f6a04e133","","button","Installation conforms to specification and drawings","Yes,N/A",,
"button","8a72b786-a489-5958-97b3-8fbe522ebf20","","button","As-Builts complete","Yes,N/A",,
"holdpoint",,"","signoff","All relevant signatures (Installed by, Approved by, Client Representative)"

"checklist-flat",,"","checklist","ITR-CL-1-118 Instrument Pressure/Leak Test","",,,0,"Yes","ITR-CL-1-118 Instrument Pressure/Leak Test","1ea595d3-56c6-48fd-9516-56b2431363c1"
"checkpoint-status",,"","checkpoint","Checklist items"
"button","78c5fe81-0826-5b0f-9c85-f8b4bc170cc4","","button","Tube identification correct","Yes,N/A",,
"button","080aab7b-283f-5d24-8049-d9af8409359a","","button","Mechanical damage visual check","Yes,N/A",,
"button","2562bfa5-08b0-5c8d-847c-8df6dfed5f90","","button","Flow direction and instrument orientation correct","Yes,N/A",,
"button","2808fe39-fb51-5405-b7c2-3b739d6e8619","","button","Tubing size and installation correct","Yes,N/A",,
"checkpoint-status",,"","checkpoint","Testing"
"label","5eaad920-b0c8-533e-bd73-b2dccffd7452","","note","Verify test pressure and medium is correct per project and manufacture specification prior to test",,,
"text","7919cbe4-31f6-54b7-af63-df981f23891f","","textbox","Test fluid:",,,
"text","c8598c36-007b-556d-8bd0-be3113c277a0","","textbox","Test pressure:",,,
"text","f98891ef-1824-5cb1-abda-c5e441fd420a","","textbox","Max design pressure:",,,
"select","2c29bf4f-1285-5475-beb9-b999a75d8e79","","dropdown","Test pressure unit:","kgf/cm2, PSI, kPa, bar, Other",,
"text","4f105e29-8e48-5df0-a512-70174c479354","","textbox","Duration:",,,"Minutes"
"button","0d82647f-86b6-5324-9651-9c24cf923b16","","button","Confirm all impulse lines have been drained and cleaned","Yes,N/A",,
"button","eb1222f1-fc2f-5af4-9a85-823500f51120","","button","Confirm any temporary test connections, valve etc. are rated for the intended test.","Yes,N/A",,
"button","1a165a95-5fd3-5d6a-80b1-d1cd6d66e156","","button","Confirm pneumatic, test gas and aspirator lines have been blown clear.","Yes,N/A",,
"button","ff273ce8-501c-5bc8-9c5c-7a6384bf94c8","","button","Check hydraulic lines flushed to project specification.","Yes,N/A",,
"holdpoint",,"","signoff","All relevant signatures (Installed by, Approved by, Client Representative)"

"checklist-flat",,"","checklist","ITR-CL-1-104 - Low Voltage Cable","",,,19,"Yes","ITR-CL-1-104 - Low Voltage Cable","26d48abb-5d48-4e69-b3dc-8074c2b0dc80"
"checkpoint-status",,"","checkpoint","Low Voltage Cable"
"button","e2f2e0f7-b85e-5325-8af7-e7237426dd03","","button","Verify cable type, size, colour code and tags are in accordance with the Cable Schedule.","Yes,N/A",,
"button","0e54833e-9485-5de4-890e-1dda08ce05e8","","button","Check dressing / cleating, cable undamaged","Yes,N/A",,
"button","87c075ad-6721-5a91-b53e-ed78e56629f4","","button","Check cable cores correctly identified and labelled.","Yes,N/A",,
"button","c8f4d519-c239-5715-ad4f-34afc4ae0e88","","button","Cable terminated with correct lugs and crimped with the correct die.","Yes,N/A",,
"button","2bb7190d-44d2-5298-b1e1-4118ef83f751","","button","Check Armour / Screen correctly made off.","Yes,N/A",,
"button","b5bebcb7-f71c-5378-9b9f-3bec1b85ca99","","button","Check armour continuity / earthing is maintained by the correct use of serrated washers and / or earth tags (if applicable)","Yes,N/A",,
"button","a75dd98e-665b-5daf-a6e8-47adebe80910","","button","Glanding / Locknuts correctly installed.","Yes,N/A",,
"text","6a11caac-939a-55dd-9350-dc6ec8f4dfd2","","textbox","Gland type - from:",,"Haz. Area Rating",
"text","bb0ec50d-ced5-514e-9560-5593ca88fb94","","textbox","Haz. Area Cert Details.",,,
"text","6c6072bf-42df-58dc-91c2-7cf8cfffb3c3","","textbox","Gland type - to:",,"Haz. Area Rating",
"text","047559b7-7d85-5cc4-b74e-ce453d2c6a5b","","textbox","Haz. Area Cert Details.",,,
"checkpoint-status",,"","checkpoint","Electrical Checks"
"text","2f10b602-798c-5c22-9472-8b8dc339cc3a","","textbox","Record test results: Insulation Resistance, Continuity, Bonding, Other.",,,
"holdpoint",,"","signoff","All relevant signatures (Installed by, Approved by, Client Representative)"

"checklist-sectioned",,"","checklist","JHA - Job Hazard Analysis","",,,0,"Yes","JHA - Job Hazard Analysis","2f3c1d18-a76d-4bf1-ac1d-2a1e1d0eed6b"
"checkpoint-group",,"","section","Job details"
"checkpoint-no-status",,"","checkpoint","Job details"
"date","d515337f-dd2a-5503-a37f-0cf6972eb1f8","","date","Date:",,,
"text","57cef4a8-0326-5780-8aec-e2287f9eb71e","","textbox","Permit No.",,,
"text","230a0e35-0625-5c8a-83ee-5e383475e3d5","","textbox","Job No.",,,
"text","466e7862-6fab-5842-8887-5cd22a486561","","textbox","Site",,,
"text","a1585072-856f-5310-9dcc-b084719eaaf6","","textbox","Activity Location",,,
"text","7d200e69-246e-5f73-a8a8-dca32b5ea691","","textbox","Asset:",,,
"text","93fee350-08a4-53ab-9390-8c34837a6316","","textbox","Work Details:",,,
"checkpoint-group",,"","section","Prompts for Hazards - Mark all that apply."
"checkpoint-no-status",,"","checkpoint","Prompts for Hazards - Mark all that apply."
"boolean","e7e8e6be-895b-51b9-8077-ff321e66f5d6","","tickbox","Sparks/Open flame",,,
"boolean","e43b78f4-aa5d-5807-bb6d-04f6c52bca9f","","tickbox","Disabled safety device(s)",,,
