type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,ITP-001-Sleeving of Penetrations (B),,,,,,ITP-001-Sleeving of Penetrations (B)
checkpoint,Identify Route - Pass once completed,,,,,,
text,Ref HPS shop drawing number,,,,,,
text,Ref HPS shop drawing number,,,,,,
button,"Co-ordination required with other trades? Mech, Elec, Fire, Structural","Yes, No",,,,,
label,Reference Requirement: For Construction drawings,,,,,,
label,Test or Inspection Type - Check drawings are current issue,,,,,,
label,Frequency of Test or Inspection - Prior to start,,,,,,
label,Approvals (as applicable) - Add signature below,,,,,,
bool,Hindmarsh Plumbing - Click to attach signature below,,,,,,
bool,Builder - Built Environs - Click to attach signature below,,,,,,
checkpoint,Site Set Out - Pass once completed,,,,,,
label,Surveyed Ref points (grids) done by: Engineering Surveys ,,,,,,
label,Check & confirm penetration sizes & sleeves/fire collar required,,,,,,
label,Reference Requirement: Setout drawings,,,,,,
label,Frequency of Test or Inspection - Prior to commencing installation of Sleeves / Fire collars,,,,,,
label,Approvals (as applicable) - Add signature below,,,,,,
bool,Hindmarsh Plumbing - Click to attach signature below,,,,,,
bool,Surveyor / HPS - Click to attach signature below,,,,,,
checkpoint,Install Penetrations - Pass once completed,,,,,,
label,Requirements - Fire Collars & Materials,,,,,,
label,Reference Requirement - Spec - 17128-SPEC-CSB ,,,,,,
label,Test or Inspection - Carryout visual check of materials for defects or damage.,,,,,,
label,"Frequency of Test or Inspection - After install, prior to final sign off",,,,,,
label,Approvals (as applicable),,,,,,
bool,Hindmarsh Plumbing - Click to attach signature below,,,,,,
bool,Builder - Built Environs - Click to attach signature below,,,,,,
checkpoint,Final Check - Pass once completed,,,,,,
label,Check all penetrations are installed,,,,,,
label,Inspection of penetrations during Concrete pour - where applicable,,,,,,
label,Reference Requirement - For Construction drawings,,,,,,
label,Frequency of Test or Inspection - Prior to concrete pour,,,,,,
label,Approvals (as applicable):,,,,,,
bool,Hindmarsh Plumbing - Click to add signature below,,,,,,
bool,Builder - Built Environs - Click to attach signature below,,,,,,
holdpoint,Click to add sign-off Signatures,,,,,,
checkpoint,Completion - Pass once completed,,,,,,
select,Site Manager,"Marc D'Ortenzio, Tariq Eltahir",,,,,
button,Copy to Client,"Yes, No",,,,,
holdpoint,Add Signature,,,,,,
,,,,,,,
checklist-flat,ITP-002-Suspended Drainage,,,,,,ITP-002-Suspended Drainage
checkpoint,Identify Route - Pass once completed,,,,,,
text,Ref HPS shop drawing number,,,,,,
text,Ref HPS shop drawing number,,,,,,
text,Ref Hydraulic drawing number - where applicable,,,,,,
button,"Co-ordination required with other trades? Mech, Elec, Fire, Structural","Yes, No",,,,,
label,Reference Requirement: For Construction drawings,,,,,,
label,Test or Inspection - Check drawings are current issue,,,,,,
label,Frequency of Test or Inspection - Prior to start,,,,,,
label,Approvals (as applicable) - Add signature below,,,,,,
bool,Hindmarsh Plumbing - Click to attach signature below,,,,,,
bool,Builder - Built Environs - Click to attach signature below,,,,,,
checkpoint,Site Set Out - Pass once completed,,,,,,
label,Surveyed Ref points (grids) done by: Engineering Surveys ,,,,,,
label,Check & confirm drain invert levels & required falls,,,,,,
label,Reference Requirement: Setout drawings,,,,,,
label,Frequency of Test or Inspection - Prior to start,,,,,,
label,Approvals (as applicable) - Add signature below,,,,,,
bool,Hindmarsh Plumbing - Click to attach signature below,,,,,,
bool,Builder - Surveyor / HPS - Click to attach signature below,,,,,,
checkpoint,Install Service - Pass once completed,,,,,,
select,Brackets Type,"Walraven, ABEY, Syfonic, Other",,,,,
select,Bracket Spacing's (mm),"500, 750, 1000, 1600",,,,,
