"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c72de043-4af3-4678-afbe-aedb5355026e","","work-in-progress","","folder","TRUE","FALSE","Admin Building"
"a05d9456-dda0-4a7e-8549-14f3dcae6513","","work-in-progress","","folder","TRUE","FALSE","Admin Building","Ground Floor"
"881432d5-4fc0-46a4-bbe0-3ae5ee3264d6","","work-in-progress","","folder","TRUE","FALSE","Admin Building","Ground Floor","Wet Fire"
"2a6c1952-5d65-4956-bf61-40ca86543034","","work-in-progress","EFPQF03 - Wet Pipe Sprinkler Install","checklist","FALSE","FALSE","Admin Building","Ground Floor","Wet Fire","Sprinkler System Rough In & Fit Off"
"21fb3bc2-2c6d-4b5e-861d-ba9e90d4f89d","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","Admin Building","Ground Floor","Wet Fire","Sprinkler Pressure Test"
"ac2b0be1-7c8f-412e-abbf-ac44e16c4b03","","not-started","EFPQF04 - Wet Pipe Sprinkler Control Valve","checklist","FALSE","FALSE","Admin Building","Ground Floor","Wet Fire","Sprinkler Control Valve"
"17a639ab-7bc6-4192-b13f-0b125b248da7","","not-started","EFPQF16 - Fire Extinguisher & Blanket Install","checklist","FALSE","FALSE","Admin Building","Ground Floor","Wet Fire","Fire Extinguisher"
"503ab98b-cf13-4254-b188-131faf22242f","","work-in-progress","","folder","TRUE","FALSE","Admin Building","Ground Floor","Dry Fire"
"a3b35ece-c7f4-4676-878c-6ebbbf66c259","","work-in-progress","EFPQF19 - Occupant Warning System Install","checklist","FALSE","FALSE","Admin Building","Ground Floor","Dry Fire","Occupant Warning System Install"
"766c65cd-4efa-4235-8b61-b147b4f9df3f","","work-in-progress","EFPQF08 - Fire Alarms Install","checklist","FALSE","FALSE","Admin Building","Ground Floor","Dry Fire","Fire Alarm Install"
"239d9902-2a2c-472d-9526-b6dd3e051cd7","","not-started","EFPQF10 - FDCIE Install","checklist","FALSE","FALSE","Admin Building","Ground Floor","Dry Fire","FDCIE Install"
"27511908-8ed8-44d3-8891-8115bd94f2d8","","not-started","EFPQF27 - EWIS Commissioning","checklist","FALSE","FALSE","Admin Building","Ground Floor","Dry Fire","EWIS Commissioning Sheet"
"5b2fb186-f6f3-4ac8-9045-1f181ead7b73","","not-started","EFPQF27 - EWIS Commissioning","checklist","FALSE","FALSE","Admin Building","Ground Floor","Dry Fire","Fire Matrix"
"34036e90-6b18-417c-9c26-f70094898221","","work-in-progress","","folder","TRUE","FALSE","Admin Building","First Floor"
"e8aa4616-9578-438d-b132-51dbf9ba17db","","not-started","","folder","TRUE","FALSE","Admin Building","First Floor","Wet Fire"
"d8b8d13c-cd4d-4d91-bc6b-eba453c846c1","","not-started","EFPQF03 - Wet Pipe Sprinkler Install","checklist","FALSE","FALSE","Admin Building","First Floor","Wet Fire","Sprinkler System Rough In & Fit Off"
"83a36b74-2348-4efd-b069-66c2a8857a6d","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","Admin Building","First Floor","Wet Fire","Sprinkler Pressure Test"
"9023ef88-53d4-4c6f-bcb1-ba41ced2d4ad","","not-started","EFPQF16 - Fire Extinguisher & Blanket Install","checklist","FALSE","FALSE","Admin Building","First Floor","Wet Fire","Fire Extinguisher"
"6a7dc957-b5b3-451f-a838-1ea68645125f","","work-in-progress","","folder","TRUE","FALSE","Admin Building","First Floor","Dry Fire"
"67594d7e-1a61-48e1-b36e-25ddbab98c5c","","work-in-progress","EFPQF19 - Occupant Warning System Install","checklist","FALSE","FALSE","Admin Building","First Floor","Dry Fire","Occupant Warning System Install"
"81c37d11-2a6a-4dcb-b7ff-5c92b37bf3e9","","work-in-progress","EFPQF08 - Fire Alarms Install","checklist","FALSE","FALSE","Admin Building","First Floor","Dry Fire","Fire Alarm Install"
"4a135f43-0cf1-480f-b1bd-5a2471bbf747","","work-in-progress","","folder","TRUE","FALSE","SMA Building"
"16b77140-657f-41e5-a3b2-62b2ac917a58","","work-in-progress","","folder","TRUE","FALSE","SMA Building","Warehouse"
"d0c2824d-29b2-4ed0-baff-ca2221371c9c","","work-in-progress","","folder","TRUE","FALSE","SMA Building","Warehouse","Wet Fire"
"cddfb2f4-a494-44b1-b81d-13ed120107db","","work-in-progress","EFPQF03 - Wet Pipe Sprinkler Install","checklist","FALSE","FALSE","SMA Building","Warehouse","Wet Fire","Sprinkler System Rough In & Fit Off"
"17e1eb70-c668-4d15-8adb-1a862a213703","","not-started","EFPQF11 - Fire Hydrant & Hosereel Install","checklist","FALSE","FALSE","SMA Building","Warehouse","Wet Fire","Hydrant System Rough In & Fit Off"
"0d11ec1a-16f3-4c36-88e0-05c394f568e0","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","SMA Building","Warehouse","Wet Fire","Sprinkler Pressure Test"
"2d4a7bc6-b07f-45da-bdcd-12b3a618ddd9","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","SMA Building","Warehouse","Wet Fire","Hydrant Pressure Test"
"6c068a47-ea69-4417-971c-f773b87a9181","","not-started","EFPQF04 - Wet Pipe Sprinkler Control Valve","checklist","FALSE","FALSE","SMA Building","Warehouse","Wet Fire","Sprinkler Control Valve"
"f23541dc-4be1-4275-ae67-0788a1de636b","","not-started","EFPQF16 - Fire Extinguisher & Blanket Install","checklist","FALSE","FALSE","SMA Building","Warehouse","Wet Fire","Fire Extinguisher"
"3c785d45-6353-4377-9657-a4722abcefba","","work-in-progress","","folder","TRUE","FALSE","SMA Building","Warehouse","Dry Fire"
"3c4b7d72-d7f8-4dfd-9f69-98730b8dc060","","work-in-progress","EFPQF19 - Occupant Warning System Install","checklist","FALSE","FALSE","SMA Building","Warehouse","Dry Fire","Occupant Warning System Install"
"22f9877e-10d1-4330-908c-36fd01e483ce","","work-in-progress","EFPQF08 - Fire Alarms Install","checklist","FALSE","FALSE","SMA Building","Warehouse","Dry Fire","Fire Alarm Install"
"80d7ccce-c34d-4153-9eed-c4263ebd3e6e","","not-started","EFPQF10 - FDCIE Install","checklist","FALSE","FALSE","SMA Building","Warehouse","Dry Fire","FDCIE Install"
"ec56ea3e-7125-4621-a5e7-2352a1b94fa3","","not-started","EFPQF27 - EWIS Commissioning","checklist","FALSE","FALSE","SMA Building","Warehouse","Dry Fire","EWIS Commissioning Sheet"
"431e0c2f-60a6-42f4-bafd-8a4e1a9cd9e3","","not-started","EFPQF27 - EWIS Commissioning","checklist","FALSE","FALSE","SMA Building","Warehouse","Dry Fire","Fire Matrix"
"d097b5c9-a833-408f-9a4f-d72716144886","","work-in-progress","EFPQF09 - MASDS Install","checklist","FALSE","FALSE","SMA Building","Warehouse","Dry Fire","MASDS Rough In & Fit Off"
"e19105f5-0d93-4e6c-9d71-392f27da7686","","work-in-progress","","folder","TRUE","FALSE","SMA Building","Stores & Offices"
"6c2d5c60-de3e-40a2-b3d2-bddb1de8d5ba","","not-started","","folder","TRUE","FALSE","SMA Building","Stores & Offices","Wet Fire"
"80bd8e1b-da6c-4147-9091-e0da5f413ec9","","not-started","EFPQF03 - Wet Pipe Sprinkler Install","checklist","FALSE","FALSE","SMA Building","Stores & Offices","Wet Fire","Sprinkler System Rough In & Fit Off"
"8a367e8c-e381-4e6c-8522-370572d3568f","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","SMA Building","Stores & Offices","Wet Fire","Sprinkler Pressure Test"
"26f4c28d-44f1-4319-bc65-22b6122373aa","","not-started","EFPQF16 - Fire Extinguisher & Blanket Install","checklist","FALSE","FALSE","SMA Building","Stores & Offices","Wet Fire","Fire Extinguisher"
"410dff38-9c97-497a-a619-5a946bca42bf","","work-in-progress","","folder","TRUE","FALSE","SMA Building","Stores & Offices","Dry Fire"
"bb87f6fd-c4ce-427f-b1b6-fd170757970b","","work-in-progress","EFPQF19 - Occupant Warning System Install","checklist","FALSE","FALSE","SMA Building","Stores & Offices","Dry Fire","Occupant Warning System Install"
"4f9344b7-0bc3-4201-94cc-cc45cdb8501a","","work-in-progress","EFPQF08 - Fire Alarms Install","checklist","FALSE","FALSE","SMA Building","Stores & Offices","Dry Fire","Fire Alarm Install"
"c3270e3b-77e4-4973-8580-a80272253fcc","","not-started","","folder","TRUE","FALSE","SMA Building","Paint Booth"
"20d1981c-0e40-4479-af63-20d8dc5095a0","","not-started","","folder","TRUE","FALSE","SMA Building","Paint Booth","Wet Fire"
"be101a38-0758-4055-97f6-6945ab74020b","","not-started","EFPQF03 - Wet Pipe Sprinkler Install","checklist","FALSE","FALSE","SMA Building","Paint Booth","Wet Fire","Sprinkler System Rough In & Fit Off"
"bbe6e1fd-e4cd-4f34-b9fb-8172d20d6a56","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","SMA Building","Paint Booth","Wet Fire","Sprinkler Pressure Test"
"124e8464-2903-445c-8171-a04e3f0ddd95","","not-started","EFPQF04 - Wet Pipe Sprinkler Control Valve","checklist","FALSE","FALSE","SMA Building","Paint Booth","Wet Fire","Sprinkler Control Valve"
"4bdb007e-47f0-4dbe-985d-0879e87c07a2","","not-started","EFPQF16 - Fire Extinguisher & Blanket Install","checklist","FALSE","FALSE","SMA Building","Paint Booth","Wet Fire","Fire Extinguisher"
"41a0c156-dd78-466d-9cd4-05d54e94c9c8","","not-started","","folder","TRUE","FALSE","Wash Down Building"
"b87a9ba1-fa29-46c9-8c3b-438ff064cc27","","not-started","","folder","TRUE","FALSE","Wash Down Building","Wash Down Area"
"45e13990-67db-48a1-8993-9310be76636a","","not-started","","folder","TRUE","FALSE","Wash Down Building","Wash Down Area","Wet"
"db656086-784b-4a36-8425-bea9da52c699","","not-started","EFPQF11 - Fire Hydrant & Hosereel Install","checklist","FALSE","FALSE","Wash Down Building","Wash Down Area","Wet","Hose Reel System Rough In & Fit Off"
"7bb35fee-68b7-4eef-8104-a0c0ac896847","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","Wash Down Building","Wash Down Area","Wet","Hose Reel Pressure Test"
"6c397cfd-4db6-46c2-b99f-7cd40c43a0ba","","not-started","EFPQF16 - Fire Extinguisher & Blanket Install","checklist","FALSE","FALSE","Wash Down Building","Wash Down Area","Wet","Fire Extinguisher"
"e619bce4-af03-4d1b-bebe-05ace5922a72","","not-started","","folder","TRUE","FALSE","Wash Down Building","Wash Down Area","Dry"
"c88c31fa-1d2d-4ca9-a395-b228f5741995","","not-started","EFPQF08 - Fire Alarms Install","checklist","FALSE","FALSE","Wash Down Building","Wash Down Area","Dry","Fire Alarm Install"
"47d09ee6-12d7-4452-8afe-a6fd1423655e","","not-started","","folder","TRUE","FALSE","Yard Hydrants"
"a305897b-4491-4b61-8010-0e77560974c1","","not-started","","folder","TRUE","FALSE","Yard Hydrants","Yard"
"44f18308-3205-4fd5-b61d-f6af59293375","","not-started","","folder","TRUE","FALSE","Yard Hydrants","Yard","Wet"
"cbb76192-67a6-4872-824d-7a5b6ed8f955","","not-started","EFPQF11 - Fire Hydrant & Hosereel Install","checklist","FALSE","FALSE","Yard Hydrants","Yard","Wet","Hydrant System Rough In & Fit Off"
"2eac93ad-43e8-4f70-b009-e05646e97732","","not-started","EFPQF07 - Pressure Test Report Sheet","checklist","FALSE","FALSE","Yard Hydrants","Yard","Wet","Hydrant Pressure Test"
"8838f41c-691a-43fe-abc5-e43609b89f7b","","not-started","EFPQF16 - Fire Extinguisher & Blanket Install","checklist","FALSE","FALSE","Yard Hydrants","Yard","Wet","Fire Extinguisher"
"b8d41312-c6fd-4aa6-aa55-b20e94bda7b3","","not-started","","folder","TRUE","FALSE","Fire Pump Satation"
"87a10614-50bb-42bc-9b37-55aae96ec610","","not-started","","folder","TRUE","FALSE","Fire Pump Satation","Pump Station"
"f69c6289-5305-4db2-b5a0-cd131a873646","","not-started","","folder","TRUE","FALSE","Fire Pump Satation","Pump Station","Wet"
"38a70d33-fde9-430b-99dd-c3639262282c","","not-started","EFPQF12 - Fire Tank Install","checklist","FALSE","FALSE","Fire Pump Satation","Pump Station","Wet","Fire Water Tank"
"bca9f2dc-401a-4684-9e54-1fb5390a98ae","","not-started","EFPQF02 - Fire Service Pump Install","checklist","FALSE","FALSE","Fire Pump Satation","Pump Station","Wet","Fire Pumps"
"3092f33a-f715-45f3-b581-21d2a4fc4068","","not-started","","folder","TRUE","FALSE","Fire Pump Satation","Pump Station","Dry"
"f4efed64-c41a-44f3-afcf-161c2ea02658","","not-started","EFPQF19 - Occupant Warning System Install","checklist","FALSE","FALSE","Fire Pump Satation","Pump Station","Dry","Occupant Warning System Install"
"e73e7bb0-a325-45a0-9570-41422eea93da","","not-started","EFPQF08 - Fire Alarms Install","checklist","FALSE","FALSE","Fire Pump Satation","Pump Station","Dry","Fire Alarm Install"
"ec8b62b4-2744-4e89-b91f-e213a4586bef","","not-started","EFPQF10 - FDCIE Install","checklist","FALSE","FALSE","Fire Pump Satation","Pump Station","Dry","FDCIE Install"
"32c803ee-b563-4517-8eec-d673dafe9c27","","not-started","EFPQF27 - EWIS Commissioning","checklist","FALSE","FALSE","Fire Pump Satation","Pump Station","Dry","EWIS Commissioning"
"da563fe5-7e0c-462e-a111-63500742cdfc","","not-started","EFPQF27 - EWIS Commissioning","checklist","FALSE","FALSE","Fire Pump Satation","Pump Station","Dry","Fire Matrix"
"9b5ec633-7927-48e5-9cd9-b57bdb5845aa","","not-started","","folder","TRUE","FALSE","Boosters at Street"
"f922f334-7b8a-41b2-a7e6-5d0807a11037","","not-started","","folder","TRUE","FALSE","Boosters at Street","Boosters"
"24b42371-5616-4108-bef2-7c3aaeeb7737","","not-started","","folder","TRUE","FALSE","Boosters at Street","Boosters","Wet"
"fab4a89a-9e1d-4aef-b072-6e9bf65b0270","","not-started","EFPQF13 - Fire Booster Assembly Install","checklist","FALSE","FALSE","Boosters at Street","Boosters","Wet","Fire Boosters"
"47200877-cac4-41fb-bab1-a6424b4e0343","","not-started","","folder","TRUE","FALSE","Boosters at Street","Boosters","Dry"
"24e92478-ce6a-4536-98ee-55f33fd8822a","","not-started","EFPQF19 - Occupant Warning System Install","checklist","FALSE","FALSE","Boosters at Street","Boosters","Dry","Occupant Warning System Install"
"a7ea024b-d9ef-4b49-89c3-73d9c4a413cb","","not-started","EFPQF08 - Fire Alarms Install","checklist","FALSE","FALSE","Boosters at Street","Boosters","Dry","Fire Alarm Install"
"35a6bdb8-ce62-41d7-975c-3be5660b4d32","","not-started","","folder","TRUE","FALSE","Project"
"53d59ac6-6cfc-4952-acf2-2ceee8928e24","","not-started","","folder","TRUE","FALSE","Project","All"
"71efa0f8-af05-4b7f-9a56-1cb85655edb6","","not-started","","folder","TRUE","FALSE","Project","All","Wet"
