Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,3.2 Footing Pre Pour Quality Assurance,,,,,Yes,3.2 Footing Pre Pour Quality Assurance,8f86aaba-5fe0-48aa-9d5f-4b2edafac4f9
checkpoint-status,,,checkpoint,Check all top of footing heights and make sure they are as per plan? Label as footing engineer detail (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,All footing depths as per plan? Label as per engineer footing detail( Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,All footing widths as per plan? Label as per engineer footing detail (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,Specified DPM used in footings? (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,All DPM laps taped? (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,Waterproofing membrane in required parts of footing? (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,Steel bottom minimum bottom cover achieved in all places (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,Steel minimum side cover achieved in all places (Boxing or to earth)(Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,Steel laps and bends all tied? (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,Steel laps and bends as per minimum lap cover? (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,Steel Bottom mat of footing spacings as per engineer plans? (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,Steel Top mat spacings as per engineer plans? (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,All corners have continuous bent steel to connect bottom mats (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,All corners have continous bent steel to connect top mats (Multiple photos required),,,,,,,
checkpoint-status,,,checkpoint,"Where footings step up, have Z bends and horizontals been installed as per engineer design. (Multiple photos required)",,,,,,,
checkpoint-status,,,checkpoint,"On step ups, form work set to footing depth and no more? (Multiple photos required)",,,,,,,
