type,name,values,prefix,postfix,usage count,user addable,template name
checklist,S - S - Ventilation - Corridors Ventilation,,,,,,
section,Pre-start checks,,,,,,
checkpoint,"Area clear, access good, enough space for install",,,,,,
checkpoint,"Duct route clear, Penetrations complete",,,,,,
checkpoint,Nogs/Supports in place,,,,,,
section,First Fix,,,,,,
checkpoint,Access Panel requirements marked up on drawings and submitted to client,,,,,,
checkpoint,"All works from builders or other trades to enable Mechanical First fix to be completed (e.g.. drains, framing, penetrations&)",,,,,,
checkpoint,All flexible ducts cable tied and taped to duct,,,,,,
checkpoint,Identify locations and correct model of Fire damper to be installed,,,,,,
checkpoint,Install to Manufacturers Specifications,,,,,,
checkpoint,Inform RHC PM Fire Dampers are ready for sealing,,,,,,
checkpoint,"Using damper handle and fusible link, test damper operation and then set blade to required postition",,,,,,
checkpoint,Understand the requirements of the Seismic PS1 and identify the locations where engineered bracing is required,,,,,,
checkpoint,Install using Materials specified in the PS1,,,,,,
checkpoint,Upload Photos of Install ,,,,,,
checkpoint,Refer back to Seismic Engineer for PS4 Production.,,,,,,
checkpoint,Mechanical First Fix complete,,,,,,
section,Second Fix,,,,,,
checkpoint,"All works from builders or other trades to enable Mechanical second fix to be completed (e.g.. painting, waterproofing...)",,,,,,
checkpoint,Mechanical Second Fix complete,,,,,,
section,Commissioning,,,,,,
checkpoint,Mechanical Plant commissioned,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
,,,,,,,
checklist,S - S - Ventilation - Apartment Ventilation,,,,,,
section,Pre-start checks,,,,,,
checkpoint,Penetrations done in floors and walls (if needed),,,,,,
checkpoint,Space for ducting (no trades in the way),,,,,,
checkpoint,Pipe through exterior wall installed by RHC to connect to,,,,,,
checkpoint,Drawings and work scope confirmed,,,,,,
section,First Fix,,,,,,
checkpoint,Ductwork run straight level and well supported,,,,,,
checkpoint,All ductwork joints sealed,,,,,,
checkpoint,All SAB joints sealed and taped,,,,,,
checkpoint,All flexible ducts cable tied and taped to duct,,,,,,
checkpoint,Identify locations and correct model of Fire damper to be installed,,,,,,
checkpoint,Inform RHC PM Fire Dampers are ready for sealing,,,,,,
checkpoint,"Using damper handle and fusible link, test damper operation and then set blade to required postition",,,,,,
checkpoint,Understand the requirements of the Seismic PS1 and identify the locations where engineered bracing is required,,,,,,
checkpoint,Install using Materials specified in the PS1,,,,,,
checkpoint,Upload Photos of Install ,,,,,,
checkpoint,All seismic restraints in place (if needed),,,,,,
checkpoint,Flexible ducts fixed in place to grille location,,,,,,
checkpoint,Identify Fan Upgrade Requirement,,,,,,
checkpoint,"Area Clear for Install of Ducting, Fan, and Control Box",,,,,,
checkpoint,"Install Fan, ducting and control box as per spec.",,,,,,
checkpoint,Grille locations/access panels marked on plans,,,,,,
checkpoint,Mechanical First Fix complete,,,,,,
section,Second Fix,,,,,,
checkpoint,Ceiling fans installed square and level,,,,,,
checkpoint,Kitchen range hood installed by RHC to connect to,,,,,,
checkpoint,Fingerprints removed from grilles/walls/ceilings,,,,,,
checkpoint,Fan plugged in before install to ceiling,,,,,,
checkpoint,"External louver supplied by TSL, installed by RHC completed",,,,,,
checkpoint,Commissioning form completed & given to TSL,,,,,,
checkpoint,Mechanical Second Fix complete,,,,,,
section,Commissioning,,,,,,
checkpoint,Correct product used as per requirements,,,,,,
checkpoint,Correct design followed as per drawings,,,,,,
checkpoint,Mechanical Plant commissioned,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
,,,,,,,
checklist,S - S - Ventilation - Carpark Ventilation - Jet Pulse Fan,,,,,,
section,Pre-start checks,,,,,,
checkpoint,"Area clear, access good, enough space for install",,,,,,
checkpoint,"Duct Route clear, Penetrations completed",,,,,,
checkpoint,Nogs/Supports in place,,,,,,
section,First Fix,,,,,,
checkpoint,Access Panel requirements marked up on drawings and submitted to client,,,,,,
checkpoint,"All works from builders or other trades to enable Mechanical First fix to be completed (e.g.. drains, framing, penetrations&)",,,,,,
checkpoint,Mechanical First Fix complete,,,,,,
section,Second Fix,,,,,,
checkpoint,"All works from builders or other trades to enable Mechanical second fix to be completed (e.g.. painting, waterproofing...)",,,,,,
checkpoint,Mechanical Second Fix complete,,,,,,
section,Commissioning,,,,,,
checkpoint,Good access to all areas of building,,,,,,
checkpoint,Power live to Mechanical Plant,,,,,,
checkpoint,Mechanical Plant commissioned,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
