Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Brickwork Progress,,,,,,,
,Scope,,,Brick,Site QA,,
,Rows,,,,,,
,,Lower Ground,dynamic,site qa,brick,lower ground,
,,Upper Ground,dynamic,upper ground,site qa,brick,
,,Parish - Level 1,dynamic,site qa,brick,level 1,parish
,,Parish - Level 2,dynamic,site qa,brick,parish,level 2
,,Parish - Level 3,dynamic,site qa,brick,parish,level 3
,,School - Level 1,dynamic,site qa,brick,school,level 1
,,School - Level 2,dynamic,site qa,brick,school,level 2
,,School - Level 3,dynamic,site qa,brick,school,level 3
,,School - Level 4,dynamic,level 4,site qa,brick,school
,Columns,,,,,,
,,Brick type,,Brick type,Brick and Block Details,,
,,Mortar Colour,,Mortar Colour,Mortar,,
,,Mortar Classification,,Mortar Classification,Mortar,,
,,Material inspection on delivery,,Material inspection on delivery,Deliveries,,
,,All joints & perps are to be filled,,All joints & perps are to be filled,Lay Work,,
,,Check cavity flashings,,Check cavity flashings for correct installation and cleanliness,Lay Work,,
,,Check for correct spacing of weep holes,,Check for correct spacing of weep holes. Ensure weep holes are installed in first two courses as per the inhabit design,Lay Work,,
,,Provide sliding horizontal ties across joints,,Provide sliding horizontal ties across joints in unreinforced walls,Lay Work,,
,,Check Masonry ties are galvanised steel (Grade Type 316),,Check Masonry ties are galvanised steel (Grade Type 316) must be provided at 600mm maximum centre and at 300mm centres along edges of all openings and vertical joints.,Lay Work,,
,,Non-load bearing brick walls finish 10-20mm short of slab soffit,,Non-load bearing brick walls shall finish 10-20mm short of slab soffit and shall be fastened to the soffit using the specified ties,Lay Work,,
,,Check expansion joint frequency at maximum 6m,,Check expansion joint frequency is at maximum 6m and expansion joints over construction joints,Lay Work,,
,,Door jambs & openings check for plump/level/position/height,,"Door jambs and openings check for plump, level, correct position and height",Lay Work,,
,,Brush down exposed faced walls,,Brush down exposed faced walls,Clean Up,,
,,Check all preps & horizontal joints filled,,Check all preps & horizontal joints filled,Clean Up,,
,,Rubbish removed & placed in bins,,Rubbish removed & placed in bins,Clean Up,,
,,Floors Scraped & brushed clean,,Floors Scraped & brushed clean,Clean Up,,
,,"Check brick alignment, consistency & positioning",,"Check brick alignment, consistency & positioning",Inspection,,
,,Check mortar finish,,Check mortar finish,Inspection,,
,,Check clean up,,Check clean up,Inspection,,
,,Work area cleaned up & made safe,,Work area has been cleaned up and made safe.,Completion,,
,,"ITP completed, all actions signed off, records referenced",,ITP has been completed all actions signed off and records referenced have been reviewed and collected and attached.,Completion,,
,,,,,,,
Blockwork Progress,,,,,,,
,Scope,,,Blockwork,Site QA,,
,Rows,,,,,,
,,Basement 2,dynamic,Basement 2,Blockwork,Site QA,
,,Basement 1,dynamic,Basement 1,Blockwork,Site QA,
,,Lower Ground,dynamic,Lower Ground,Blockwork,Site QA,
,,Upper Ground,dynamic,Upper Ground,Blockwork,Site QA,
,,Parish Hall - Lower Ground,dynamic,Lower Ground,Parish Hall,Blockwork,Site QA
,,Parish Hall - Upper Ground,dynamic,Upper Ground,Parish Hall,Blockwork,Site QA
,,Parish Hall - Level 1,dynamic,Level 1,Parish Hall,Blockwork,Site QA
,,Parish Hall - Level 2,dynamic,Level 2,Parish Hall,Blockwork,Site QA
,,School - Lower Ground,dynamic,Lower Ground,School,Blockwork,Site QA
