Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Installation QA Progress,,,,,,
,Scope,,,installation qa,,
,Rows,,,,,
,,Level 4 Column,dynamic,column,level 4,installation qa
,,Level 6 Column,dynamic,column,level 6,installation qa
,,Level 8 Column,dynamic,level 8,column,installation qa
,,Level 10 Column,dynamic,column,level 10,installation qa
,,Level 12 Column,dynamic,column,level 12,installation qa
,,Level 14 Column,dynamic,column,level 14,installation qa
,Columns,,,,,
,,Bedding grout placed & finished as per project reqs.,,Bedding grout placed and finished as per project requirements,,
,,Bedding grout (trowelable) used is as per project spec.,Bedding grout (trowelable) used is as per project specification (PHOTO REQUIRED of the grout bag),Bedding grout placed and finished as per project requirements,,
,,Bedding grout - Grout mixed in line with manufacturers recs.,Grout mixed in line with manufacturers recommendations,Bedding grout placed and finished as per project requirements,,
,,Grout bed sufficient to ensure full coverage,Grout bed sufficient to ensure full coverage (PHOTO REQUIRED of grout bed prior to landing element),Bedding grout placed and finished as per project requirements,,
,,Element installed to:,,Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):,,
,,Survey Pins,Survey Pins,Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):,,
,,Within 5mm of vertical plumb,Within 5mm of vertical plumb,Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):,,
,,Face alignment within 5mm,Face alignment within 5mm,Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):,,
,,Element propped as per Euro Precast PEDS,,Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped),,
,,Prop bolts installed with tool to ensure locking mechanism can't be removed,Prop bolts installed with tool to ensure locking mechanism can't be removed by hand,Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped),,
,,Dowel tube (flowable) grout placed &finished as per project reqs.,,Dowel tube (flowable) grout placed and finished as per project requirements,,
,,Dowel tube grout used is as per project specs.,Dowel tube grout used is as per project specification (PHOTO REQUIRED of the grout bag),Dowel tube (flowable) grout placed and finished as per project requirements,,
,,Dowel tube (flowable) - Grout mixed in line with manufacturers recs.,Grout mixed in line with manufacturers recommendations,Dowel tube (flowable) grout placed and finished as per project requirements,,
,,Dowel tubes filled to top of tubes,Dowel tubes filled to top of tubes,Dowel tube (flowable) grout placed and finished as per project requirements,,
,,Any transport/erection damage that needs to be fixed,,Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area),,
,,Area cleaned from grout & rubbish,,Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving),,
