resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,B1,,,,,,,,
,step,,,B2,,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C01,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C02,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C03,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C07,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C08,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C09,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C10,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C12,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C14,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C15,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C16,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-C17,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-CP10,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-P01,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-P04,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-P05,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-P06,,,,,,,
Commercial Projects Checklist V5,checklist,,,,B2-P07,,,,,,,
,step,,,Mezzanine,,,,,,,,
,step,,,Level 1,,,,,,,,
,step,,,Level 2,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
