Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Lower Subbase - Lot Register,,,,,,
,Scope,,,site qa,Lower Subbase,
,Rows,,,,,
,,McGregor Road North,dynamic,mcgregor rd - north,Lower Subbase,site qa
,,McGregor Road South,dynamic,mcgregor rd - south,Lower Subbase,site qa
,,HKWRR North,dynamic,hkwrr north,Lower Subbase,site qa
,,HKWRR South,dynamic,hkwrr south,Lower Subbase,site qa
,Columns,,,,,
,,Lot Map,Lot map,1.1.1 - lot map,1.0 pre-start activities,
,,Signed Hold Points,,authority holdpoint,,
,,Enviromental Permit,Environmental permit,1.1.2 - environmental permit,1.0 pre-start activities,
,,NCR,NCR raised?,4.0 work lot close out,lot conformance,
,,Lot Status,Lot Status,4.0 work lot close out,lot conformance,
,,Lot Opened On,Lot opened date:,4.0 work lot close out,lot conformance,
,,Lot Opened By,Lot opened by:,4.0 work lot close out,lot conformance,
,,Comments,Comments,4.0 work lot close out,lot conformance,
,,,,,,
Public Lighting and ITS [Intelligent Transport System] - Lot Register,,,,,,
,Scope,,,site qa,Public Lighting and ITS [Intelligent Transport System],
,Rows,,,,,
,,McGregor Road North,dynamic,Public Lighting and ITS [Intelligent Transport System],mcgregor rd - north,site qa
,,McGregor Road South,dynamic,Public Lighting and ITS [Intelligent Transport System],mcgregor rd - south,site qa
,,HKWRR North,dynamic,Public Lighting and ITS [Intelligent Transport System],hkwrr north,site qa
,,HKWRR South,dynamic,Public Lighting and ITS [Intelligent Transport System],hkwrr south,site qa
,Columns,,,,,
,,Lot Map,Lot map,1.1.1 - lot map,1.0 pre-start activities,
,,Signed Hold Points,,authority holdpoint,,
,,Enviromental Permit,Environmental permit,1.1.2 - environmental permit,1.0 pre-start activities,
,,NCR,NCR raised?,4.0 work lot close out,lot conformance,
,,Lot Status,Lot Status,4.0 work lot close out,lot conformance,
,,Lot Opened On,Lot opened date:,4.0 work lot close out,lot conformance,
,,Lot Opened By,Lot opened by:,4.0 work lot close out,lot conformance,
,,Comments,Comments,4.0 work lot close out,lot conformance,
