type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Toolbox meeting -,,,,,Yes,Toolbox meeting,05ac58ef-e1de-429e-bb20-099b0091bd66
checkpoint-status,Toolbox meeting completed & Specific Document(s) attached,,,,,,,
text,Date,,,,,,,
text,Site Address,,,,,,,
text,Toolbox meeting topic,,,,,,,
text,Toolbox Item 1 - (Add any resolutions below item),,,,,,,
text,Toolbox Item 2 - (Add any resolutions below item),,,,,,,
text,Toolbox Item 3 - (Add any resolutions below item),,,,,,,
text,Toolbox Item 4 - (Add any resolutions below item),,,,,,,
checkpoint-status,Toolbox meeting pdf attached (Add below),,,,,,,
label,"Toohey's takes safety seriously and we encourage all persons representing the company to speak up if something is not right. If you find yourself unsure about something when it comes to safety, ASK! There is no such thing as a stupid question.",,,,,,,
checkpoint-status,Sign Off – By signing this page you acknowledge your attendance of this toolbox meeting and your co-operation with our policies & procedures,,,,,,,
holdpoint,Click to 'Add' signature's of each attendee,,,,,,,
,,,,,,,,
checklist-flat,Daysheets (Labour & Materials) -,,,,,Yes,Daysheets (Labour & Materials),08b5eb6d-ee47-449f-bc0a-fbcdbd8d6f39
checkpoint-status,Daysheet Completed & Ready for Invoicing,,,,,,,
text,Date,,,,,,,
text,Project,,,,,,,
text,Location,,,,,,,
text,Workers Name (Add hours in brackets),,,,,,,
text,Material 1 (Quantity & Description),,,,,,,
text,Material 2 (Quantity & Description),,,,,,,
text,Material 3 (Quantity & Description),,,,,,,
text,Material 4 (Quantity & Description),,,,,,,
text,Material 5 (Quantity & Description),,,,,,,
button,Reviewed by Toohey Supervisor," No,Yes",,,,,,
boolean,Signature of Builder's Supervisor Added,,,,,,,
holdpoint,Signature Added - Click Here,,,,,,,
,,,,,,,,
checklist-sectioned,L2/L3 & Roof Formwork/Concrete,,,,,Yes,L2/L3 & Roof Formwork/Concrete Checklist,26232ab2-26ab-4b80-bcca-c2f440053289
checkpoint-group,Formwork,,,,,,,
checkpoint-status,Have we installed perimeter scaffold/edge protection to suspended slab area (Attach Photos),,,,,,,
label,If NO comment below,,,,,,,
checkpoint-status,"Formwork correctly Installed (consider any Stairs, landings, insitu walls) - Attach Photos",,,,,,,
button,Set out - correct levels," No,Yes",,,,,,
button,"Inserts, pockets, fixings, rebates etc"," No,Yes",,,,,,
button,"Bracing, Fixing Propping & Supports"," No,Yes",,,,,,
checkpoint-status,Formwork Work(s) completed to specification/drawings & Area left clean/tidy,,,,,,,
button,"Any Engineers inspections completed, approved & attached below"," N/A, No,Yes",,,,,,
button,Handrails installed to any open void's in suspended slab area," No,Yes",,,,,,
label,FINAL - Pass when happy to proceed with work(s) (Any issues please comment below),,,,,,,
checkpoint-group,Reinforcing,,,,,,,
checkpoint-status,Reinforcement deliveries compared to structural schedules and no issues (Any issues please comment below),,,,,,,
label,Please attached photo or copy of dockets below,,,,,,,
checkpoint-status,Reinforcement installed as per plan including cover & chairs - ATTACH PHOTOS,,,,,,,
button,Reo spacing & grade as per specifications," No,Yes",,,,,,
checkpoint-status,"Starter bars, dowel bars, & mesh installed as per specifications - ATTACH PHOTOS",,,,,,,
checkpoint-status,Any relevant service requirements completed (sealed off & ready for concrete),,,,,,,
checkpoint-status,"All joint locations as per drawing, step-downs correct, pockets for panels correct - MPA correct for the area being poured",,,,,,,
checkpoint-status,"Any inspections, observations & remedial works (Engineer inspection, Building Surveyor, Builder)",,,,,,,
label,Documented & closed out - ATTACH PHOTOS REMEDIAL WORKS COMPLETED,,,,,,,
checkpoint-status,Reinforcement Work(s) completed to specification/drawings & Area left clean/tidy,,,,,,,
label,FINAL - Pass when happy to proceed with work(s) (Any issues please comment below),,,,,,,
checkpoint-group,Concrete Pre-Pour,,,,,,,
checkpoint-status,Concrete order completed & confirmed: As per below,,,,,,,
boolean,Concrete Strength (According to the Area to be Poured),,,,,,,
boolean,Slump,,,,,,,
boolean,Volume,,,,,,,
