Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,db890561-e1bc-4fd1-ba30-cb7696210fec,,checklist,SWMS Task Observation,,,,,Yes,SWMS Task Observation,d3f07012-a4a0-4809-ac66-c2d66ab76fc2
checkpoint-status,ebddfca1-66b3-4874-b807-2da5611fbddf,,checkpoint,Complete details below,,,,,,,
text,12705413-5982-5911-9573-dba0c3f6c5db,,textbox,Builder:,,,,,,,
text,73914f55-7bb0-5e3f-8c13-85a4fe167e02,,textbox,Project name:,,,,,,,
text,efa02f35-8d25-5612-a0d9-6029694393be,,textbox,Observer:,,,,,,,
text,5cd3b3bc-b811-52cc-959b-bc5f3f3dcf05,,textbox,Task being observed:,,,,,,,
text,62923809-4cdc-57dc-988f-0d3cb12f3822,,textbox,Name/Number of SWMS:,,,,,,,
text,7ff95823-3a45-59ba-8bdd-3a618ed6f5a9,,textbox,Workers observed undertaking the task: (include name and position/role),,,,,,,
checkpoint-status,e26c6a55-4a01-4cb9-9a2d-6b00d838b03a,,checkpoint,Complete Tasks SWMS Compliance below and include additional comments,,,,,,,
button,f0e3f5a8-501f-5fd2-94c4-48f5dfd812ea,,button,Have the workers been inducted into and signed onto the SWMS?,"Yes, No",,,,,,
button,77506ba1-313c-58e6-a0fd-6c29e5f04022,,button,Does the SWMS adequately describe the sequence of basic job steps?,"Yes, No",,,,,,
button,684d4009-4dc1-58d2-93ae-a02ff39bd216,,button,Does the SWMS identify the relevant hazards?,"Yes, No",,,,,,
button,f000f6b3-4b9d-51bf-9d8b-657bbcd0e927,,button,Are the controls being implemented?,"Yes, No",,,,,,
button,dd42835c-ac3b-51c1-a4f4-f02309ab1094,,button,Any additional hazards identified?,"Yes, No",,,,,,
checkpoint-status,30bed439-1710-4709-8762-995bad16f0a3,,checkpoint,Action / Recommendation #1,,,,,,,
date,92251a26-7218-5543-bcd9-849d27a7d4ad,,date,Date Closed,,,,,,,
checkpoint-status,3d142f12-cab6-48ce-94cf-2495a4465a18,,checkpoint,Action / Recommendation #2,,,,,,,
date,4f9d69b6-a086-58d9-b482-84fb3e64ee98,,date,Date Closed,,,,,,,
checkpoint-status,f360c74c-bcc8-4323-8b2a-23c0042bed6a,,checkpoint,Action / Recommendation #3,,,,,,,
date,5a07e0cc-5ad9-568d-89a6-490ab89ec478,,date,Date Closed,,,,,,,
checkpoint-status,c667b20c-c09b-4c5b-9970-76860d2361fb,,checkpoint,Action / Recommendation #4,,,,,,,
date,d79eb22b-6d53-5542-b3b3-0c7c35620a38,,date,Date Closed,,,,,,,
checkpoint-status,57637fbd-51f1-4304-be8e-141b787fbded,,checkpoint,Person conducting observation signature,,,,,,,
checkpoint-status,7d135a97-7645-428a-ad6a-5daff7e40c6d,,checkpoint,Bosform Representative signature,,,,,,,
