resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Toolbox Meetings,,,,,,,,
,step,,,,June 2023,,,,,,,
,step,,,,July 2023,,,,,,,
,step,,,,August 2023,,,,,,,
,step,,,,September 2023,,,,,,,
,step,,,,October 2023,,,,,,,
,step,,,,November 2023,,,,,,,
,step,,,,December 2023,,,,,,,
,step,,,Site QA,,,,,,,,
,step,,,,Rough In,,,,,,,
,step,,,,,Building A,,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,B1,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Ground,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 1,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 2,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 3,,,,,
,step,,,,,Building B,,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Ground,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 1,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 2,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 3,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 4,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 5,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 6,,,,,
Sprinkler Rough In Checklist,checklist,,,,,,Level 7,,,,,
,step,,,,Fit Off,,,,,,,
,step,,,,,Building A,,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,B1,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Ground,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 1,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 2,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 3,,,,,
,step,,,,,Building B,,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Ground,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 1,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 2,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 3,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 4,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 5,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 6,,,,,
Sprinkler Fit Off Checklist,checklist,,,,,,Level 7,,,,,
,step,,,,Fire Penetrations,,,,,,,
,step,,,,,Building A,,,,,,
,step,,,,,,B1,,,,,
Fire Penetrations Checklist,checklist,,,,,,,Lift Shaft,,,,
Fire Penetrations Checklist,checklist,,,,,,,Bin Room,,,,
Fire Penetrations Checklist,checklist,,,,,,,Smoke Lobby,,,,
Fire Penetrations Checklist,checklist,,,,,,,Pump Room,,,,
Fire Penetrations Checklist,checklist,,,,,,,Water Meter Assembly,,,,
,step,,,,,,Ground,,,,,
Fire Penetrations Checklist,checklist,,,,,,,Stair Header,,,,
Fire Penetrations Checklist,checklist,,,,,,,Main Riser,,,,
Fire Penetrations Checklist,checklist,,,,,,,Bin Chute Room,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.01,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.02,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.03,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.04,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.05,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.06,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.07,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.08,,,,
Fire Penetrations Checklist,checklist,,,,,,,Apartment G.09,,,,
