Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Pre Wire,,,,,,,
,Scope,,,Pre Wire,,,
,Rows,,,,,,
,,ZONE 1,grouping,ZONE 1,,,
,,Common Areas - Zone 1A,,ZONE 1,Common Areas,Zone 1A,Pre Wire
,,Common Areas - Zone 1B,,ZONE 1,Common Areas,Zone 1B,Pre Wire
,,Common Areas - Zone 1C,,ZONE 1,Common Areas,Zone 1C,Pre Wire
,,Service Areas - Comms,,ZONE 1,Service Areas,Comms,Pre Wire
,,Residential Areas - Suite 626,,ZONE 1,Residential Areas,Suite 626,Pre Wire
,,Residential Areas - Suite 627,,ZONE 1,Residential Areas,Suite 627,Pre Wire
,,Residential Areas - Suite 628,,ZONE 1,Residential Areas,Suite 628,Pre Wire
,,Residential Areas - Suite 629,,ZONE 1,Residential Areas,Suite 629,Pre Wire
,,ZONE 2,grouping,ZONE 2,,,
,,Common Areas - Zone 2A,,ZONE 2,Common Areas,Zone 2A,Pre Wire
,,Common Areas - Zone 2B,,ZONE 2,Common Areas,Zone 2B,Pre Wire
,,Residential Areas - Suite 630,,ZONE 2,Residential Areas,Suite 630,Pre Wire
,,Residential Areas - Suite 631,,ZONE 2,Residential Areas,Suite 631,Pre Wire
,,Residential Areas - Suite 632,,ZONE 2,Residential Areas,Suite 632,Pre Wire
,,Residential Areas - Suite 633,,ZONE 2,Residential Areas,Suite 633,Pre Wire
,,Residential Areas - Suite 634,,ZONE 2,Residential Areas,Suite 634,Pre Wire
,,Residential Areas - Suite 635,,ZONE 2,Residential Areas,Suite 635,Pre Wire
,,Residential Areas - Suite 636,,ZONE 2,Residential Areas,Suite 636,Pre Wire
,,Residential Areas - Suite 637,,ZONE 2,Residential Areas,Suite 637,Pre Wire
,,Residential Areas - Suite 638,,ZONE 2,Residential Areas,Suite 638,Pre Wire
,,Residential Areas - Suite 639,,ZONE 2,Residential Areas,Suite 639,Pre Wire
,,Residential Areas - Suite 640,,ZONE 2,Residential Areas,Suite 640,Pre Wire
,,Residential Areas - Suite 641,,ZONE 2,Residential Areas,Suite 641,Pre Wire
,,Residential Areas - Suite 642,,ZONE 2,Residential Areas,Suite 642,Pre Wire
,,Residential Areas - Suite 643,,ZONE 2,Residential Areas,Suite 643,Pre Wire
,,Residential Areas - Suite 644,,ZONE 2,Residential Areas,Suite 644,Pre Wire
,,Residential Areas - Suite 645,,ZONE 2,Residential Areas,Suite 645,Pre Wire
,,ZONE 3,grouping,ZONE 3,,,
,,Common Areas - Zone 3A,,ZONE 3,Common Areas,Zone 3A,Pre Wire
,,Common Areas - Zone 3B,,ZONE 3,Common Areas,Zone 3B,Pre Wire
,,Residential Areas - Suite 646,,ZONE 3,Residential Areas,Suite 646,Pre Wire
,,Residential Areas - Suite 647,,ZONE 3,Residential Areas,Suite 647,Pre Wire
,,Residential Areas - Suite 648,,ZONE 3,Residential Areas,Suite 648,Pre Wire
,,Residential Areas - Suite 649,,ZONE 3,Residential Areas,Suite 649,Pre Wire
,,Residential Areas - Suite 650,,ZONE 3,Residential Areas,Suite 650,Pre Wire
,,Residential Areas - Suite 651,,ZONE 3,Residential Areas,Suite 651,Pre Wire
,,Residential Areas - Suite 652,,ZONE 3,Residential Areas,Suite 652,Pre Wire
,,Residential Areas - Suite 653,,ZONE 3,Residential Areas,Suite 653,Pre Wire
,,Residential Areas - Suite 654,,ZONE 3,Residential Areas,Suite 654,Pre Wire
,,Residential Areas - Suite 655,,ZONE 3,Residential Areas,Suite 655,Pre Wire
,,Residential Areas - Suite 656,,ZONE 3,Residential Areas,Suite 656,Pre Wire
,,Residential Areas - Suite 657,,ZONE 3,Residential Areas,Suite 657,Pre Wire
,,Residential Areas - Suite 658,,ZONE 3,Residential Areas,Suite 658,Pre Wire
,,Residential Areas - Suite 659,,ZONE 3,Residential Areas,Suite 659,Pre Wire
,,Residential Areas - Suite 660,,ZONE 3,Residential Areas,Suite 660,Pre Wire
,,Residential Areas - Suite 661,,ZONE 3,Residential Areas,Suite 661,Pre Wire
,,ZONE 4,grouping,ZONE 4,,,
,,Common Areas - Zone 4A,,ZONE 4,Common Areas,Zone 4A,Pre Wire
,,Common Areas - Zone 4B,,ZONE 4,Common Areas,Zone 4B,Pre Wire
,,Residential Areas - Suite 614,,ZONE 4,Residential Areas,Suite 614,Pre Wire
,,Residential Areas - Suite 615,,ZONE 4,Residential Areas,Suite 615,Pre Wire
,,Residential Areas - Suite 616,,ZONE 4,Residential Areas,Suite 616,Pre Wire
