type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Overarching Checklist,,,,,,RCCE - SMP Implementation Project - Overarching Checklist,
section,Preliminary Sign-offs,,,,,,,
checkpoint,Approval of Quality Management Plan (QMP),,,,,,,
label,(Upload QMP here),,,,,,,
signoff,HOLD POINT - QMP reviewed and accepted by BSC Representative,,,,,,,
checkpoint,Approval of Traffic Management Plan (TMP),,,,,,,
label,(Upload TMP here),,,,,,,
signoff,HOLD POINT - TMP reviewed and accepted by BSC Representative,,,,,,,
checkpoint,Approval of Safety Management Plan (SMP),,,,,,,
label,(Upload SMP here),,,,,,,
signoff,HOLD POINT - SMP reviewed and accepted by BSC Representative,,,,,,,
checkpoint,Approval of Inspection Test Plans (ITPs),,,,,,,
label,(Upload ITPs here),,,,,,,
signoff,HOLD POINT - ITPs reviewed and accepted by BSC Representative,,,,,,,
checkpoint,Approval of Decommissioning Plan (DP),,,,,,,
label,(Upload DP here),,,,,,,
signoff,HOLD POINT - DP reviewed and accepted by BSC Representative,,,,,,,
checkpoint,Approval of Precommencement Survey,,,,,,,
label,(Upload Precommencement Survey here),,,,,,,
signoff,HOLD POINT - Precommencement Survey reviewed and accepted by BSC Representative,,,,,,,
checkpoint,Approval of Services Survey,,,,,,,
label,(Upload Services Survey here),,,,,,,
signoff,HOLD POINT - Services Survey reviewed and accepted by BSC Representative,,,,,,,
section,Material Sign-offs,,,,,,,
checkpoint,Approval of Seperation Geotextile material,,,,,,,
label,(Upload Evidence / Certification of Seperation Geotextile material used here),,,,,,,
signoff,HOLD POINT - Seperation Geotextile material accepted by BSC Representative,,,,,,,
checkpoint,Approval of Rip-rap material,,,,,,,
label,(Upload Evidence / Certification of Rip-rap material used here),,,,,,,
signoff,HOLD POINT - Rip Rap material accepted by BSC Representative,,,,,,,
checkpoint,Approval of GCCM material,,,,,,,
label,(Upload Evidence / Certification of GCCM material used here),,,,,,,
signoff,HOLD POINT - GCCM material accepted by BSC Representative,,,,,,,
checkpoint,Approval of Trench Drainage material,,,,,,,
label,(Upload Evidence / Certification of Trench Drainage material used here),,,,,,,
signoff,HOLD POINT - Trench Drainage material accepted by BSC Representative,,,,,,,
checkpoint,Certification of Pre-cast Units,,,,,,,
label,(Upload Certification of Compliance for pre-cast units here),,,,,,,
signoff,HOLD POINT - Pre-cast Units accepted by RCCE PM or Engineer & BSC Representative,,,,,,,
section,Completion of Works Sign-offs,,,,,,,
checkpoint,Acceptance of Works As-Excecuted (WAE) ,,,,,,,
label,(Upload WAE here),,,,,,,
signoff,HOLD POINT - WAE accepted by BSC Representative,,,,,,,
checkpoint,Acceptance of CCTV,,,,,,,
label,(Upload CCTV files here),,,,,,,
signoff,HOLD POINT - CCTV accepted by BSC Representative,,,,,,,
checkpoint,All NCRs closed,,,,,,,
label,(Upload NCR Register here),,,,,,,
signoff,HOLD POINT - All NCRs closed and accepted by BSC Representative,,,,,,,
checkpoint,RCCE - PM to sign and close out Lot,,,,,,,
signoff,RCCE - PM to sign and close out Lot,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,ITP-01-Drainage Structures-Checklist-(Lot ID##),,,,,,RCCE - SMP Implementation Project - ITP-01-Drainage Structures-CHECKLIST,
section,Lot Details,,,,,,,
checkpoint-no-status,Lot Details,,,,,,,
textbox,Lot No.,,,,,,,
textbox,Lot ID.,,,,,,,
textbox,Lot Description,,,,,,,
