type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Flushing Site Details,,,,,,Flushing Site Details
checkpoint,Flushing Information collected correctly,,,,,,
textbox,Job number,,,,,,
textbox,Job name,,,,,,
textbox,Builder,,,,,,
dropdown,System Type,"Domestic Cold Water, Chilled Water, Heating Hot Water, Low Temperature Heating Hot Water, High Temperature Heating Hot Water, Fire Hydrant",,,,,
textbox,System Volume (Litre),,,,,,
textbox,Location,,,,,,
textbox,Drawing,,,,,,
tickbox,CIBSE Commissioning Code W,,,,,,
tickbox,BSRIA BG 29/2012,,,,,,
