type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DN1212-ITP-016 Fences and gates,itp,,,,,DN1212-ITP-016 Fences and gates Rev2,
section,1 - PRELIMINARY AND GENERAL,,,,,,,
checkpoint,1.1 - IFC Drawings and Specification,,,,,,,
label,"Standard, Drawing or Specification Reference - ACC",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - A minimum of two weeks prior to construction: document review. DWG’s are for construction or as per instruction",,,,,,,
label,○ Works done in accordance with Project specification,,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - N/A,,,,,,,
label,DNZ Engineer - R,,,,,,,
label,Designer Rep - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - Method Statement & JSEA Development,,,,,,,
label,"Standard, Drawing or Specification Reference - The Downer Standards (TDS)",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction: document review.",,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - Method Statement & JSEA Completed & signed by relevant authority,,,,,,,
label,DNZ Engineer - H,,,,,,,
label,Engineer's Rep - R,,,,,,,
label,Designer Rep - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - Permit to Dig,,,,,,,
label,"Standard, Drawing or Specification Reference - DN-ZH-ST043 Ground Disturbance",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Prior to construction. Permit in work package",,,,,,,
label,Test Frequency - Permit issued each week,,,,,,,
textbox,QA Record - Permit number,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.4 - Survey Model,,,,,,,
label,"Standard, Drawing or Specification Reference - N/A",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Model Review.",,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - Visual Inspection & measurement Survey Check set out as per design,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.5 - Corridor Access Requests (CAR),,,,,,,
label,"Standard, Drawing or Specification Reference - N/A",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Corridor Access Requests (CARs) is required before any work is carried out on public roads.",,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - Approved CAR,,,,,,,
label,DNZ Engineer - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,2 - MATERIAL APPROVALS ,,,,,,,
checkpoint,2.1 - Fence panels,,,,,,,
label,"Standard, Drawing or Specification Reference - 3235599-SP03-CA-1017 Note: 1",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Fences to be hot dip galvanized.",,,,,,,
label,Test Frequency - Preconstruction - once,,,,,,,
label,"QA Record - Delivery Dockets, Ineight Approvals",,,,,,,
label,DNZ Engineer - I,,,,,,,
label,Designer Rep - R,,,,,,,
checkpoint,2.2 - Fence posts,,,,,,,
label,"Standard, Drawing or Specification Reference - 3235599-SP03-CA-1017 Note: 3",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Fence post must be 65mm SHS hot dip R3 Galvanised square hollow section or similar approved.",,,,,,,
label,Test Frequency - Preconstruction - once,,,,,,,
label,"QA Record - Delivery Dockets, Ineight Approvals",,,,,,,
label,DNZ Engineer - R,,,,,,,
label,Designer Rep - R,,,,,,,
section,3 - CONSTRUCTION ACTIVITIES,,,,,,,
checkpoint,3.1 - Pre-installation,,,,,,,
label,"Standard, Drawing or Specification Reference - DN1212: CKT - 000060",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - complete permanent fencing checksheets",,,,,,,
label,Test Frequency - During construction - once,,,,,,,
label,QA Record - Checksheets & photos,,,,,,,
label,DNZ Engineer - I,,,,,,,
section,4 - FINAL RECORDS,,,,,,,
checkpoint,4.1 - Construction Record Compilation,,,,,,,
label,"Standard, Drawing or Specification Reference - N/A",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Compile construction records for final submission ensuring defects (NCRs) / Snags / missing records are captured or closed out, all tests have been received and passed, and changes / omissions have been noted.",,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - QA Records,,,,,,,
label,DNZ Engineer - H,,,,,,,
label,Designer Rep - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.2 - Survey Records,,,,,,,
label,"Standard, Drawing or Specification Reference - N/A",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Ensure all items have been surveyed.",,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - As-Built,,,,,,,
label,DNZ Engineer - H,,,,,,,
label,Designer Rep - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.3 - Redline Drawings,,,,,,,
label,"Standard, Drawing or Specification Reference - IFC Drawings",,,,,,,
label,"Construction Activity Description, Test Type and Acceptance Criteria - Create a set of Redline Drawings for Asbuilt creation noting all changes and departures in red pen.",,,,,,,
label,Test Frequency - Once,,,,,,,
label,QA Record - IFC Mark-Up,,,,,,,
label,DNZ Engineer - H,,,,,,,
