Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Commercial/Domestic Progress,,,,,
,Scope,,,,
,Rows,,,,
,,WNF1.26,,wnf1.26,
,,WNF1.27,,wnf1.27,
,,WNF2.27,,wnf2.27,
,Columns,,,,
,,Opening Wraped & Prepared Correctly ,,Opening Wraped & Prepared Correctly ,
,,Installed/Fixed As Per Shop Drawings,,Installed / Fixed As Per Shop Drawings,
,,External Flashings/Weather Seals As Per Shop Drawing ,,External Flashings / Weather Seals As Per Shop Drawing ,
,,Airseals Completed,,Airseals Completed (photo),
,,Glass - Frame Glazed,,Glass - Frame Glazed,
,,Glass - Glazing Rubbered & Complete,,Glass - Glazing Rubbered and Complete,
,,Trade Clean & Sign off,,Trade Clean & Sign off,
,,Wights - Sign Off,,Wights - Sign Off,
