Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Comms High Low Lvl Rough In Rough In & Electrical High Low Lvl Rough,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Comms High Low Lvl Rough In Rough In - Ground Floor,grouping,Comms High Low Lvl Rough In Rough In - Ground Floor,,
,,Zone 6,,Zone 6,Ground Floor,Comms High Low Lvl Rough In Rough In 
,,Zone 10,,Zone 10,Ground Floor,Comms High Low Lvl Rough In Rough In 
,,Harris Farm,,Harris Farm,Ground Floor,Comms High Low Lvl Rough In Rough In 
,,Comms High Low Lvl Rough In Rough In - Level 1,grouping,Comms High Low Lvl Rough In Rough In - Level 1,,
,,Zone 10,,Zone 10,Level 1,Comms High Low Lvl Rough In Rough In
,,Comms High Low Lvl Rough In Rough In - Level 2,grouping,Comms High Low Lvl Rough In Rough In - Level 2,,
,,Zone 10,,Zone 10,Level 2,Comms High Low Lvl Rough In Rough In
,,Electrical High Low Lvl Rough - Ground Floor,grouping,Electrical High Low Lvl Rough - Ground Floor,,
,,Zone 6,,Zone 6,Ground Floor,Electrical High Low Lvl Rough
,,Zone 10,,Zone 10,Ground Floor,Electrical High Low Lvl Rough
,,Harris Farm,,Harris Farm,Ground Floor,Electrical High Low Lvl Rough
,,Electrical High Low Lvl Rough - Level 1,grouping,Electrical High Low Lvl Rough - Level 1,,
,,Zone 10,,Zone 10,Level 1,Electrical High Low Lvl Rough
,,Electrical High Low Lvl Rough - Level 2,grouping,Electrical High Low Lvl Rough - Level 2,,
,,Zone 10,,Zone 10,Level 2,Electrical High Low Lvl Rough
,Columns,,,,,
,,Please attach checklist,,Please attach checklist,,
