Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Site QA,dynamic,Site QA,
,Columns,,,,
,,Substrate inspected & accepted,,Substrate inspected and accepted,
,,Atmospheric conditions,,Atmospheric conditions,
,,Product Batch Numbers,,Product Batch Numbers,
,,Equipment used,,Equipment used,
,,Apply Sikaproof A+ Membrane with A+ Tape,,Apply Sikaproof A+ Membrane with A+ Tape,
,,Apply Sikaproof A+ Membrane with Sarnacol Adhesive,,Apply Sikaproof A+ Membrane with Sarnacol Adhesive,
,,Surface conditions suitable for installation,,Surface conditions suitable for installation-details in comments below,
,,"Substrate inspected & accepted, Substrate clean/smooth/dry & free from dust/contaminants",,"Substrate inspected and accepted. Substrate must be clean, smooth, dry and free from dust or contaminants. All sharp points and loose material to be removed. ",
,,Application of Penetron Penebar SW55,,Application of Penetron Penebar SW55,
,,Ensure all Butt Joints completed as per TDS,,Ensure all Butt Joints are completed as per TDS,
,,Final Walk over & inspection by main contractor/Supplier & Applicator,,"Final Walk over and inspection by main contractor, Supplier and Applicator if Applicable",
,,Test 1 Probe Test Pass/Fail,,Test 1 Probe Test Pass/Fail,
,,Fuko hose system installed,,Fuko hose system installed,
,,Application of Primer as per spec.,,Application of Primer as per specification,
,,Application of Bond Breaker completed,,Application of Bond Breaker completed,
,,Application of Membrane as per project spec.,,Application of Membrane as per project specification,
