Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,ITC 14 - R54 Concrete Paving Rev 1,,ITC 14 - R54 Concrete Paving Rev 1,,5603fe5e-0136-4970-9a86-095a3c3d5887
,section,Lot Information,,,,
,checkpoint,Lot Information complete,,,,
9113560e-1e3b-5b83-8a2e-d9bde736a228,textbox,Lot Opened On,,,,
aadb29e8-bab3-5200-bb30-70e93439eadf,textbox,Date of Works,,,,
114f9e6a-720e-5eed-8a5b-680a16df9935,textbox,Lot Type,,,,
762de5b9-0d40-5c06-a99d-258eb21187da,textbox,Start Chainage,,,,
4add8f7b-cf75-5e2b-88d0-e680e58f80f0,textbox,End Chainage,,,,
5deefd5d-8586-54a3-915e-03bb85d3d168,textbox,Offset,,,,
11b47e28-8c33-5610-88e7-71302edd154f,textbox,Control Line,,,,
,section,1 - Safety Review,,,,
,checkpoint,VERIFICATION,,,,
03670640-c50b-5661-8d06-1d7dfb225df5,note,Requirements / Reference - Project Safety Plan,,,,
4984b7b9-f2f0-52a9-a5f6-015e138cb426,note,Acceptance Criteria - All site personnel inducted (includes environment and cultural),,,,
630d2c9b-0c0e-5b8b-b50b-8d6810e9e0be,note,Required Safe Work Method Statements completed and signed,,,,
6a1bebd0-ca43-5229-8984-641e5e96dc5c,note,Subcontractor’s safety plan/procedure approved,,,,
,section,2 - Environment,,,,
,checkpoint,VERIFICATION,,,,
37ea3cb7-fee7-5d1f-a9a5-c36cfb622f1a,note,"Requirements / Reference - Project Environment Plan G36 Cl 3.1 G38, G40",,,,
ba1e49db-8a42-5e3c-a003-7794b4c316ad,note,"Acceptance Criteria - Installation of soil erosion and sedimentation controls completed in accordance with ESC Plan and EMP, as well as Specification TfNSW G38",,,,
f46616bc-080b-5b2a-bdb1-8e632272dd46,note,All work undertaken under this Specification must be approved by the Environmental Site Representative (refer TfNSW G36) and comply with Abergeldie’s CEMS and CEMP,,,,
,section,3 - Scope,,,,
,checkpoint,VERIFICATION,,,,
,note,Requirements / Reference - R54,,,,
,note,"Acceptance Criteria - This Specification sets out the requirements for concrete paving for footpaths (including that behind kerbs and channels), bicycle paths/shared paths, medians, traffic island and driveways, including granular subbase under footpaths and bicycle paths where required. ",,,,
,section,4 - Materials,,,,
,checkpoint,VERIFICATION,,,,
5c2b2971-d136-549f-9a74-6672ee2f0500,note,"Requirements / Reference - R54 Cl 2 Test Method TfNSW T109, TfNSW 3051, R53",,,,
935fcdff-f73f-5656-a999-cc8b0fc62434,note,"Acceptance Criteria - Select Fill Type U must consist of a granular material with a particle size grading of 100% passing the 26.5 mm sieve and a Plasticity Index, determined by Test Method TfNSW of between 2 and 12",,,,
64e45224-8715-573a-b1d5-42892cac4ca1,note,Class 2 DGB must comply with Specification TfNSW 3051,,,,
8dc04e25-e5d0-529b-8388-5368e3de5ab1,note,Supply of concrete and steel reinforcement must comply with Specification TfNSW R53,,,,
,note,Include pigmentation in the concrete paving to achieve the colour (if shown on Drawings),,,,
,section,5 - Earthworks and Compaction,,,,
,checkpoint,VERIFICATION,,,,
,note,"Requirements / Reference - R54 Cl3.1, R54 Cl3.3, R54 Cl3.4, R44 ",,,,
,note,"Acceptance Criteria - Excavate or fill to the levels shown on the Drawings or as directed by the Principal in accordance with Specification TfNSW R44. Where possible, use any surplus excavated material to construct embankments as part of the works, and dispose of any remaining surplus excavated material as spoil, as per R44",,,,
,note,Granular Subbase ,,,,
,note,"○ Unless shown otherwise on the Drawings, construct a subbase layer comprising Class 2 DGB beneath the concrete paving as follows, (a) Footpath: 75mm thick; (b) Bicycle path/shared path: 150 mm thick",,,,
,note,Compaction ,,,,
,note,"○ Compact the subbase, foundation, etc to achieve the minimum characteristic value of relative compaction specified in Table R54.1",,,,
,note,"○ In the event of failed compaction tests, rework and recompact the affected material",,,,
,section,6 - Unsuitable Material,,,,
,checkpoint,HOLD POINT,,,,
7b142dce-4308-5622-99aa-f637d10f86fe,note,Requirements / Reference - R54 Cl3.2 R44 Cl3.1 TfNSW R44,,,,
f286118d-25ab-5687-a379-e65257cdcfd3,note,"Acceptance Criteria - Have the Geotechnical Engineer undertake tests and inspections of all foundations and verify that they are suitable for General Concrete Paving, or otherwise recommend a foundation treatment in accordance with TfNSW R44 Cl 3.1",,,,
33a3423b-ed31-50d6-ae0d-b8b3df865266,note,Notify the Principal of any area of the foundation which may contain material that is unsuitable to support the proposed pavement.,,,,
