type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP012 - High Early Strength Lean Concrete Pavement Production,itp,,,,,FH-ZU2-QU-ITP012 - High Early Strength Lean Concrete Pavement Production - Rev 0,
section,1) Plant,,,,,,,
checkpoint,1.1 - Batch tolerances,,,,,,,
label,Code / Spec Ref - AS1379 4.2.1,,,,,,,
label,Acceptance Criteria - AS1379 Table 4.1,,,,,,,
label,Frequency - Each Batch,,,,,,,
label,Initiated by - PS,,,,,,,
label,Approved by - PS,,,,,,,
label,Verification / witness: Supplier -,,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company -,,,,,,,
label,Verifying document - Electronic,,,,,,,
label,Record Location - Batch computer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Record Plant Malfunctions,,,,,,,
label,Code / Spec Ref - HOL QMS PN6.1,,,,,,,
label,Acceptance Criteria - All plant mulfunctions are to be documented,,,,,,,
label,Frequency - Each Time,,,,,,,
label,Initiated by - PS,,,,,,,
label,Approved by - AOM,,,,,,,
label,Verification / witness: Supplier -,,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company -,,,,,,,
label,Verifying document - Register,,,,,,,
label,Record Location - AOM office,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.3 - Weigh Hopper (Cem & Agg),,,,,,,
label,Code / Spec Ref - AS1379.3.3.2,,,,,,,
label,Test / inspection method - AS1379,,,,,,,
label,Acceptance Criteria - ± 0.4% of the Max. Scale Value,,,,,,,
label,Frequency - VicRoads Min. 3 Monthly,,,,,,,
label,Initiated by - PS,,,,,,,
label,Approved by - AOM,,,,,,,
label,Verification / witness: Supplier -,,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company -,,,,,,,
label,Verifying document - Calibration Report,,,,,,,
label,Record Location - Google,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,"1.4 - Water Meters (Plant, Slump Stands & Trucks)",,,,,,,
label,Code / Spec Ref - AS1379.3.4.2,,,,,,,
label,Test / inspection method - TRBE652973,,,,,,,
label,Acceptance Criteria - ± 2%,,,,,,,
label,Frequency - VicRoads Min. 3 Monthly,,,,,,,
label,Initiated by - PS,,,,,,,
label,Approved by - AOM,,,,,,,
label,Verification / witness: Supplier -,,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company -,,,,,,,
label,Verifying document - Calibration Report,,,,,,,
label,Record Location - Google,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.5 - Admixtures,,,,,,,
label,Code / Spec Ref - AS1379.3.4.2,,,,,,,
label,Test / inspection method - BASF TM033,,,,,,,
label,Acceptance Criteria - ± 5%,,,,,,,
label,Frequency - VicRoads Min. 3 Monthly,,,,,,,
label,Initiated by - PS,,,,,,,
label,Approved by - AOM,,,,,,,
label,Verification / witness: Supplier -,,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company -,,,,,,,
label,Verifying document - Calibration Report,,,,,,,
label,Record Location - Google,,,,,,,
date,Date Completed:,,,,,,,
section,2) Cementitous materials,,,,,,,
checkpoint,2.1 - Type GP cement,,,,,,,
label,Code / Spec Ref - AS1379.2.2,,,,,,,
label,Test / inspection method - AS2350,,,,,,,
label,Acceptance Criteria - AS3972 Table 2,,,,,,,
label,Frequency - Cement Australia Supplied (as per AS3972 Clause 5.2),,,,,,,
label,Initiated by - Supplier,,,,,,,
label,Approved by - Tech Mgr,,,,,,,
label,"Verification / witness: Supplier - W, R",,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company - H,,,,,,,
label,Verifying document - Supplier test report,,,,,,,
label,Record Location - Tech Mgr office,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.1 - Reference Sample,,,,,,,
label,"Code / Spec Ref - BECA Cl 11.4.7, 11.24.5",,,,,,,
label,Frequency - Plant Sample : 10kg / 1000 tonnes,,,,,,,
label,Initiated by - Supplier,,,,,,,
label,Approved by - Tech Mgr,,,,,,,
label,Verification / witness: Supplier -,,,,,,,
label,Verification / witness: Company - W,,,,,,,
label,Verifying document - Record only,,,,,,,
label,Record Location - Tech Mgr office,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.2 - Flyash,,,,,,,
label,Code / Spec Ref - AS1379.2.2,,,,,,,
label,Test / inspection method - AS3583,,,,,,,
label,Acceptance Criteria - AS/NZS3582.1 Table 1 - Grade 1,,,,,,,
label,Frequency - Cement Australia Supplied (as per AS/NZS3582.1 Table 2),,,,,,,
label,Initiated by - Supplier,,,,,,,
label,Approved by - Tech Mgr,,,,,,,
label,"Verification / witness: Supplier - W, R",,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company - H,,,,,,,
label,Verifying document - Supplier test report,,,,,,,
label,Record Location - Tech Mgr office,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3 - Slag,,,,,,,
label,Code / Spec Ref - AS1379.2.2,,,,,,,
label,Test / inspection method - AS3583,,,,,,,
label,Acceptance Criteria - AS3582.2 Table 1,,,,,,,
label,Frequency - Cement Australia Supplied (as per AS3582.2 Table 2),,,,,,,
label,Initiated by - Supplier,,,,,,,
label,Approved by - Tech Mgr,,,,,,,
label,"Verification / witness: Supplier - W, R",,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company - H,,,,,,,
label,Verifying document - Supplier test report,,,,,,,
label,Record Location - Tech Mgr office,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,3) Coarse Aggregate,,,,,,,
checkpoint,3.1 - Particle Size Distribution,,,,,,,
label,Code / Spec Ref - AS1379.2.3,,,,,,,
label,Test / inspection method - AS1141.11.1,,,,,,,
label,Acceptance Criteria - AS1379.2.3,,,,,,,
label,Frequency - 1/1000 tonnes,,,,,,,
label,Initiated by - Supplier,,,,,,,
label,Approved by - Tech Mgr,,,,,,,
label,"Verification / witness: Supplier - W, R",,,,,,,
label,Verification / witness: HOL - W,,,,,,,
label,Verification / witness: Company -,,,,,,,
label,Verifying document - Supplier test report,,,,,,,
label,Record Location - Tech Mgr office,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.2 - Flakiness Index,,,,,,,
label,Code / Spec Ref - AS1379.2.3,,,,,,,
label,Test / inspection method - AS1141.15,,,,,,,
label,Acceptance Criteria - AS1379.2.3,,,,,,,
label,Frequency - 1 per month,,,,,,,
label,Initiated by - Supplier,,,,,,,
label,Approved by - Tech Mgr,,,,,,,
label,"Verification / witness: Supplier - W, R",,,,,,,
