Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Precast Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Ground Level,dynamic,Ground Level,Precast,Site QA
,,Level 1,dynamic,Level 1,Precast,Site QA
,,Level 2,dynamic,Level 2,Precast,Site QA
,,Level 3,dynamic,Level 3,Precast,Site QA
,,Level 4,dynamic,Level 4,Precast,Site QA
,Columns,,,,,
,,ID Tag attached,,id tag attached,Precast ITP,
,,Input Install Date,Input Install Date,id tag attached,Precast ITP,
,,Braces of adequate capacity installed correctly,,braces of adequate capacity installed correctly: typically 45° to 60° and in accordance with the erection design,Precast ITP,
,,Top fix,,top fix: [bolt m20 4.6 nexus nx20115 torque 150nm],Precast ITP,
,,Bottom fix,,bottom fix: [bolt m20 8.8 bottom fix: nexus nx20115 torque 150nm],Precast ITP,
,,Provide tamper proof locks to all shear pins in braces,,provide tamper proof locks to all shear pins in braces,Precast ITP,
,,,,,,
Grouting Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Ground Level,dynamic,Ground Level,Precast,Site QA
,,Level 1,dynamic,Level 1,Precast,Site QA
,,Level 2,dynamic,Level 2,Precast,Site QA
,,Level 3,dynamic,Level 3,Precast,Site QA
,,Level 4,dynamic,Level 4,Precast,Site QA
,Columns,,,,,
,,Grout bed,,grout bed,Grouting ITP,
,,Confirmation of full grout tube,,confirmation of full grout tube,Grouting ITP,
