Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Byford Type D&E Beams,dynamic,Byford Type D&E Beams,Site QA
,Columns,,,,
,,Cast Number,Cast Number,Pre-Pour Checklist completed,
,,Cast Date,Cast Date,Casting Information,
,,Concrete Delivery Dockets,Concrete Delivery Dockets (list all),Concrete Delivery Dockets,
,,Slump,Slump (list all),Slump within Allowable Tolerance (200+/-40) (Tested 1st truck and subsequently for every 20m3),
,,Concrete Test Report,Concrete Test Report,Concrete Strength Test Report Received,
,,Stripping Strength,Stripping Strength,Concrete Cylinders Crushed and Checked for stripping strength,
,,7 Day Strength,7 Day Strength (List all),Concrete Strength Test Report Received,
,,28 Day Strength,28 Day Strength (List all),Concrete Strength Test Report Received,
