Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Rough In,,,,,Yes,Rough In Checklist,c51c286d-2dcb-4099-9102-2992c4f0a52c
checkpoint-status,,,checkpoint,"For apartments includes bathroom, bathroom ensuite, kitchen, laundry",,,,,,,
checkpoint-status,,,checkpoint,High Level Rough In,,,,,,,
checkpoint-status,,,checkpoint,Wall Set Out,,,,,,,
checkpoint-status,,,checkpoint,Wall Rough In,,,,,,,
checkpoint-status,,,checkpoint,Waste Rollovers,,,,,,,
checkpoint-status,,,checkpoint,Gas,,,,,,,
checkpoint-status,,,checkpoint,Test Water,,,,,,,
checkpoint-status,,,checkpoint,Fire collar installed if necessary,,,,,,,
checkpoint-status,,,checkpoint,,,,,,,,
