type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-286-CIV-ADL-Unbound Flexible Pavement-Scale C,itp,,,,,ITP-286-CIV-ADL-Unbound Flexible Pavement-Scale C Rev 0,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,
label,Document Title: ITP-286-CIV- ADL-Unbound Flexible Pavement-Scale C,,,,,,,
label,ITP Description: ADL-Unbound Flexible Pavement-Scale C,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 286-CIV-,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 20/06/2025,,,,,,,
label,ITP created by: Abhi Patil,,,,,,,
label,ITP approved for use by: Aldrin Guinchoma,,,,,,,
label,1.1 - Non Dependent,,,,,,,
label,Reference - Reference Documents: IFC Drawings,,,,,,,
label,1.2 - ,,,,,,,
label,Reference - VicRoads Section 173 ,,,,,,,
label,1.3 - ,,,,,,,
label,Reference - VicRoads Section 304 ,,,,,,,
label,1.4 - ,,,,,,,
label,Reference - VicRoads Section 801 ,,,,,,,
label,1.5 - ,,,,,,,
label,Reference - VicRoads Section 812 ,,,,,,,
section,2. Preliminaries-Materials,,,,,,,
checkpoint,2.1 - Crushed Rock Mix Design,,,,,,,
label,"Reference - Section 304.04, Section 304.05, Section 812.04 Table 812.121 IFC Drawings",,,,,,,
label,Acceptance Criteria - All crushed rock proposed for use shall be current registered mixes in accordance with VicRoads Code of Practice RC500.02 and conform to specified requirements applicable to that class of product.,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Material conformance as per Table 812.121,,,,,,,
label,Category - HP*,,,,,,,
label,Responsibility - NA,,,,,,,
label,Verifying Documents - TeamBinder Material Approval Number,,,,,,,
date,Date Completed:,,,,,,,
section,3. Preliminaries-Documentation,,,,,,,
checkpoint,3.1 - Subgrade Preparation,,,,,,,
label,Reference - 304.05,,,,,,,
label,"Acceptance Criteria - Prior to placing subbase material, the subgrade shall meet the requirements of Section 204.",,,,,,,
textbox,Enter Subgrade Lot No:,,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Category - HP*,,,,,,,
label,Responsibility - PE,,,,,,,
label,Verifying Documents - Underlying layer Lot number,,,,,,,
date,Date Completed:,,,,,,,
section,4. Pre-construction / Pre-installation Activities,,,,,,,
checkpoint,4.1 - Survey Set-out and Lot size,,,,,,,
label,Reference - IFC Drawings Section 304.07,,,,,,,
label,Acceptance Criteria - Lot size shall be the lesser of 4000sqm or a days production.,,,,,,,
label,○ Clearly mark out limits of works as per IFC Drawings and VR 304.07.,,,,,,,
label,○ ATTACH: LOT MARKED UP LOCATION ON THE IFC DRAWING (LOT MAP),,,,,,,
label,"Method - Survey, Document Review, Measure",,,,,,,
label,Frequency - Each lot,,,,,,,
label,Category - IP,,,,,,,
label,"Responsibility - Surveyor, SE",,,,,,,
label,Verifying Documents - Sign ITP,,,,,,,
date,Date Completed:,,,,,,,
section,5. Construction / Installation Activities,,,,,,,
checkpoint,5.1 - Placement of Material,,,,,,,
label,Reference - Section 304.08,,,,,,,
label,Acceptance Criteria - Place and compact layer. Surface finish is smooth and uniform. Free from segregated areas. ,,,,,,,
label,○ Base layer shall not exceed 150mm. Subbase layer shall not exceed 200mm. Minimum layer thickness shall be 4 times the nominal size of the material.,,,,,,,
label,"○ Water added to the pavement material shall be clean and substantially free from detrimental impurities such as oils, salts, acids, alkalis and vegetable substances.",,,,,,,
label,Method - Visual and Measure,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,
label,Verifying Documents - Sign ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,5.2 - Construction - Jointing,,,,,,,
