ÿ"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Rough In"
,"Scope",,
,"Rows"
,,"Ground","dynamic","ground"
,,"Level 1","dynamic","level 1"
,,"Level 2","dynamic","level 2"
,,"Level 3","dynamic","level 3"
,,"Level 4","dynamic","level 4"
,,"Level 5","dynamic","level 5"
,,"Level 6","dynamic","level 6"
,,"Level 7","dynamic","level 7"
,,"Level 8","dynamic","level 8"
,"Columns"
,,"Photo of each serial number/ model number of Apartment A/C unit",,"photo of each serial number/ model number of apartment a/c unit"
,,"PVC, flex duct, NRD & In-line Fan installed and correctly fixed",,"pvc, flex duct, nrd & in-line fan installed and correctly fixed"
,,"PVC Duct Connected to Façade and sealed",,"pvc duct connected to façade and sealed"
,,"Make Air IFD installed c/w with acoustic flex",,"make air ifd installed c/w with acoustic flex"
,,"Ducted AC unit in Living rm, levelled with isolation mounts, S/A & R/A ducted plenum installed",,"ducted ac unit in living rm, levelled with isolation mounts, s/a & r/a ducted plenum installed"
,,"Ducted AC unit in Bedrm 1, levelled with isolation mounts, S/A & R/A ducted plenum installed",,"ducted ac unit in bedrm 1, levelled with isolation mounts, s/a & r/a ducted plenum installed"
,,"Ducted AC unit in Bedrm 2, levelled with isolation mounts, S/A & R/A ducted plenum installed",,"ducted ac unit in bedrm 2, levelled with isolation mounts, s/a & r/a ducted plenum installed"
,,"IF APPLICABLE - Ducted AC unit in Bedrm 3, levelled with isolation mounts, S/A & R/A ducted plenum installed",,"if applicable - ducted ac unit in bedrm 3, levelled with isolation mounts, s/a & r/a ducted plenum installed"
,,"S/A & R/A cushion boxes and flex duct installed",,"s/a & r/a cushion boxes and flex duct installed"
,,"All Ducted AC unit that filters installed",,"all ducted ac unit that filters installed"
,,"Branch Bx Installed",,"branch bx installed"
,,"Access panels marked n flr",,"access panels marked n flr"
,,"Refrigeration pipes roughed in and connected ref nets and run back tBSB.",,"refrigeration pipes roughed in and connected ref nets and run back tbsb."
,,"Refrigeration pipes run from BSB, through corridor riser",,"refrigeration pipes run from bsb, through corridor riser"
,,"Drain pipes roughed in TD at nominated sink",,"drain pipes roughed in td at nominated sink"
,,"Electrical cables roughed in and correctly clipped including thermostat roughed in and located in wall",,"electrical cables roughed in and correctly clipped including thermostat roughed in and located in wall"
,,"Wall penetration Fire caulking completed and fire penetration labelled / documented.",,"wall penetration fire caulking completed and fire penetration labelled / documented."
,,"Builders works complete",,"builders works complete"
,,"Pressure testing of Refrigeration pipework complete",,"pressure testing of refrigeration pipework complete"

"Fit Off"
,"Scope",,
,"Rows"
,,"Ground","dynamic","ground"
,,"Level 1","dynamic","level 1"
,,"Level 2","dynamic","level 2"
,,"Level 3","dynamic","level 3"
,,"Level 4","dynamic","level 4"
,,"Level 5","dynamic","level 5"
,,"Level 6","dynamic","level 6"
,,"Level 7","dynamic","level 7"
,,"Level 8","dynamic","level 8"
,"Columns"
,,"S/A & R/A Grilles fit off",,"s/a & r/a grilles fit off"
,,"E/A Grilles fit off",,"e/a grilles fit off"
,,"Fans fit off, powered and set medium speed",,"fans fit off, powered and set medium speed"
,,"Access panels installed and equipment accessible",,"access panels installed and equipment accessible"
,,"Rangehood installed and flex connected",,"rangehood installed and flex connected"
,,"Indoor A/C unit power fit off and addressed",,"indoor a/c unit power fit off and addressed"
,,"All drains fit off and tested",,"all drains fit off and tested"
,,"Condenser unit fit off, pipes and wires sealed and capped where required",,"condenser unit fit off, pipes and wires sealed and capped where required"
,,"Therstate installed and tested",,"therstate installed and tested"

"Commissioning"
,"Scope",,
,"Rows"
,,"Ground","dynamic","ground"
,,"Level 1","dynamic","level 1"
,,"Level 2","dynamic","level 2"
,,"Level 3","dynamic","level 3"
,,"Level 4","dynamic","level 4"
,,"Level 5","dynamic","level 5"
,,"Level 6","dynamic","level 6"
,,"Level 7","dynamic","level 7"
,,"Level 8","dynamic","level 8"
,"Columns"
,,"Test and record air flows and ensure crrect peratin",,"test and record air flows and ensure crrect peratin"
,,"Check and test for any noise, vibrations etc and rectify",,"check and test for any noise, vibrations etc and rectify"
,,"A/C units pressure tested t3500Kpa",,"a/c units pressure tested t3500kpa"
,,"A/C Refrigeration valves opened and A/C tested",,"a/c refrigeration valves opened and a/c tested"

