Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Slab Reinforcement,dynamic,Slab Reinforcement,Site QA,,
,,Slab PT,dynamic,Slab PT,Site QA,,
,,Columns,dynamic,Columns,Site QA,,
,,Core,dynamic,Core,Site QA,,
,Columns,,,,,,
,,North,,North,,,
,,South,,South,,,
,,Core 1,,Core 1,,,
,,Core 2,,Core 2,,,
,,,,,,,
Slab Reinforcement Progress,,,,,,,
,Scope,,,Site QA,Slab Reinforcement,,
,Rows,,,,,,
,,Level 1,dynamic,Level 1,Slab Reinforcement,Site QA,
,,Level 2,dynamic,Level 2,Slab Reinforcement,Site QA,
,,Level 3,dynamic,Level 3,Slab Reinforcement,Site QA,
,,Level 4,dynamic,Level 4,Slab Reinforcement,Site QA,
,,Level 5,dynamic,Level 5,Slab Reinforcement,Site QA,
,,Level 6,dynamic,Level 6,Slab Reinforcement,Site QA,
,,Level 7,dynamic,Level 7,Slab Reinforcement,Site QA,
,,Level 8,dynamic,Level 8,Slab Reinforcement,Site QA,
,,Level 9,dynamic,Level 9,Slab Reinforcement,Site QA,
,,Level 10,dynamic,Level 10,Slab Reinforcement,Site QA,
,,Level 11,dynamic,Level 11,Slab Reinforcement,Site QA,
,,Level 12,dynamic,Level 12,Slab Reinforcement,Site QA,
,,Level 13,dynamic,Level 13,Slab Reinforcement,Site QA,
,,Level 14,dynamic,Level 14,Slab Reinforcement,Site QA,
,,Level 15,dynamic,Level 15,Slab Reinforcement,Site QA,
,,Level 16,dynamic,Level 16,Slab Reinforcement,Site QA,
,,Level 17,dynamic,Level 17,Slab Reinforcement,Site QA,
,,Level 18,dynamic,Level 18,Slab Reinforcement,Site QA,
,,Level 19,dynamic,Level 19,Slab Reinforcement,Site QA,
,,Level 20,dynamic,Level 20,Slab Reinforcement,Site QA,
,,Level 21,dynamic,Level 21,Slab Reinforcement,Site QA,
,,Level 22,dynamic,Level 22,Slab Reinforcement,Site QA,
,,Level 23,dynamic,Level 23,Slab Reinforcement,Site QA,
,,Level 24,dynamic,Level 24,Slab Reinforcement,Site QA,
,,Level 25,dynamic,Level 25,Slab Reinforcement,Site QA,
,,Level 26,dynamic,Level 26,Slab Reinforcement,Site QA,
,,Level 27,dynamic,Level 27,Slab Reinforcement,Site QA,
,,Level 28,dynamic,Level 28,Slab Reinforcement,Site QA,
,,Level 29,dynamic,Level 29,Slab Reinforcement,Site QA,
,,Level 30,dynamic,Level 30,Slab Reinforcement,Site QA,
,,Level 31,dynamic,Level 31,Slab Reinforcement,Site QA,
,,Level 32,dynamic,Level 32,Slab Reinforcement,Site QA,
,,Level 33,dynamic,Level 33,Slab Reinforcement,Site QA,
,,Level 34,dynamic,Level 34,Slab Reinforcement,Site QA,
,,Level 35,dynamic,Level 35,Slab Reinforcement,Site QA,
,,Level 36,dynamic,Level 36,Slab Reinforcement,Site QA,
,,Level 37,dynamic,Level 37,Slab Reinforcement,Site QA,
,,Level 38,dynamic,Level 38,Slab Reinforcement,Site QA,
,Columns,,,,,,
,,Latest Drawing Check,,Latest Drawing Check,,,
,,Check Correct Lap,,Check Correct Lap,,,
,,Check Correct Bar Size,,Check Correct Bar Size,,,
,,Check Correct Spacing,,Check Correct Spacing,,,
,,Check Correct Lig Sizes,,Check Correct Lig Sizes,,,
,,Check Correct Cover,,Check Correct Cover,,,
,,Inspection by Builder/Engineer,,Inspection by Builder/Engineer,,,
,,Items Closed Out Prior to Pour,,Items Closed Out Prior to Pour,,,
,,Ready for Concrete Placement,,Ready for Concrete Placement,,,
,,,,,,,
Slab PT Progress,,,,,,,
,Scope,,,Site QA,Slab PT,,
,Rows,,,,,,
,,Level 1 - North,dynamic,Site QA,Slab PT,Level 1,North
,,Level 1 - South,dynamic,Site QA,Slab PT,Level 1,South
,,Level 2 - North,dynamic,Site QA,Slab PT,Level 2,North
,,Level 2 - South,dynamic,Site QA,Slab PT,Level 2,South
,,Level 3 - North,dynamic,Site QA,Slab PT,Level 3,North
,,Level 3 - South,dynamic,Site QA,Slab PT,Level 3,South
,,Level 4 - North,dynamic,Site QA,Slab PT,Level 4,North
,,Level 4 - South,dynamic,Site QA,Slab PT,Level 4,South
,,Level 5 - North,dynamic,Site QA,Slab PT,Level 5,North
,,Level 5 - South,dynamic,Site QA,Slab PT,Level 5,South
,,Level 6 - North,dynamic,Site QA,Slab PT,Level 6,North
,,Level 6 - South,dynamic,Site QA,Slab PT,Level 6,South
,,Level 7 - North,dynamic,Site QA,Slab PT,Level 7,North
,,Level 7 - South,dynamic,Site QA,Slab PT,Level 7,South
,,Level 8 - North,dynamic,Site QA,Slab PT,Level 8,North
,,Level 8 - South,dynamic,Site QA,Slab PT,Level 8,South
,,Level 9 - North,dynamic,Site QA,Slab PT,Level 9,North
,,Level 9 - South,dynamic,Site QA,Slab PT,Level 9,South
,,Level 10 - North,dynamic,Site QA,Slab PT,Level 10,North
,,Level 10 - South,dynamic,Site QA,Slab PT,Level 10,South
,,Level 11 - North,dynamic,Site QA,Slab PT,Level 11,North
,,Level 11 - South,dynamic,Site QA,Slab PT,Level 11,South
,,Level 12 - North,dynamic,Site QA,Slab PT,Level 12,North
,,Level 12 - South,dynamic,Site QA,Slab PT,Level 12,South
,,Level 13 - North,dynamic,Site QA,Slab PT,Level 13,North
,,Level 13 - South,dynamic,Site QA,Slab PT,Level 13,South
,,Level 14 - North,dynamic,Site QA,Slab PT,Level 14,North
,,Level 14 - South,dynamic,Site QA,Slab PT,Level 14,South
,,Level 15 - North,dynamic,Site QA,Slab PT,Level 15,North
,,Level 15 - South,dynamic,Site QA,Slab PT,Level 15,South
,,Level 16 - North,dynamic,Site QA,Slab PT,Level 16,North
,,Level 16 - South,dynamic,Site QA,Slab PT,Level 16,South
,,Level 17 - North,dynamic,Site QA,Slab PT,Level 17,North
,,Level 17 - South,dynamic,Site QA,Slab PT,Level 17,South
,,Level 18 - North,dynamic,Site QA,Slab PT,Level 18,North
,,Level 18 - South,dynamic,Site QA,Slab PT,Level 18,South
,,Level 19 - North,dynamic,Site QA,Slab PT,Level 19,North
,,Level 19 - South,dynamic,Site QA,Slab PT,Level 19,South
,,Level 20 - North,dynamic,Site QA,Slab PT,Level 20,North
,,Level 20 - South,dynamic,Site QA,Slab PT,Level 20,South
,,Level 21 - North,dynamic,Site QA,Slab PT,Level 21,North
,,Level 21 - South,dynamic,Site QA,Slab PT,Level 21,South
,,Level 22 - North,dynamic,Site QA,Slab PT,Level 22,North
,,Level 22 - South,dynamic,Site QA,Slab PT,Level 22,South
,,Level 23 - North,dynamic,Site QA,Slab PT,Level 23,North
,,Level 23 - South,dynamic,Site QA,Slab PT,Level 23,South
,,Level 24 - North,dynamic,Site QA,Slab PT,Level 24,North
,,Level 24 - South,dynamic,Site QA,Slab PT,Level 24,South
,,Level 25 - North,dynamic,Site QA,Slab PT,Level 25,North
,,Level 25 - South,dynamic,Site QA,Slab PT,Level 25,South
,,Level 26 - North,dynamic,Site QA,Slab PT,Level 26,North
,,Level 26 - South,dynamic,Site QA,Slab PT,Level 26,South
,,Level 27 - North,dynamic,Site QA,Slab PT,Level 27,North
,,Level 27 - South,dynamic,Site QA,Slab PT,Level 27,South
