Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,S.C.U Elevations ,,S.C.U Elevations ,
,,Serviced Apartments ,,Serviced Apartments ,
,,Bowling Green Toilets ,,Bowling Green Toilets ,
,,Clock Tower Building,,Clock Tower Building,
,,Rest Home/Hospital ,,Rest Home/Hospital ,
,Columns,,,,
,,Main Building & Townhouse Spiderproofing,,Main Building & Townhouse Spiderproofing,
,,Main Building Gutter Debris Removal,,Main Building Gutter Debris Removal,
,,Main Building Plaster Wall Washdowns,,Main Building Plaster Wall Washdowns,
,,Main Building Roof Treatment,,Main Building Roof Treatment,
,,Path Treatments & Lamp Cleaning,,Path Treatments & Lamp Cleaning,
