type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,FHC-ITP-029 - Street Furniture (Supply & Installation),itp,,,,,FHC-ITP-029 - Street Furniture (Supply & Installation) Rev 0,
section,Preliminaries,,,,,,,
checkpoint,1.1 IFC Drawings,,,,,,,
label,REFERENCE: Fulton Hogan Quality Management Plan,,,,,,,
label,ACCEPTANCE CRITERIA: Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,
label,METHOD: Document Review,,,,,,,
label,FREQUENCY: Prior to starting Works and at regular intervals,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: All,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.2 Componentry,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,
label,○ Manufacturer's Drawings & Installation Recommendations,,,,,,,
label,○ Fulton Hogan Quality Management Plan,,,,,,,
label,"ACCEPTANCE CRITERIA: Product to be as per the Drawings, or where applicable, be selected based on the following criteria:",,,,,,,
label, i. A like-for-like equivalent to those shown on the IFC Drawings,,,,,,,
label, ii. Able to withstand the load conditions (where specified),,,,,,,
label, v. Have a protective coating or be manufactured from a material that aligns with the atmosphere it will be erected in,,,,,,,
label,"○ Where a product has deviated from the IFC Drawings, details of the nominated equivalent proprietary system to be submitted for review to the Superintendent.",,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
label,or,,,,,,,
label,○ Attach: Product Details,,,,,,,
label,METHOD: Document Review,,,,,,,
label,FREQUENCY: Each component,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: PE/SE/SPE,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.3 Fixing Detail,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,
label,○ Manufacturer's Drawings & Installation Recommendations,,,,,,,
label,ACCEPTANCE CRITERIA: Fixing detail to be as per the IFC Drawings or Manufacturer's Drawings & Installation Recommendations.,,,,,,,
label,○ Changes to the approved Drawings shall be accompanied with approval from the Designers or Manufacturer's Representative.,,,,,,,
textbox,Enter: Teambinder Request for Approval number,,,,,,,
label,or,,,,,,,
label,○ Attach: Written approval from Manufacturer's Representative,,,,,,,
label,METHOD: Document Review,,,,,,,
label,FREQUENCY: Each component,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: PE/SE/SPE,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,
textbox,Date Completed:,,,,,,,
section,Pre-installation Activities,,,,,,,
checkpoint,2.1 Materials Inspection Checklist,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,
label,○ Fulton Hogan Quality Management Plan,,,,,,,
label,"ACCEPTANCE CRITERIA: General inspection of components for defects including cracks, chips, handling and storage damage & distortion.",,,,,,,
label,"○ Coating shall have no damage, loss of adhesion, fading, blisters, roughness, sharp points or residues and be of the specified colour.",,,,,,,
label,"○ Bolts, nuts and washers shall be the size, material, strength grade and coating as noted on the IFC Drawings.",,,,,,,
label,○ Complete: Materials Inspection Checklist in ConQA,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,
label,FREQUENCY: Each component,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.2 Survey Set-out,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,
label,ACCEPTANCE CRITERIA: Survey activities undertaken to ensure and validate that all Works meet level and location requirements within any specified tolerances as applicable to the component.,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,
