type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,General Waterproofing,,,,,,Slab Edges ITP
checkpoint,Area barricaded off to allow no access to balconies with signs posted/ visible to include date of application,,,,,,
label,"Ensure ""No access waterproofing work in progress""",,,,,,
checkpoint,Membrane system and methodology checked off against ALAND standard details and MSDS and guidelines,,,,,,
checkpoint,Surface Preparation as per Application Guide,,,,,,
checkpoint,"Substrate clean, dry and free from dust.",,,,,,
checkpoint,Ensure substrate is structurally sound and ready to receive membrane,,,,,,
checkpoint,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to primer - Add photos & have signed by Aland",,,,,,
label,Do not proceed if above has not been signed off,,,,,,
checkpoint,Primer to all surfaces at a rate of 3-4m2/Ltr -Alternative primers - at a rate of 5-8 m2/Ltr,,,,,,
checkpoint,Ensure all floor wastes and pipes have been primed in accordance with manufacturer's recommendations,,,,,,
checkpoint,"All corners, joints, gaps and cracks to be treated with a flexible polyurethane sealant HydraFlex.",,,,,,
label,Apply selected Membrane as per datasheet and application guidelines,,,,,,
checkpoint,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to first coat",,,,,,
checkpoint,First coat of selected Membrane to entire areas as per Australian Standard,,,,,,
label,Note - a total dry film thickness of min 1.2mm (1200 microns) in two finished coats. As such at min. Wet Film Thickness of min 0.75mm (750 microns) per coat is required - Apply membrane at a coverage of 0.75 - 1 Ltr / m2 per coat,,,,,,
label,Allow the membrane coat to dry min 12 hours check the tackiness before applying next coat,,,,,,
checkpoint,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to second coat",,,,,,
checkpoint,Second coat of selected Membrane to entire areas as per POLYBIT recommendations: Note - a total dry film thickness of 1.2mm (1200 microns) in two finished coats. As such at min. Wet Film Thickness of 0.75mm per coat is required - Apply membrane at a coverage of 0.75 - 1 Ltr / m2 per coat,,,,,,
label,Note - a total dry film thickness of 1.2mm (1200 microns) in two finished coats. As such at min. Wet Film Thickness of 0.75mm per coat is required - Apply membrane at a coverage of 0.75 - 1 Ltr / m2 per coat,,,,,,
label,The membrane is to be applied in a minimum of 2 coats at a total coverage of 1.2 to 2 litres per m². or relevant product TDS,,,,,,
label,Allow 2nd coat of Membrane min. 12 hours BUT no longer than 24 hours before installing top coat.,,,,,,
checkpoint,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to final coat",,,,,,
checkpoint,Apply final coat of top coat at a coverage rate of 3 - 4 m2/ltr,,,,,,
checkpoint,Carry out dry film thickness test using Positector coating thickness inspection instrument and record thickness reading,,,,,,
checkpoint,Ensure all work is completed as per ITP,,,,,,
,,,,,,,
checklist-flat,Bathroom & Laundry,,,,,,Bathroom & Laundry Waterproofing ITP
checkpoint,Area barricaded off to allow no access to balconies with signs posted/ visible to include date of application,,,,,,
label,"Ensure ""No access waterproofing work in progress""",,,,,,
checkpoint,Membrane system and methodology checked off against ALAND standard details and MSDS and guidelines,,,,,,
checkpoint,Surface Preparation as per Application Guide,,,,,,
checkpoint,"Substrate clean, dry and free from dust.",,,,,,
checkpoint,Ensure substrate is structurally sound and ready to receive membrane,,,,,,
checkpoint,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to primer",,,,,,
label,Do not proceed if above has not been signed off,,,,,,
checkpoint,"Apply Primer (Polyprime on floors, HYDRAPOXY on walls, PVC primer on pvc)",,,,,,
checkpoint,Ensure all floor wastes and pipes have been primed in accordance with manufacturer's recommendations,,,,,,
checkpoint,Shower & door angle in correct position and level. Angles to be 1.6mm gauge aluminium,,,,,,
checkpoint,All corners have polyurethane bond breaker (Hydraflex) installed with min 12mm radios,,,,,,
label,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to first coat",,,,,,
checkpoint,Apply first coat of membrane (HydraGuard),,,,,,
