"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Overall Progress"
,"Scope",,,"site qa"
,"Rows"
,,"Building A - Ground Floor","dynamic","ground floor","building a","site qa"
,,"Building A - Level 1","dynamic","building a","level 1","site qa"
,,"Building A - Level 2","dynamic","building a","level 2","site qa"
,,"Building A - Level 3","dynamic","building a","site qa","level 3"
,,"Building A - Level 4","dynamic","level 4","building a","site qa"
,,"Building A - Level 5","dynamic","level 5","building a","site qa"
,,"Building A - Level 6","dynamic","building a","level 6","site qa"
,,"Building A - Level 7","dynamic","building a","level 7","site qa"
,,"Building B - Ground Floor","dynamic","ground floor","building b","site qa"
,,"Building B - Level 1","dynamic","level 1","building b","site qa"
,,"Building B - Level 2","dynamic","building b","level 2","site qa"
,,"Building B - Level 3","dynamic","building b","site qa","level 3"
,,"Building B - Level 4","dynamic","level 4","building b","site qa"
,,"Building B - Level 5","dynamic","level 5","building b","site qa"
,,"Building B - Level 6","dynamic","level 6","building b","site qa"
,,"Building B - Level 7","dynamic","building b","level 7","site qa"
,,"Building C - Ground Floor","dynamic","ground floor","site qa","building c"
,,"Building C - Level 1","dynamic","level 1","site qa","building c"
,,"Building C - Level 2","dynamic","level 2","site qa","building c"
,,"Building C - Level 3","dynamic","site qa","building c","level 3"
,,"Building C - Level 4","dynamic","level 4","site qa","building c"
,,"Building C - Level 5","dynamic","level 5","site qa","building c"
,,"Building C - Level 6","dynamic","level 6","site qa","building c"
,,"Building C - Level 7","dynamic","level 7","site qa","building c"
,,"Building D - Ground Floor","dynamic","ground floor","building d","site qa"
,,"Building D - Level 1","dynamic","building d","level 1","site qa"
,,"Building D - Level 2","dynamic","building d","level 2","site qa"
,,"Building D - Level 3","dynamic","building d","site qa","level 3"
,,"Building D - Level 4","dynamic","level 4","building d","site qa"
,,"Building D - Level 5","dynamic","building d","level 5","site qa"
,,"Building D - Level 6","dynamic","building d","level 6","site qa"
,,"Building D - Level 7","dynamic","building d","level 7","site qa"
,"Columns"
,,"Slab Edges ITP",,"general waterproofing"
,,"Bathroom & Laundry Waterproofing ITP",,"bathroom & laundry"
,,"Balcony & Podium Waterproofing ITP",,"balcony & podium"

"Slab Edges ITP"
,"Scope",,,"general waterproofing"
,"Rows"
,,"Building A - Ground Floor","dynamic","ground floor","building a","site qa"
,,"Building A - Level 1","dynamic","building a","level 1","site qa"
,,"Building A - Level 2","dynamic","building a","level 2","site qa"
,,"Building A - Level 3","dynamic","building a","site qa","level 3"
,,"Building A - Level 4","dynamic","level 4","building a","site qa"
,,"Building A - Level 5","dynamic","level 5","building a","site qa"
,,"Building A - Level 6","dynamic","building a","level 6","site qa"
,,"Building A - Level 7","dynamic","building a","level 7","site qa"
,,"Building B - Ground Floor","dynamic","ground floor","building b","site qa"
,,"Building B - Level 1","dynamic","level 1","building b","site qa"
,,"Building B - Level 2","dynamic","building b","level 2","site qa"
,,"Building B - Level 3","dynamic","building b","site qa","level 3"
,,"Building B - Level 4","dynamic","level 4","building b","site qa"
,,"Building B - Level 5","dynamic","level 5","building b","site qa"
,,"Building B - Level 6","dynamic","level 6","building b","site qa"
,,"Building B - Level 7","dynamic","building b","level 7","site qa"
,,"Building C - Ground Floor","dynamic","ground floor","site qa","building c"
,,"Building C - Level 1","dynamic","level 1","site qa","building c"
,,"Building C - Level 2","dynamic","level 2","site qa","building c"
,,"Building C - Level 3","dynamic","site qa","building c","level 3"
,,"Building C - Level 4","dynamic","level 4","site qa","building c"
,,"Building C - Level 5","dynamic","level 5","site qa","building c"
,,"Building C - Level 6","dynamic","level 6","site qa","building c"
,,"Building C - Level 7","dynamic","level 7","site qa","building c"
,,"Building D - Ground Floor","dynamic","ground floor","building d","site qa"
,,"Building D - Level 1","dynamic","building d","level 1","site qa"
,,"Building D - Level 2","dynamic","building d","level 2","site qa"
,,"Building D - Level 3","dynamic","building d","site qa","level 3"
,,"Building D - Level 4","dynamic","level 4","building d","site qa"
,,"Building D - Level 5","dynamic","building d","level 5","site qa"
,,"Building D - Level 6","dynamic","building d","level 6","site qa"
,,"Building D - Level 7","dynamic","building d","level 7","site qa"
,"Columns"
,,"Area barricaded off to allow no access to balconies",,"area barricaded off to allow no access to balconies with signs posted/ visible to include date of application","general waterproofing"
,,"Membrane system & methodology checked off",,"general waterproofing","membrane system and methodology checked off against aland standard details and msds and guidelines"
,,"Surface Preparation as per Application Guide",,"surface preparation as per application guide","general waterproofing"
,,"Substrate clean, dry & free from dust",,"substrate clean, dry and free from dust.","general waterproofing"
,,"No high points/crevices are in substrate",,"ensure no high points or crevices are in the substrate","general waterproofing"
,,"Substrate structurally sound",,"general waterproofing","ensure substrate is structurally sound and ready to receive membrane"
,,"Humidity/temp./moisture in accordance prior to primer",,"ensure humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to primer - add photos & have signed by aland","general waterproofing"
,,"Primer to all surfaces at a rate of 3-4m2/Ltr",,"primer to all surfaces at a rate of 3-4m2/ltr -alternative primers - at a rate of 5-8 m2/ltr","general waterproofing"
,,"All floor wastes & pipes primed",,"general waterproofing","ensure all floor wastes and pipes have been primed in accordance with manufacturer's recommendations"
,,"All corners/joints/gaps/cracks treated with polyurethane sealant",,"general waterproofing","all corners, joints, gaps and cracks to be treated with a flexible polyurethane sealant polybit hydraflex"
,,"Humidity/temp./moisture in accordance prior to 1st coat",,"general waterproofing","ensure humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to first coat"
,,"Apply 1st coat of Polybit Hydralastic Flex 2K",,"apply 1st coat of polybit hydralastic flex 2k - apply selected membrane at a rate of 1.6kg/m2 for 1.0-2.0mm thickness as per datasheet & application guidelines","general waterproofing"
,,"Humidity/temp./moisture in accordance prior to 2nd coat",,"ensure humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to second coat","general waterproofing"
,,"Apply 2nd coat of Polybit Hydralastic Flex 2K",,"general waterproofing","apply 2nd coat of polybit hydralastic flex 2k - apply selected membrane at a rate of 1.6kg/m2 for 1.0-2.0mm thickness as per datasheet & application guidelines"
,,"Humidity/temp./moisture in accordance prior to final coat",,"general waterproofing","ensure humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to final coat"
,,"Apply final coat of top coat of Polybit product",,"general waterproofing","apply final coat of top coat of polybit product at a coverage based off manufacturers specification and guidelines"
,,"Dry film thickness test using Positector coating instrument",,"general waterproofing","carry out dry film thickness test using positector coating thickness inspection instrument and record thickness reading"
,,"All work is completed as per ITP",,"ensure all work is completed as per itp","general waterproofing"

"Bathroom & Laundry Waterproofing ITP"
,"Scope",,,"bathroom & laundry"
,"Rows"
,,"Building A - Ground Floor","dynamic","ground floor","building a","site qa"
,,"Building A - Level 1","dynamic","building a","level 1","site qa"
