resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,,step,,,Site QA,,,,,,,,
,,,step,,,,Building A,,,,,,,
Roof & Awnings ITP,,,checklist,,,,,Walkway,,,,,,
,,,step,,,,,Ground Floor,,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.01,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.02,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.03,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.04,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.05,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.06,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.07,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.08,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.09,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.10,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.11,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,AG.12,,,,,
,,,step,,,,,Level 1,,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.01,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.02,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.03,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.04,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.05,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.06,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.07,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.08,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.09,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.10,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.11,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A1.12,,,,,
,,,step,,,,,Level 2,,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A2.01,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A2.02,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A2.03,,,,,
Slab Edges ITP,Bathroom & Laundry Waterproofing ITP,Balcony & Podium Waterproofing ITP,folder-with-checklists,,,,,,A2.04,,,,,
