Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,site qa,,
,Rows,,,,,
,,Building A - Ground Floor,dynamic,ground floor,building a,site qa
,,Building A - Level 1,dynamic,building a,level 1,site qa
,,Building A - Level 2,dynamic,building a,level 2,site qa
,,Building A - Level 3,dynamic,building a,site qa,level 3
,,Building A - Level 4,dynamic,level 4,building a,site qa
,,Building A - Level 5,dynamic,level 5,building a,site qa
,,Building A - Level 6,dynamic,building a,level 6,site qa
,,Building A - Level 7,dynamic,building a,level 7,site qa
,,Building B - Ground Floor,dynamic,ground floor,building b,site qa
,,Building B - Level 1,dynamic,level 1,building b,site qa
,,Building B - Level 2,dynamic,building b,level 2,site qa
,,Building B - Level 3,dynamic,building b,site qa,level 3
,,Building B - Level 4,dynamic,level 4,building b,site qa
,,Building B - Level 5,dynamic,level 5,building b,site qa
,,Building B - Level 6,dynamic,level 6,building b,site qa
,,Building B - Level 7,dynamic,building b,level 7,site qa
,,Building C - Ground Floor,dynamic,ground floor,site qa,building c
,,Building C - Level 1,dynamic,level 1,site qa,building c
,,Building C - Level 2,dynamic,level 2,site qa,building c
,,Building C - Level 3,dynamic,site qa,building c,level 3
,,Building C - Level 4,dynamic,level 4,site qa,building c
,,Building C - Level 5,dynamic,level 5,site qa,building c
,,Building C - Level 6,dynamic,level 6,site qa,building c
,,Building C - Level 7,dynamic,level 7,site qa,building c
,,Building D - Ground Floor,dynamic,ground floor,building d,site qa
,,Building D - Level 1,dynamic,building d,level 1,site qa
,,Building D - Level 2,dynamic,building d,level 2,site qa
,,Building D - Level 3,dynamic,building d,site qa,level 3
,,Building D - Level 4,dynamic,level 4,building d,site qa
,,Building D - Level 5,dynamic,building d,level 5,site qa
,,Building D - Level 6,dynamic,building d,level 6,site qa
,,Building D - Level 7,dynamic,building d,level 7,site qa
,Columns,,,,,
,,Slab Edges ITP,,general waterproofing,,
,,Bathroom & Laundry Waterproofing ITP,,bathroom & laundry,,
,,Balcony & Podium Waterproofing ITP,,balcony & podium,,
,,,,,,
Slab Edges ITP,,,,,,
,Scope,,,General Waterproofing,,
,Rows,,,,,
,,Building A - Ground Floor,dynamic,ground floor,building a,site qa
,,Building A - Level 1,dynamic,building a,level 1,site qa
,,Building A - Level 2,dynamic,building a,level 2,site qa
,,Building A - Level 3,dynamic,building a,site qa,level 3
,,Building A - Level 4,dynamic,level 4,building a,site qa
,,Building A - Level 5,dynamic,level 5,building a,site qa
,,Building A - Level 6,dynamic,building a,level 6,site qa
,,Building A - Level 7,dynamic,building a,level 7,site qa
,,Building B - Ground Floor,dynamic,ground floor,building b,site qa
,,Building B - Level 1,dynamic,level 1,building b,site qa
,,Building B - Level 2,dynamic,building b,level 2,site qa
,,Building B - Level 3,dynamic,building b,site qa,level 3
,,Building B - Level 4,dynamic,level 4,building b,site qa
,,Building B - Level 5,dynamic,level 5,building b,site qa
,,Building B - Level 6,dynamic,level 6,building b,site qa
,,Building B - Level 7,dynamic,building b,level 7,site qa
,,Building C - Ground Floor,dynamic,ground floor,site qa,building c
,,Building C - Level 1,dynamic,level 1,site qa,building c
,,Building C - Level 2,dynamic,level 2,site qa,building c
,,Building C - Level 3,dynamic,site qa,building c,level 3
,,Building C - Level 4,dynamic,level 4,site qa,building c
,,Building C - Level 5,dynamic,level 5,site qa,building c
,,Building C - Level 6,dynamic,level 6,site qa,building c
,,Building C - Level 7,dynamic,level 7,site qa,building c
,,Building D - Ground Floor,dynamic,ground floor,building d,site qa
,,Building D - Level 1,dynamic,building d,level 1,site qa
,,Building D - Level 2,dynamic,building d,level 2,site qa
,,Building D - Level 3,dynamic,building d,site qa,level 3
,,Building D - Level 4,dynamic,level 4,building d,site qa
,,Building D - Level 5,dynamic,building d,level 5,site qa
,,Building D - Level 6,dynamic,building d,level 6,site qa
,,Building D - Level 7,dynamic,building d,level 7,site qa
,Columns,,,,,
,,Area barricaded off to allow no access to balconies,,Area barricaded off to allow no access to balconies with signs posted/ visible to include date of application,general waterproofing,
,,Membrane system/methodology checked against ALAND std.,,Membrane system and methodology checked off against ALAND standard details and MSDS and guidelines,general waterproofing,
,,Surface Preparation as per Application Guide,,Surface Preparation as per Application Guide,general waterproofing,
,,"Substrate clean, dry & free from dust",,"Substrate clean, dry and free from dust.",general waterproofing,
,,Substrate structurally sound & ready to receive membrane,,Ensure substrate is structurally sound and ready to receive membrane,general waterproofing,
,,Humidity/temp./moist. in accordance with recs. prior to primer,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to primer - Add photos & have signed by Aland",general waterproofing,
,,Primer to all surfaces at a rate of 3-4m2/Ltr,,Primer to all surfaces at a rate of 3-4m2/Ltr -Alternative primers - at a rate of 5-8 m2/Ltr,general waterproofing,
,,Floor wastes & pipes primed in accordance with recs.,,Ensure all floor wastes and pipes have been primed in accordance with manufacturer's recommendations,general waterproofing,
,,Corners/joints/gaps/cracks treated with polyurethane sealant,,"All corners, joints, gaps and cracks to be treated with a flexible polyurethane sealant HydraFlex.",general waterproofing,
,,Humidity/temp./moist. in accordance with recs. prior to 1st coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to first coat",general waterproofing,
,,1st coat of selected Membrane to entire areas as per Australian Std.,,First coat of selected Membrane to entire areas as per Australian Standard,general waterproofing,
,,Humidity/temp./moist. in accordance with recs. prior to 2nd coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to second coat",general waterproofing,
,,2nd coat of selected Membrane to entire areas as per POLYBIT recs.,,Second coat of selected Membrane to entire areas as per POLYBIT recommendations: Note - a total dry film thickness of 1.2mm (1200 microns) in two finished coats. As such at min. Wet Film Thickness of 0.75mm per coat is required - Apply membrane at a coverage of 0.75 - 1 Ltr / m2 per coat,general waterproofing,
,,Humidity/temp./moist. in accordance with recs. prior to final coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to final coat",general waterproofing,
,,Apply final coat of top coat at a coverage rate of 3 - 4 m2/ltr,,Apply final coat of top coat at a coverage rate of 3 - 4 m2/ltr,general waterproofing,
,,Dry film thickness test using Positector coating instrument,,Carry out dry film thickness test using Positector coating thickness inspection instrument and record thickness reading,general waterproofing,
,,Ensure all work is completed as per ITP,,Ensure all work is completed as per ITP,general waterproofing,
,,,,,,
Bathroom & Laundry Waterproofing ITP,,,,,,
,Scope,,,Bathroom & Laundry,,
,Rows,,,,,
,,Building A - Ground Floor,dynamic,ground floor,building a,site qa
,,Building A - Level 1,dynamic,building a,level 1,site qa
,,Building A - Level 2,dynamic,building a,level 2,site qa
,,Building A - Level 3,dynamic,building a,site qa,level 3
,,Building A - Level 4,dynamic,level 4,building a,site qa
,,Building A - Level 5,dynamic,level 5,building a,site qa
,,Building A - Level 6,dynamic,building a,level 6,site qa
,,Building A - Level 7,dynamic,building a,level 7,site qa
,,Building B - Ground Floor,dynamic,ground floor,building b,site qa
,,Building B - Level 1,dynamic,level 1,building b,site qa
,,Building B - Level 2,dynamic,building b,level 2,site qa
,,Building B - Level 3,dynamic,building b,site qa,level 3
,,Building B - Level 4,dynamic,level 4,building b,site qa
,,Building B - Level 5,dynamic,level 5,building b,site qa
,,Building B - Level 6,dynamic,level 6,building b,site qa
,,Building B - Level 7,dynamic,building b,level 7,site qa
