Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Balcony - Building A,,,
,,Balcony - Building B,,,
,,Balcony - Building C,,,
,,Building A,,building a,
,,Building B,,building b,
,,Building C,,building c,
,Columns,,,,
,,Level 1,,level 1,
,,Level 2,,level 2,
,,Level 3,,level 3,
,,Level 4,,level 4,
,,Level 5,,level 5,
,,Level 6,,level 6,
,,Level 7,,level 7,
,,Level 8,,level 8,
,,Level 9,,level 9,
,,Level 10,,level 10,
,,Level 11,,level 11,
,,Level 12,,level 12,
,,,,,
Building A Progress,,,,,
,Scope,,,building a,
,Rows,,,,
,,Level 1,dynamic,level 1,building a
,,Level 2,dynamic,building a,level 2
,,Level 3,dynamic,building a,level 3
,,Level 4,dynamic,level 4,building a
,,Level 5,dynamic,level 5,building a
,,Level 6,dynamic,building a,level 6
,,Level 7,dynamic,building a,level 7
,,Level 8,dynamic,level 8,building a
,,Level 9,dynamic,level 9,building a
,Columns,,,,
,,A. Lifting Eyes Checklist,,a. lifting eyes checklist,
,,B. Baffles Checklist,,b. baffles checklist,
,,C. Internal Airseal Checklist,,c. internal airseal checklist,
,,D. External Airseal Checklist,,d. external airseal checklist,
,,E. Angle Flashing Checklist,,e. angle flashing checklist,
,,F. P-Seal Checklist,,f. p-seal checklist,
,,G. Closed Cell Foam & Saddle Flashing Checklist,,G. Closed Cell Foam & Saddle Flashing Checklist,
,,,,,
Building B Progress,,,,,
,Scope,,,building b,
,Rows,,,,
,,Level 1,dynamic,level 1,building b
,,Level 2,dynamic,level 2,building b
,,Level 3,dynamic,building b,level 3
,,Level 4,dynamic,level 4,building b
,,Level 5,dynamic,level 5,building b
,,Level 6,dynamic,level 6,building b
,,Level 7,dynamic,building b,level 7
,,Level 8,dynamic,level 8,building b
,,Level 9,dynamic,level 9,building b
,,Level 10,dynamic,level 10,building b
,,Level 11,dynamic,level 11,building b
,,Level 12,dynamic,level 12,building b
,Columns,,,,
,,A. Lifting Eyes Checklist,,a. lifting eyes checklist,
,,B. Baffles Checklist,,b. baffles checklist,
,,C. Internal Airseal Checklist,,c. internal airseal checklist,
,,D. External Airseal Checklist,,d. external airseal checklist,
,,E. Angle Flashing Checklist,,e. angle flashing checklist,
,,F. P-Seal Checklist,,f. p-seal checklist,
,,G. Closed Cell Foam & Saddle Flashing Checklist,,G. Closed Cell Foam & Saddle Flashing Checklist,
,,,,,
Building C Progress,,,,,
,Scope,,,building c,
,Rows,,,,
,,Level 1,dynamic,level 1,building c
,,Level 2,dynamic,level 2,building c
,,Level 3,dynamic,level 3,building c
,,Level 4,dynamic,level 4,building c
,,Level 5,dynamic,level 5,building c
,,Level 6,dynamic,level 6,building c
,,Level 7,dynamic,level 7,building c
,,Level 8,dynamic,level 8,building c
,,Level 9,dynamic,level 9,building c
,Columns,,,,
,,A. Lifting Eyes Checklist,,a. lifting eyes checklist,
,,B. Baffles Checklist,,b. baffles checklist,
,,C. Internal Airseal Checklist,,c. internal airseal checklist,
,,D. External Airseal Checklist,,d. external airseal checklist,
,,E. Angle Flashing Checklist,,e. angle flashing checklist,
,,F. P-Seal Checklist,,f. p-seal checklist,
,,G. Closed Cell Foam & Saddle Flashing Checklist,,G. Closed Cell Foam & Saddle Flashing Checklist,
