resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Balcony,,,,,,,,
,step,,,,Building A,,,,,,,
,step,,,,,Level 4,,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 401,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 402,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 403,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 404,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 405,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 406,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 407,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 408,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 409,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 410,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 411,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 412,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 413,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 414,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 415,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 416,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 417,,,,,
,step,,,,,Level 5,,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 501,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 502,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 503,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 504,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 505,,,,,
G. Closed Cell Foam & Saddle Flashing Checklist,folder-with-checklists,,,,,,Apartment 506,,,,,
