Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Stormwater - Pipe,,,,,
,Scope,,,,
,Rows,,,,
,,Stormwater - Pipe,dynamic,Stormwater,Pipe
,Columns,,,,
,,Employee trained for task,,employee trained for task,
,,Setout & alignment as per drawing (include revision below),,setout & alignment as per drawing (include revision below),
,,Drawing & revision number(s),Drawing & revision number(s),setout & alignment as per drawing (include revision below),
,,Correct material as per sample register,,correct material as per sample register,
,,Excavation undertaken & no issues (Any issues comment below),,excavation undertaken & no issues (any issues comment below),
,,Pipe bedding material (as per AS 500),,pipe bedding material (as per as 500),
,,"Grades, fittings & joints installed to standards",,"grades, fittings & joints installed to standards",
,,Pipe clean out via water flush,,pipe clean out via water flush,
,,Inspection and Testing Prior to Concealment to AS 3500.2 section 13,,inspection and testing prior to concealment to as 3500.2 section 13,
,,Seal open ends with caps & high light to avoid damage,,seal open ends with caps & high light to avoid damage,
,,Backfill & compact trenches to code requirements including correct cover over pipe,,backfill & compact trenches to code requirements including correct cover over pipe,
,,CCTV on completion & record results (If applicable),,cctv on completion & record results (if applicable),
,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,final sign off - pass when satisfied to proceed (any issues please comment & add photos below),
,,Area clean,Area clean,final sign off - pass when satisfied to proceed (any issues please comment & add photos below),
,,,,,
Stormwater - Pits,,,,,
,Scope,,,,
,Rows,,,,
,,Stormwater - Pits,dynamic,Stormwater,Pits
,Columns,,,,
,,Setout & alignment as per drawing (include revision below),,setout & alignment as per drawing (include revision below),
,,Drawing & revision number(s),Drawing & revision number(s),setout & alignment as per drawing (include revision below),
,,Material type (as per sample submission),Material type (as per sample submission),setout & alignment as per drawing (include revision below),
,,Manufacturer's Quality,,manufacturer's quality,
,,Pit Excavation,,pit excavation,
,,Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5),,pit installation & correct invert levels (as per as 3500.3 section 7.5),
,,Backfilling (as per AS 3500.3 Section 6.2.11),,backfilling (as per as 3500.3 section 6.2.11),
,,Compaction of Material (As per Specification / Geotechnical report),,compaction of material (as per specification / geotechnical report),
,,Clean and Flush,,clean and flush,
,,Inspection Prior to Closure,,inspection prior to closure,
,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,final sign off - pass when satisfied to proceed (any issues please comment & add photos below),
,,Area clean,Area clean,final sign off - pass when satisfied to proceed (any issues please comment & add photos below),
,,,,,
Sewer - Pipe,,,,,
,Scope,,,,
,Rows,,,,
,,Sewer - Pipe,dynamic,Sewer,Pipe
,Columns,,,,
,,Employee trained for task,,employee trained for task,
,,Setout & alignment as per drawing (include revision below),,setout & alignment as per drawing (include revision below),
,,Drawing & revision number(s),Drawing & revision number(s),setout & alignment as per drawing (include revision below),
,,Correct material as per sample register,,correct material as per sample register,
,,Excavation undertaken & no issues (Any issues comment below),,excavation undertaken & no issues (any issues comment below),
,,Pipe bedding material comply (as per AS 3500),,pipe bedding material comply (as per as 3500),
,,"Grades, fittings & joints installed to standards",,"grades, fittings & joints installed to standards",
,,Pipe clean out via water flush,,pipe clean out via water flush,
,,Inspection & Testing Prior to Concealment to AS 3500.2 section 13,,inspection & testing prior to concealment to as 3500.2 section 13,
,,Seal open ends with caps & high light to avoid damage,,seal open ends with caps & high light to avoid damage,
,,Backfill & compact trenches to code requirements including correct cover over pipe,,backfill & compact trenches to code requirements including correct cover over pipe,
,,CCTV on completion & record results,,cctv on completion & record results,
,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,final sign off - pass when satisfied to proceed (any issues please comment & add photos below),
,,Area clean,Area clean,final sign off - pass when satisfied to proceed (any issues please comment & add photos below),
,,,,,
Sewer - Manholes,,,,,
,Scope,,,,
,Rows,,,,
,,Sewer - Manholes,dynamic,Manholes,Sewer
,Columns,,,,
,,Setout & alignment as per drawing (include revision below),,setout & alignment as per drawing (include revision below),
,,Drawing & revision number(s),Drawing & revision number(s),setout & alignment as per drawing (include revision below),
,,Material type (as per sample submission),Material type (as per sample submission),setout & alignment as per drawing (include revision below),
,,Manufacturer's Quality,,manufacturer's quality,
,,Inspection Chamber Excavation,,inspection chamber excavation,
,,Inspection Chamber Installation & correct invert levels (as per AS 3500.2 Section 4.8),,inspection chamber installation & correct invert levels (as per as 3500.2 section 4.8),
,,Backfilling (as per AS 3500.2 Section 5.5),,backfilling (as per as 3500.2 section 5.5),
,,Compaction of Material (As per Specification / Geotechnical report),,compaction of material (as per specification / geotechnical report),
,,Clean and Flush,,clean and flush,
,,Inspection Prior to Closure,,inspection prior to closure,
,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,final sign off - pass when satisfied to proceed (any issues please comment & add photos below),
,,Area clean,Area clean,final sign off - pass when satisfied to proceed (any issues please comment & add photos below),
