"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Doors and Frame Progress"
,"Scope",,
,"Rows"
,,"T250 - Ground","grouping","t250","ground"
,,"PLAZA LG.OD.01",,"t250","plaza lg.od.01","ground"
,,"THEATRE 250 LG.PF.01",,"t250","theatre 250 lg.pf.01","ground"
,,"SOUND LOCK LG.PF.04",,"t250","sound lock lg.pf.04","ground"
,,"SOUND LOCK LG.PF.05",,"t250","ground","sound lock lg.pf.05"
,,"TECH OFFICE (SINGLE) LG.SSO.02",,"t250","ground","tech office (single) lg.sso.02"
,,"T250 - Level 2","grouping","t250","level 2"
,,"GRID ACCESS L2.PC.03",,"t250","grid access l2.pc.03","level 2"
,,"SOUND LOCK L2.PF.06",,"t250","sound lock l2.pf.06","level 2"
,,"DIMMER ROOM L2.SS.01",,"t250","level 2","dimmer room l2.ss.01"
,,"T500 - High level","grouping","t500","high level"
,,"L4.SS.03",,"t500","l4.ss.03","high level"
,,"L4.SS.04",,"t500","high level","l4.ss.04"
,,"L4.SS.05",,"t500","l4.ss.05","high level"
,,"L4.SS.06",,"t500","l4.ss.06","high level"
,,"T500 - Substage","grouping","t500","substage"
,,"UNDER STAGE LG.SSS.01",,"t500","under stage lg.sss.01","substage"
,,"LG.SSS.02",,"t500","lg.sss.02","substage"
,,"LG.SSS.03",,"t500","lg.sss.03","substage"
,,"SEATING STORAGE LG.SSS.04",,"t500","seating storage lg.sss.04","substage"
,,"T500 - Level 1 Stage","grouping","t500","level 1 stage"
,,"L1.PF.02",,"t500","l1.pf.02","level 1 stage"
,,"MAJOR THEATRE LOBBY ACCESS L1S.PF.01",,"t500","major theatre lobby access l1s.pf.01","level 1 stage"
,,"STAGE DOOR DELIVERIES L1S.PF.02",,"t500","stage door deliveries l1s.pf.02","level 1 stage"
,,"SOUND LOCK L1S.PF.03",,"t500","sound lock l1s.pf.03","level 1 stage"
,,"SOUND LOCK L1S.PF.04",,"t500","level 1 stage","sound lock l1s.pf.04"
,,"CIRCULATION L1S.PF.05",,"t500","circulation l1s.pf.05","level 1 stage"
,,"SOUND LOCK L1S.PF.05",,"t500","sound lock l1s.pf.05","level 1 stage"
,,"MAJOR THEATRE LOBBY ACCESS L1S.PF.05",,"t500","major theatre lobby access l1s.pf.05","level 1 stage"
,,"SOUND LOCK L1S.PF.05",,"t500","sound lock l1s.pf.05","level 1 stage"
,,"SOUND LOCK L1S.PF.06",,"t500","sound lock l1s.pf.06","level 1 stage"
,,"T500 - Level 2 Balcony","grouping","t500","level 2 balcony"
,,"L2.PF.01",,"t500","level 2 balcony","l2.pf.01"
,,"SOUND LOCK L2.PF.02",,"t500","level 2 balcony","sound lock l2.pf.02"
,,"SOUND CONTROL ROOM L2.SSO.04",,"t500","level 2 balcony","sound control room l2.sso.04"
,,"AUDIO DESCRIPTION CONTROL ROOM L2.SSO.04",,"t500","level 2 balcony","audio description control room l2.sso.04"
,,"LIGHTING CONTROL ROOM L2.SSO.04",,"t500","level 2 balcony","lighting control room l2.sso.04"
,,"L2.SSO.21",,"t500","level 2 balcony","l2.sso.21"
,,"L2.SSO.22",,"t500","level 2 balcony","l2.sso.22"
,,"T500 - Level 3 Balcony","grouping","t500","level 3 balcony"
,,"SOUND LOCK L3.PF.03",,"t500","level 3 balcony","sound lock l3.pf.03"
,,"SOUND LOCK L3.PF.04",,"t500","level 3 balcony","sound lock l3.pf.04"
,,"SOUND LOCK L3.PF.02",,"t500","level 3 balcony","sound lock l3.pf.02"
