"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"593559b4-d0cf-454f-916d-b2ca07efd47e/1","checklist-flat","Concrete Delivery Checklist","","Concrete Delivery Checklist",,32,"7b09e192-b963-45a7-870b-37a3266bd102"
"592cb40a-40a3-495c-8cb3-7968eae2adbd","checkpoint-no-value","Details",,,,,
"00d4fff8-8702-525a-bb16-2af29796b77c","textbox","Concrete Docket Number",,,,,
"72d49f09-ca01-5ae9-8bf0-eef57f2d7a62","textbox","Pour Date",,,,,
"7906b908-03c3-5dc0-a0b2-b6cdc6cb0e5e","textbox","Time Batched",,,,,
"50d87fea-5db7-5e9b-a18d-91e930eb101d","textbox","Load M3",,,,,
"f969e7af-20ef-4487-963d-c470a2d67dfb","checkpoint","Picture of Concrete Docket",,,,,
"3799c218-8671-41b2-ac33-8b7c3a0fd8fd","checkpoint","Load size match order sheet",,,,,
"28400e61-b2ab-48eb-8ac4-1f8a446c2c3a","checkpoint","Mix type match the order sheet",,,,,
"47a6ad5d-dae3-4128-b7b8-7965ecbb7ad0","checkpoint","Mix color match the order sheet",,,,,
"b9259093-0262-4fae-ba49-be674e4ba849","checkpoint","MPa match the order sheet",,,,,
"ef16278c-b461-5ff1-abb1-0718380cc9fc","textbox","Concrete Strength",,,"MPa",,
"06c16106-c31c-42a1-9d01-49f1d28796d7","checkpoint","Spread / slump within range",,,,,
"c178acd7-a162-5912-aa03-600f2714cf75","textbox","Spread / Slump in mm",,,"mm",,
"2c14a410-ef01-4ef6-8ca3-963c09661c04","checkpoint","Water Added (N/A if no)",,,,,
"174650dd-de95-51b4-8ab7-e5b179cf6138","textbox","Quantity of water added",,,,,
"033ab66e-528f-48f9-b427-2be90e1cd10f","checkpoint","Concrete test taken (N/A if no)",,,,,
"76cb840b-5fea-44e1-93a7-8f38b56287b3","checkpoint","Picture of spread check before dispatch",,,,,
"644e4a08-4619-4900-8321-8dcea55cdb2f","checkpoint","Inspector sign off attached below",,,,,

"0ab28d92-9bee-458f-b709-d7ba7f84d6ea/1","checklist","Post Pour Checklist","","Post Pour Checklist",,0,"9d0aa589-cb5b-4ba7-9f02-2c61cae9fe14"
"1df60518-8d0f-4d52-bd5c-09d37a1cd555","section","Post Pour Checklist",,,,,
"c6459e43-9f67-4141-a73c-872817cc6b97","checkpoint","Check the dimensions are correct after pour",,,,,
"969a8c2d-2ec2-483d-bb17-75f80d0576bb","checkpoint","No change in the penetration size and location",,,,,
"91fa8a22-02a8-4063-a437-f8dc484a5b83","checkpoint","Ferrules, lifter points, penetrations/blockouts are cleaned out",,,,,
