"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"","b66fd9bf-dd39-5568-add6-c05f2bf48298/2","checklist","Add Steel Erection Checklist","","Steel Erection -",0,"d98fe8a4-f5bd-495d-8b17-def866329a65"
"","a252cb89-6720-5010-9702-1d823695c026","section","Prestart",,,,
"","f6773f3d-64ce-535c-9e1b-1df3a6b925ff","checkpoint","Work area clear, tidy and accessible",,,,
"","76eae55b-c2a1-5f7c-ba96-683988ae3776","checkpoint","Previous substrate/opening acceptable",,,,
"","6dea5a9d-1b7c-53ba-8be2-163404ce3ebf","section","QA",,,,
"","b0ba61a1-8504-54d7-97a2-b3fd66fc4a98","checkpoint","Grid Lines marked for Set out",,,,
"","1a76bd62-ac1a-5608-b649-3f1fda3e1c71","checkpoint","Wall heights marked and checked",,,,
"","8c7c317a-ef4e-51c7-aa78-edaf18798eb0","checkpoint","Walls plumb / cast in plates correct",,,,
"","bfde7896-4cec-5699-894f-a9b6e609a3d2","checkpoint","All bolts to base plates in place and tight",,,,
"","5d8f4d87-339f-5c15-84bb-529c3796bef4","checkpoint","Site Welding completed and painted",,,,
"","24347a59-962d-5147-85e0-17e9f3f44aee","checkpoint","Purlins,girts, sag rods straight and tight",,,,
"","2ebf95ee-c723-5ed6-86f6-4f1d6d1376cd","checkpoint","Steel erects to correct level",,,,
"","230a2d2e-8642-525b-9e9a-4787493e5114","checkpoint","Steelwork plumb and within tolerance",,,,
"","df396b6d-5785-550e-9c8d-09fe6c3754d6","checkpoint","Bolts tightened to required torque where required",,,,
"","4d8c278e-62f3-592e-abf3-e34d3aa08d2a","checkpoint","Check all bolts are installed and correct length",,,,
"","10ddc165-d8eb-53df-b247-3975dad6dea2","checkpoint","Bracing installed & tightened if used",,,,
"","fac666f8-4de7-58eb-84d5-d81342738909","checkpoint","Final touch up painting completed",,,,
"","e1e6b3ca-6022-5347-b7da-2714c76282af","section","Handover",,,,
"","c9935c25-5e49-5f01-b989-a24949905791","checkpoint","Area left tidy and accessible",,,,
"","c708cf92-ef30-5833-a258-de65bb44edc3","checkpoint","Steel Erector's Sign Off",,,,
"","db4e92c3-52fa-52bb-b241-688affcd78fa","checkpoint","Send request for Client Representative's Sign Off",,,,
"","f1883e9b-632d-5af0-8287-590591149841","signoff","Request Sign Off",,,,

