type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Joint/Crack Sealing,,,,,,,
section,Details,,,,,,,
checkpoint-no-value,Details,,,,,,,
textbox,Client Details ,,,,,,,
textbox,Site Address,,,,,,,
textbox,Scope of works completed,,,,,,,
checkpoint,Health and safety documentation completed,,,,,,,
checkpoint,Initial site photos,,,,,,,
checkpoint,Crack chasing and cleaning complete,,,,,,,
bool,Cracks chased to sufficient depth,,,,,,,
bool,"Cracks cleaned, brushed and blown out to remove debris",,,,,,,
checkpoint,Bond breaker installed where required,,,,,,,
checkpoint,Sealant installation,,,,,,,
bool,Joints mask taped,,,,,,,
bool,Product smoothed off and radius below ground level ,,,,,,,
bool,Product installed as per supplier specifications,,,,,,,
checkpoint,Site cleanup and rubbish removal,,,,,,,
checkpoint,Completion Photos,,,,,,,
holdpoint,Job Signoff,,,,,,,
