Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
8aaed07e-41e5-47e6-8428-cb2c4f9651b3,checklist,Precast Components ITP,,Precast Components ITP,,
649eac7a-24a1-484f-ab50-2488c5886339,section,Documentations,,,,
0d6793bc-979e-4495-aed1-7009f5567ff2,checkpoint,Special Instructions,,,,
700122c6-bd2e-4a57-89e3-ea6a36265a39,checkpoint,approved Shop Drawings,,,,
5783a3ed-ca37-5ca3-99cb-f0bdb004ca99,tickbox,4.2m Wide Deck Panels (DP),,,,
8606427c-7be6-50c7-8195-dcc2b888bf05,tickbox,Abutment Base (UB),,,,
c2a8de1a-d7b9-5087-abc9-cd426dfe22be,tickbox,Upper Wall (UW) 684mm,,,,
21e047e8-c28f-43bc-9544-a15311a0e425,checkpoint,Other,,,,
231a8077-50bc-4970-a0e8-3b6a15000c4d,section,Job Approval Documents/Construction Documents,,,,
7ea9af7d-604a-43ef-a48e-5232e0961b9e,checkpoint,"Shop drawings repaired, reviewed and updated. Issued ""As For Construction""",,,,
df4610a7-d3be-4a48-95e3-cba86be85095,checkpoint,"All approvals, certificates, data warranties, guarantees, manuals, as-built drawings collected.",,,,
b62fc6da-ee86-4c15-be3d-049a0d2e7b78,section,Pre-Pour Check Approvals,,,,
29da24d5-2969-4863-8757-42254ce1d6c2,checkpoint,Formwork,,,,
da9403aa-8765-4802-857e-42ce41ca92ba,checkpoint,Reinforcement(Reo),,,,
4e39489e-e8a0-4c1d-8b32-5aad8998f74c,checkpoint,Embedded Items and their placement,,,,
6d64ad74-f629-4c94-aef3-721b7c278d42,checkpoint,Lift Procedure,,,,
2c69c0b3-daa6-45ca-9d5f-3767830e6d02,checkpoint,Concreting (mix design,,,,
7892ef4f-78df-4d74-ad47-14e82d68959c,section,Test on Concrete (requests and approvals),,,,
1afdebd5-065e-428c-b8c9-d429f5b6f84c,checkpoint,Request From Client,,,,
c8b41490-f07d-4f81-98f8-c87fc6c13992,checkpoint,Test schedule and Test Results,,,,
,section,Transport 01,,,,
,checkpoint,"Any Lifting, Loading, Transport Instructions from Client",,,,
,checkpoint,Transport Vehicle Approvals,,,,
,checkpoint,Ensure loads are glutted correctly and chains are over gluts.,,,,
,section,Transport 02,,,,
,checkpoint,"Any Lifting, Loading, Transport Instructions from Client",,,,
,checkpoint,Transport Vehicle Approvals,,,,
,checkpoint,Ensure loads are glutted correctly and chains are over gluts.,,,,
,section,Transport 03,,,,
,checkpoint,"Any Lifting, Loading, Transport Instructions from Client",,,,
,checkpoint,Transport Vehicle Approvals,,,,
,checkpoint,Ensure loads are glutted correctly and chains are over gluts.,,,,
,section,Transport 04,,,,
,checkpoint,"Any Lifting, Loading, Transport Instructions from Client",,,,
,checkpoint,Transport Vehicle Approvals,,,,
,checkpoint,Ensure loads are glutted correctly and chains are over gluts.,,,,
,section,Other Documentations,,,,
,checkpoint,Special Instructions,,,,
,checkpoint,Other,,,,
,section,Installation,,,,
,checkpoint,All PPE and safety requirements in place. Machinery inspections complete.,,,,
,checkpoint,"Notification of Inspection - all in accordance with approved shop drawings, correct size and location",,,,
,bool,Set out,,,,
,bool,Core Holes,,,,
,bool,Install dowels,,,,
,checkpoint,"Installation of precast panels including back propping. Correct location, connections, finish confirmed against shop drawings.",,,,
,checkpoint,Grouting and sealing,,,,
,checkpoint,Remove back propping when instructed by consulting Engineers.,,,,
,section,Final Inspection,,,,
,checkpoint,"All approvals, certificates, data warranties, guarantees, manuals, as-built drawings collected.",,,,
