Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
QA - Rough In/First Fix,,,,,,
,Scope,,,Rough In/First Fix,,
,Rows,,,,,
,,Ground Level,dynamic,Ground Level,Rough In/First Fix,Site QA
,,Level 1,dynamic,Level 1,Rough In/First Fix,Site QA
,,Level 2,dynamic,Level 2,Rough In/First Fix,Site QA
,,Level 3,dynamic,Level 3,Rough In/First Fix,Site QA
,,Level 4,dynamic,Level 4,Rough In/First Fix,Site QA
,,Level 5,dynamic,Level 5,Rough In/First Fix,Site QA
,,Level 6,dynamic,Level 6,Rough In/First Fix,Site QA
,,Level 7,dynamic,Level 7,Rough In/First Fix,Site QA
,,Level 8,dynamic,Level 8,Rough In/First Fix,Site QA
,,Level 9,dynamic,Level 9,Rough In/First Fix,Site QA
,,Level 10,dynamic,Level 10,Rough In/First Fix,Site QA
,Columns,,,,,
,,Pipe Work Secured in ceiling,,Pipe Work Secured in ceiling,Sewer Stacks/Water Supply,
,,Pipe Work Secured in wall,,Pipe Work Secured in wall,Sewer Stacks/Water Supply,
,,Pipe Work Siliconed,,Pipe Work Siliconed,Sewer Stacks/Water Supply,
,,Check for Crossovers,,Check for Crossovers,Sewer Stacks/Water Supply,
,,Pressure Test 1500 KPA or product/job spec,,Pressure Test 1500 KPA or product/job spec,Sewer Stacks/Water Supply,
,,Visual check & photos attached,,Visual check & photos attached,Sewer Stacks/Water Supply,
,,Check all joints,,Check all joints,Sewer Stacks/Water Supply,
,,Shower/bath outlet Crimp,,Shower/bath outlet Crimp,Sewer Stacks/Water Supply,
,,Photo uploaded,Photo uploaded,Shower/bath outlet Crimp,Sewer Stacks/Water Supply,
,,Final test completed,,Final test completed,Sewer Stacks/Water Supply,
,,Nogs in correct Location,,Nogs in correct Location,Water & Gas Rough-In/Pre-line Inspection,
,,Cylinder seismic nogs in place,,Cylinder seismic nogs in place,Water & Gas Rough-In/Pre-line Inspection,
,,"Vanity, shower, toilet nogs",,"Vanity, shower, toilet nogs",Water & Gas Rough-In/Pre-line Inspection,
,,Shower mixer - Depths allowance,,"Shower mixer - Depths allowance for tiles, nogs square to wall",Water & Gas Rough-In/Pre-line Inspection,
,,Mixers straight,,Mixers straight,Water & Gas Rough-In/Pre-line Inspection,
,,Vanity Wingbacks,,Vanity Wingbacks,Water & Gas Rough-In/Pre-line Inspection,
,,Outlets straight,,Outlets straight,Water & Gas Rough-In/Pre-line Inspection,
,,Outlets correct length,,Outlets correct length,Water & Gas Rough-In/Pre-line Inspection,
,,HWC water feeds,,HWC water feeds,Water & Gas Rough-In/Pre-line Inspection,
,,Capped Off,,Capped Off,Water & Gas Rough-In/Pre-line Inspection,
,,Rubbish removed,,Rubbish removed,Water & Gas Rough-In/Pre-line Inspection,
,,Protective covers in place,,Protective covers in place,Water & Gas Rough-In/Pre-line Inspection,
,,Final test completed,,Final test completed,Water & Gas Rough-In/Pre-line Inspection,
,,,,,,
QA - Fit Off,,,,,,
,Scope,,,Fit Off,,
,Rows,,,,,
,,Ground Floor,dynamic,Ground Floor,Fit Off,Site QA
,,Level 1,dynamic,Level 1,Fit Off,Site QA
,,Level 2,dynamic,Level 2,Fit Off,Site QA
,,Level 3,dynamic,Level 3,Fit Off,Site QA
,,Level 4,dynamic,Level 4,Fit Off,Site QA
,,Level 5,dynamic,Level 5,Fit Off,Site QA
,,Level 6,dynamic,Level 6,Fit Off,Site QA
,,Level 7,dynamic,Level 7,Fit Off,Site QA
,,Level 8,dynamic,Level 8,Fit Off,Site QA
,,Level 9,dynamic,Level 9,Fit Off,Site QA
,,Level 10,dynamic,Level 10,Fit Off,Site QA
,Columns,,,,,
,,Fixtures installed at correct height/clearance,,Fixtures installed at correct height/clearance,,
,,Appliances installed at correct location,,Appliances installed at correct location,,
,,Dishwasher installed & tested,,Dishwasher installed & tested,,
,,Clearance between appliance/walls/fixtures/equipment,,"Correct clearance between appliance & walls, fixtures/equipment",,
,,Clearance for connections & maintenance,,Correct clearance for connections & maintenance,,
,,Ensure bath is installed as per specs.,,Ensure bath is installed as per specifications,,
,,Final test completed & hot water tempered,,Final test completed & hot water tempered,,
,,Valves Installed/Completed,,Valves Installed/Completed (As Per Below) - Any issues comment below,,
,,,,,,
QA - Commissioning,,,,,,
,Scope,,,Commissioning,,
,Rows,,,,,
,,Ground Floor,dynamic,Ground Floor,Commissioning,Site QA
,,Level 1,dynamic,Level 1,Commissioning,Site QA
,,Level 2,dynamic,Level 2,Commissioning,Site QA
,,Level 3,dynamic,Level 3,Commissioning,Site QA
,,Level 4,dynamic,Level 4,Commissioning,Site QA
,,Level 5,dynamic,Level 5,Commissioning,Site QA
,,Level 6,dynamic,Level 6,Commissioning,Site QA
,,Level 7,dynamic,Level 7,Commissioning,Site QA
,,Level 8,dynamic,Level 8,Commissioning,Site QA
,,Level 9,dynamic,Level 9,Commissioning,Site QA
,,Level 10,dynamic,Level 10,Commissioning,Site QA
,Columns,,,,,
,,Final completed for fire hydrant,,Final completed for fire hydrant,,
,,Final sign off,,Final sign off - Pass when happy to proceed (Any issues please comment & Add photos below),,
