type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-STR-296-ADL-Misc Structural Steel (Supply & Installation),itp,,,,,ITP-STR-296-ADL-Misc Structural Steel (Supply & Installation) Rev 0,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,
label,Document Title: ITP-STR-296-ADL-Misc Structural Steel (Supply & Installation),,,,,,,
label,ITP Description: 296-ADL-Misc Structural Steel (Supply & Installation),,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): STR,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 24/07/2025,,,,,,,
label,ITP created by: J Ballard,,,,,,,
label,ITP approved for use by: Romualdo Magpantay,,,,,,,
label,1.1 - Non Dependent,,,,,,,
label,Reference - MRP-120-C-SME-REP-91-NPT-CSW-0001 ,,,,,,,
label,1.2 - Non Dependent,,,,,,,
label,Reference - AS 1252,,,,,,,
label,1.3 - Non Dependent,,,,,,,
label,Reference - AS4100,,,,,,,
label,1.4 - Non Dependent,,,,,,,
label,Reference - AS5131,,,,,,,
label,1.5 - Non Dependent,,,,,,,
label,Reference - AS4680 ,,,,,,,
label,1.6 - Non Dependent,,,,,,,
label,Reference - AS 610,,,,,,,
section,2. Preliminaries - Materials,,,,,,,
checkpoint,2.1 - Structural Steel Components,,,,,,,
label,"Reference - IFC Drawings, MRPA Quality Management Plan",,,,,,,
label,Acceptance Criteria - Fabricator is required to provide the Manufacturer's Data Record (MDR) for each component.,,,,,,,
label,Typically this consists of but not limited to:,,,,,,,
label, i. Certificate of Compliance,,,,,,,
label, ii. Completed ITP,,,,,,,
label, iii. Weld Procedure Specifications,,,,,,,
label, iv. Weld Procedure Qualifications,,,,,,,
label, v. Welder Qualifications,,,,,,,
label, vi. Material Certificates and traceability,,,,,,,
label, vii. Quality Assurance check sheets,,,,,,,
label, viii. Welding Consumable batch certificates,,,,,,,
label, ix. Coating certificate(s),,,,,,,
label, x. Non-destructive Testing (NDT) Reports,,,,,,,
label, xi. As-built Drawings to demonstrate compliance with dimensional tolerances of structural steel,,,,,,,
label,○ Collate: Structural Steel Quality Assurance Documentation and upload in a TeamBinder Lot.,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Each component,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - PE/SE/SPE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.2 - Fasteners,,,,,,,
label,Reference - IFC Drawing,,,,,,,
label,"Acceptance Criteria - Bolts, nuts and washers for Property Class 8.8 bolting shall be supplied in accordance with AS 1252",,,,,,,
label,Method - Document review,,,,,,,
label,Frequency - Where applicable,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - PE/SE/SPE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,3. Pre-installation Activities,,,,,,,
checkpoint,3.1 - IFC Drawings,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,
label,Acceptance Criteria - Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Prior to starting Works and at regular intervals,,,,,,,
label,Category - HP*,,,,,,,
label,Responsibility - All,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.2 - Materials Inspection,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,"Acceptance Criteria - General inspection of structural steel elements for defects including cracks, handling and storage damage & distortion.",,,,,,,
label,Method - Visual,,,,,,,
label,Frequency - Each component,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.3 - Materials Inspection,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,"Acceptance Criteria - Bolts, nuts and washers shall be the size, material, strength grade and coating as noted on the IFC Drawings.",,,,,,,
label,"○ Where bolted faces are sloping at 1:20 or greater, tapered washers must be used.",,,,,,,
label,Method - Visual,,,,,,,
label,Frequency - Each component,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.4 - Materials Inspection,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,"Acceptance Criteria - Galvanised coating - no loss of adhesion, damage, blisters, roughness, sharp points and flux residues.",,,,,,,
label,Method - Visual,,,,,,,
label,Frequency - Each component,,,,,,,
label,Category - IP,,,,,,,
