Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,Commissioning,,Commissioning,,1999db2d-7c37-44a5-821e-219b95e225e8
,section,Details,,,,
,checkpoint,Bulk Hot Water,,,,
,checkpoint,Test RPZD,,,,
,checkpoint,Test Hot Water Temperature,,,,
,checkpoint,Test Waste for leaks,,,,
,,,,,,
,checklist,Corridor,,Corridor,,4f9fe249-7c5b-4152-836d-0df7cf9db5f7
,section,Details,,,,
,checkpoint,Hose Reel Line,,,,
,checkpoint,Hot Water,,,,
,checkpoint,Hot Water Lagged,,,,
,checkpoint,Cold Water,,,,
,checkpoint,Test Hot Water,,,,
,checkpoint,Test Cold Water,,,,
,checkpoint,Fire Caulking (Corridor),,,,
,,,,,,
,checklist,Drains,,Drains,,58657927-f0cf-46ce-982d-6ee3a22bfd59
,section,Details,,,,
,checkpoint,Drains,,,,
,checkpoint,Smoke Seal Penetrations,,,,
,checkpoint,Fire Collar,,,,
,checkpoint,Acoustic Lagging,,,,
,checkpoint,Testing (Water/Air),,,,
,,,,,,
,checklist,Fit Off,,Fit Off,,e8cd409a-c481-4973-ada1-fafc5ee9cf04
,section,Details,,,,
,checkpoint,Vinyl Floor Waste,,,,
,checkpoint,Hand Basin,,,,
,checkpoint,Shroud installed,,,,
,checkpoint,Scrub Trough,,,,
,checkpoint,Ministops/ Ball Valve,,,,
,checkpoint,Fixture Waste,,,,
,checkpoint,Mixer installed,,,,
,checkpoint,Dishwasher,,,,
,checkpoint,Sink,,,,
,checkpoint,Trough,,,,
,checkpoint,Fire hose Reels,,,,
,checkpoint,Bathroom Shower Mixer,,,,
,checkpoint,Bathroom Shower Rail/Rose,,,,
,checkpoint,Bathroom Basin,,,,
,checkpoint,Bathroom Basin Mixer,,,,
,checkpoint,Bathroom Bottle Trap,,,,
,checkpoint,Bathroom Toilet,,,,
,,,,,,
,checklist,Inground Works,,Inground Works,,5072a897-24e1-4301-ad87-2dadb2a1de19
,section,Details,,,,
,checkpoint,Top of pits installed to correct height,,,,
,checkpoint,Testing of drains,,,,
,checkpoint,Correct loactions of all pits / drainage points,,,,
,checkpoint,Fire Hydrant Supply,,,,
,checkpoint,Cold Water Supply,,,,
,,,,,,
,checklist,Penetrations,,Penetrations,,71237053-61ab-43da-8f0e-d0fef67f185d
,section,Details,,,,
,checkpoint,Set Out,,,,
,checkpoint,Fire Collar Installation,,,,
,checkpoint,Scanning,,,,
,,,,,,
,checklist,Plant and Equipment,,Plant and Equipment,,961017c7-2977-4d2e-85ef-b272bcf22508
,section,Details,,,,
,checkpoint,Hot water system,,,,
,checkpoint,Heat pumps,,,,
,,,,,,
,checklist,Rough In,,Rough In,,ff29a2c4-3b1b-4fcf-a5b4-1cdde901fbff
,section,Details,,,,
,checkpoint,High Level Rough In,,,,
,checkpoint,Noggins Marked,,,,
,checkpoint,Wall Set Out,,,,
,checkpoint,In-Wall TMV,,,,
,checkpoint,In-Wall RPZD,,,,
,checkpoint,Wall Rough In,,,,
,checkpoint,Waste Rollovers,,,,
,checkpoint,Test Water,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
