Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Building B - Ground Floor,dynamic,Ground Floor,Building B
,,Building B - Level 1a - Office,dynamic,Level 1a - Office,Building B
,,Building B - Level 2a - Office,dynamic,Level 2a - Office,Building B
,,Building B - Level 2b - Office,dynamic,Level 2b - Office,Building B
,,Building B - Level 3 - Office,dynamic,Level 3 - Office,Building B
,,Building B - Roof Level - Office,dynamic,Roof Level - Office,Building B
,Columns,,,,
,,Commissioning,,Commissioning,
,,Drains,,Drains,
,,Fit Off,,Fit Off,
,,Rough In,,Rough In,
