Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
4641eac9-4da8-4732-b0b0-d0c326542187,checklist,Bar Commissioning,,Bar Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
cde6ebbc-8d90-4d8a-9f8e-807c53c114e3,checkpoint,SINK,,,,
47962cd0-9c49-4410-8081-dfe2c0591a7e,checkpoint,SINK MIXER,,,,
,checkpoint,CHECK SINK OVERFLOWS FOR LEAKS,,,,
777a9fde-8214-436f-900d-46aa20320e0c,checkpoint,DISHWASHER,,,,
e8d5b7b0-3504-455b-9d38-3098271e9a8c,checkpoint,DISHWASHER RAN,,,,
,,,,,,
4b9dec41-0d66-4aaf-96f2-f9bb85c9d017,checklist,Clearners Commissioning,,Clearners Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
4aea0b7a-f1a9-4ce2-b38f-a8b9f5261661,checkpoint,SINK,,,,
ffa72f37-5a91-4b84-8037-369f0e1262e2,checkpoint,SINK MIXER,,,,
,checkpoint,CHECK SINK OVERFLOWS FOR LEAKS,,,,
,,,,,,
8062d38b-aff1-4e9b-b299-d571d861a781,checklist,Staff Room Commissioning,,Staff Room Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
a98d3b1f-9b74-46f2-806e-c52c69ab2323,checkpoint,SINK,,,,
b91a903e-181d-49c7-896b-ee698e4a4b3e,checkpoint,SINK MIXER,,,,
,checkpoint,CHECK SINK OVERFLOWS FOR LEAKS,,,,
b3f8c7bb-f502-4812-90f4-30cbe437a5a2,checkpoint,DISHWASHER,,,,
e679f961-c659-4245-bf58-8db40adf5006,checkpoint,DISHWASHER RAN,,,,
,,,,,,
f45ee236-94dd-416c-851c-d3db03b982d7,checklist,GIT Room,,GIT Room,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
8302e1ea-f893-4406-a330-581b5924c145,checkpoint,GIT Complete,,,,
,checkpoint,Pits cleaned,,,,
,,,,,,
8c1c9886-484f-524e-80d9-9515125af26a,checklist,LAUNDRY Commissioning,,LAUNDRY Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
64ea1fac-2ca2-53ac-8cbc-c7ae8bf68f4a,checkpoint,STAND PIPE,,,,
04384438-8cbc-56bd-86c4-bb4aeb27be4e,checkpoint,FLOOR WASTE,,,,
,checkpoint,CHECK BYPASS FOR LEAKS,,,,
,checkpoint,CHECK WASHING MACHINE STOP TAPS,,,,
,,,,,,
a4ab31b8-8aca-5b6c-b2c8-1ba993b40017,checklist,POWDER ROOM Commissioning,,POWDER ROOM Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
35d96b35-816d-5e87-a94b-888fc35b7e98,checkpoint,W.C,,,,
2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e,checkpoint,BASIN,,,,
84f1a83b-8051-5a5f-8aef-b61f40e88d9d,checkpoint,CLEAN BASIN FW,,,,
,checkpoint,CHECK BASIN OVERFLOWS FOR LEAKS,,,,
,,,,,,
88cb63b1-00de-541a-b077-c11a139ebd84,checklist,ENSUITE Commissioning,,ENSUITE Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
35d96b35-816d-5e87-a94b-888fc35b7e98,checkpoint,W.C,,,,
2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e,checkpoint,BASIN,,,,
84f1a83b-8051-5a5f-8aef-b61f40e88d9d,checkpoint,CLEAN BASIN FW,,,,
,checkpoint,CHECK BASIN OVERFLOWS FOR LEAKS,,,,
26264e5a-0a07-5684-a0b4-26648cb60db0,checkpoint,SHOWER MIXER,,,,
463b8134-35ca-5b14-91c7-c7aa8f599d65,checkpoint,SHOWER ROSE,,,,
8598f128-24dd-5051-bcbc-4b2915183d61,checkpoint,SHOWER WASTE CLEANED,,,,
b560d935-0071-5043-ac06-62a2ba69ead2,checkpoint,TEMP VALVE,,,,
1b40ae89-c4ef-5a93-b8f4-b4c45223b099,checkpoint,AAV,,,,
,,,,,,
878aa7af-4b19-4365-ab40-ee4cd4743779,checklist,BATHROOM 1 & 2 Commissioning,,BATHROOM 1 & 2 Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
35d96b35-816d-5e87-a94b-888fc35b7e98,checkpoint,W.C,,,,
2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e,checkpoint,BASIN,,,,
84f1a83b-8051-5a5f-8aef-b61f40e88d9d,checkpoint,CLEAN BASIN FW,,,,
,checkpoint,CHECK BASIN OVERFLOWS FOR LEAKS,,,,
26264e5a-0a07-5684-a0b4-26648cb60db0,checkpoint,SHOWER MIXER,,,,
463b8134-35ca-5b14-91c7-c7aa8f599d65,checkpoint,SHOWER ROSE,,,,
8598f128-24dd-5051-bcbc-4b2915183d61,checkpoint,SHOWER WASTE CLEANED,,,,
b560d935-0071-5043-ac06-62a2ba69ead2,checkpoint,TEMP VALVE,,,,
1b40ae89-c4ef-5a93-b8f4-b4c45223b099,checkpoint,AAV,,,,
,,,,,,
401e5305-3143-5c56-8933-a07ec3ef4050,checklist,MALE AMENITIES Commissioning,,MALE AMENITIES Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
35d96b35-816d-5e87-a94b-888fc35b7e98,checkpoint,W.C,,,,
2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e,checkpoint,BASIN,,,,
84f1a83b-8051-5a5f-8aef-b61f40e88d9d,checkpoint,CLEAN BASIN FW,,,,
,checkpoint,CHECK BASIN OVERFLOWS FOR LEAKS,,,,
26264e5a-0a07-5684-a0b4-26648cb60db0,checkpoint,SHOWER MIXER,,,,
463b8134-35ca-5b14-91c7-c7aa8f599d65,checkpoint,SHOWER ROSE,,,,
8598f128-24dd-5051-bcbc-4b2915183d61,checkpoint,SHOWER WASTE CLEANED,,,,
b560d935-0071-5043-ac06-62a2ba69ead2,checkpoint,TEMP VALVE,,,,
1b40ae89-c4ef-5a93-b8f4-b4c45223b099,checkpoint,AAV,,,,
527802fd-68a1-5a0e-8af8-2cbea995b91e,checkpoint,URINAL,,,,
,,,,,,
29001543-153b-56ad-9bcb-3194c34bac22,checklist,FEMALE AMENITIES Commissioning,,FEMALE AMENITIES Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
35d96b35-816d-5e87-a94b-888fc35b7e98,checkpoint,W.C,,,,
2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e,checkpoint,BASIN,,,,
84f1a83b-8051-5a5f-8aef-b61f40e88d9d,checkpoint,CLEAN BASIN FW,,,,
,checkpoint,CHECK BASIN OVERFLOWS FOR LEAKS,,,,
26264e5a-0a07-5684-a0b4-26648cb60db0,checkpoint,SHOWER MIXER,,,,
463b8134-35ca-5b14-91c7-c7aa8f599d65,checkpoint,SHOWER ROSE,,,,
8598f128-24dd-5051-bcbc-4b2915183d61,checkpoint,SHOWER WASTE CLEANED,,,,
b560d935-0071-5043-ac06-62a2ba69ead2,checkpoint,TEMP VALVE,,,,
1b40ae89-c4ef-5a93-b8f4-b4c45223b099,checkpoint,AAV,,,,
,,,,,,
59eb995e-5348-4623-8182-6731ee5a7cd4,checklist,DDA Commissioning,,DDA Commissioning,,
