resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Building A,,,,,,,
,step,,,,,Level 2,,,,,,
,step,,,,,Level 3,,,,,,
,step,,,,,Level 4,,,,,,
,step,,,,,Level 5,,,,,,
,step,,,,,Level 6,,,,,,
,step,,,,,Level 7,,,,,,
,step,,,,,Level 8,,,,,,
,step,,,,,Level 9,,,,,,
,step,,,,,Level 10,,,,,,
,step,,,,,Level 11,,,,,,
,step,,,,,Level 12,,,,,,
,step,,,,Building B,,,,,,,
,step,,,,,Level 2,,,,,,
,step,,,,,Level 3,,,,,,
,step,,,,,Level 4,,,,,,
,step,,,,,Level 5,,,,,,
,step,,,,,Level 6,,,,,,
,step,,,,,Level 7,,,,,,
,step,,,,,Level 8,,,,,,
,step,,,,,Level 9,,,,,,
,step,,,,Building C,,,,,,,
,step,,,,,Level 1,,,,,,
,step,,,,,Level 2,,,,,,
,step,,,,,Level 3,,,,,,
,step,,,,,Level 4,,,,,,
,step,,,,,Level 5,,,,,,
,step,,,,,Level 6,,,,,,
,step,,,,,Level 7,,,,,,
,step,,,,,Level 8,,,,,,
,step,,,,,Level 9,,,,,,
,step,,,,,Level 10,,,,,,
,step,,,,,Level 11,,,,,,
,step,,,,,Level 12,,,,,,
