Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Delta VU Pedestrian Footbridge QA - Overall Progress,,,,,,,
,Scope,,,Site QA,Delta VU Pedestrian Footbridge QA,,
,Rows,,,,,,
,,Piles,dynamic,Piles,Delta VU Pedestrian Footbridge QA,Site QA,
,,Foundations/Pile Caps,dynamic,Foundations/Pile Caps,Delta VU Pedestrian Footbridge QA,Site QA,
,,Lift Pit,dynamic,Lift Pit,Delta VU Pedestrian Footbridge QA,Site QA,
,Columns,,,,,,
,,QA,,Delta VU Pedestrian Footbridge QA,,,
,,,,,,,
Delta VU Pedestrian Footbridge QA (ITP 01 - Pile Caps) - Detailed Progress,,,,,,,
,Scope,,,Site QA,Delta VU Pedestrian Footbridge QA,,
,Rows,,,,,,
,,Foundations/Pile Caps,grouping,Foundations/Pile Caps,,,
,,PC4-2 (South Landing),,PC4-2 (South Landing),Foundations/Pile Caps,Delta VU Pedestrian Footbridge QA,Site QA
,,PC4-2 (North Landing),,PC4-2 (North Landing),Foundations/Pile Caps,Delta VU Pedestrian Footbridge QA,Site QA
,,PC1-1 (Pile 7),,PC1-1 (Pile 7),Foundations/Pile Caps,Delta VU Pedestrian Footbridge QA,Site QA
,,PC1-1 (Pile 8),,PC1-1 (Pile 8),Foundations/Pile Caps,Delta VU Pedestrian Footbridge QA,Site QA
,,PC1-1 (Pile 10),,PC1-1 (Pile 10),Foundations/Pile Caps,Delta VU Pedestrian Footbridge QA,Site QA
,Columns,,,,,,
,,Documentation,,Documentation,Pile Cap Documentation & Setout,,
,,Drawing & Revision No.,Drawing & Revision Number,Documentation,Pile Cap Documentation & Setout,,
,,Survey Set out - check position,,Survey Set out - check position,Pile Cap Documentation & Setout,,
,,Binding RL,Binding RL,Survey Set out - check position,Pile Cap Documentation & Setout,,
,,Top of Footing RL,Top of Footing RL,Survey Set out - check position,Pile Cap Documentation & Setout,,
,,Waterproofing membrane installed by other,,Waterproofing membrane installed by other,Pile Cap Documentation & Setout,,
,,Pile Reo Length & Referenced,,Pile Reo Length and Referenced,Pile Cap Pre-Pour inspection,,
,,Pile Length,Pile Length,Pile Reo Length and Referenced,Pile Cap Pre-Pour inspection,,
,,Top of Steel,Top of Steel,Pile Reo Length and Referenced,Pile Cap Pre-Pour inspection,,
,,Pile Cap reinforcement check & accurate to specs.,,Pile Cap reinforcement check and accurate to specifications,Pile Cap Pre-Pour inspection,,
,,Bottom Reo,Bottom Reo,Pile Cap reinforcement check and accurate to specifications,Pile Cap Pre-Pour inspection,,
,,Top Reo,Top Reo,Pile Cap reinforcement check and accurate to specifications,Pile Cap Pre-Pour inspection,,
,,Column Start Bar,Column Start Bar,Pile Cap reinforcement check and accurate to specifications,Pile Cap Pre-Pour inspection,,
,,Cover,Cover,Pile Cap reinforcement check and accurate to specifications,Pile Cap Pre-Pour inspection,,
,,Sign offs Required,,Sign offs Required,Pile Cap Pre-Pour inspection,,
,,Commencement of Pour,,Commencement of Pour,Pile Cap Pre-Pour inspection,,
,,Date of Pour Entered,,Date of Pour Entered,Pile Cap Concrete Placement,,
,,Date,Date,Date of Pour Entered,Pile Cap Concrete Placement,,
,,Concrete Delivery Docket,,Concrete Delivery Docket,Pile Cap Concrete Placement,,
,,Docket Number,Docket Number,Concrete Delivery Docket,Pile Cap Concrete Placement,,
,,Concrete Details Complete,,Concrete Details Complete,Pile Cap Concrete Placement,,
