type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - HD Detention Tank,itp,,,,,ITP - HD Detention Tank,
section,SW 1.0 - Agreements Prior to Install,,,,,,,
checkpoint,"1.1 - Agree on materials to be used prior to install, GAP 20 and A19 Bidim",,,,,,,
label,Spec Reference Special Conditions - N/A,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Email Confirmation,,,,,,,
checkpoint,1.2 - Confirm Drawings and any additional instructions,,,,,,,
label,Spec Reference Special Conditions - N/A,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Correspondence and Procore Drawings,,,,,,,
section,SW 2.0 - Detention Tank Excavation,,,,,,,
checkpoint,2.1 - Subgrade Testing of Detention Tank,,,,,,,
label,Spec Reference Special Conditions - C410 Rev 6,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Photos and Testing,,,,,,,
checkpoint,2.2 - Gap 20 Testing of Detention Tank beneath Tank,,,,,,,
label,Spec Reference Special Conditions - C410 Rev 6,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Photos and Testing,,,,,,,
checkpoint,2.3 - Laying A19 Bidim,,,,,,,
label,Spec Reference Special Conditions - C410 Rev 6,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Photos and Testing,,,,,,,
section,SW 3.0 - Detention Tank Install,,,,,,,
checkpoint,3.1 - Tank Installation,,,,,,,
label,Spec Reference Special Conditions - N/A,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Photos,,,,,,,
checkpoint,3.2 - Tank Connections,,,,,,,
label,Spec Reference Special Conditions - N/A,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Photos,,,,,,,
section,SW 4.0 - Detention Tank Backfill,,,,,,,
checkpoint,4.1 - Backfill on Sides of Tank,,,,,,,
label,Spec Reference Special Conditions - N/A,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Photos with Clegg Results,,,,,,,
checkpoint,4.2 - Backfill on top tank with GAP 20,,,,,,,
label,Spec Reference Special Conditions - N/A,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Photos with Clegg Results inlieu of Nucs,,,,,,,
checkpoint,4.3 - Backfill on top tank with DQ65 to Subgrade,,,,,,,
label,Spec Reference Special Conditions - N/A,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Photos with Clegg Results,,,,,,,
section,SW 5.0 - Signoffs,,,,,,,
checkpoint,5.1 - Auckland Council Inspection,,,,,,,
label,Spec Reference Special Conditions - N/A,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Council inspection report,,,,,,,
checkpoint,5.2 - ACO Sign off,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Email Confirmation or formal document,,,,,,,
checkpoint,5.3 - Contractor PS3,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Producer Statement 3,,,,,,,
checkpoint,5.4 - Handover to client,,,,,,,
label,Acceptance Criteria - CI,,,,,,,
label,Verifying Document - Handover documents,,,,,,,
checkpoint,Comments / Required Actions:,,,,,,,
textbox,Rev. Status,,,,,,,
date,Date,,,,,,,
textbox,Reason for Rev.,,,,,,,
checkpoint,Signed by:,,,,,,,
note,Contractors Representative,,,,,,,
textbox,Print:,,,,,,,
date,Date:,,,,,,,
note,Clients Representative,,,,,,,
textbox,Print:,,,,,,,
date,Date:,,,,,,,
signoff,Signatures:,,,,,,,
