"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2ed1d37b-bb3c-44e2-bd4b-64ad69e15e06","","checklist-flat","","Add Job Details","checklist-flat","FALSE","FALSE","Job Details"
"442311bd-f8a7-4e3c-ab3d-01234dc2c92e","","folder-normal","","","step","TRUE","FALSE","QA"
"9a4f1774-cf9d-4000-8b85-4810f2b90729","","folder-normal","","","step","TRUE","FALSE","QA","B2 Car Stacker Pit"
"70e688f7-aae7-45ff-bac8-3fb54dd209ce","","checklist-sectioned","","9cbb07baa3d58c35cb9ae3dc46b7566a574eed51bc7b62b1b1c65d08293ae006","checklist","FALSE","FALSE","QA","Ground Floor","Concrete Pour"
"5aa366bf-b84f-43d2-b528-10573375106a","","checklist-sectioned","","4480963566cd28e8d6ea98956983a198ef0ef72268107757065c07a3f69c9467","checklist","FALSE","FALSE","QA","Ground Floor","Copper Risers"
"88864b76-8861-4d3a-a2a6-b82ffaa7035b","","folder-normal","","","step","TRUE","FALSE","QA","Ground Floor","Retail Accessible WC"
"e3ba87cd-799a-472f-8b11-bfd70e887876","","checklist-sectioned","","0cae102ca26a364d31fab0ade621bea6895746a67b5ab40ada49b37e59e27226","checklist","FALSE","FALSE","QA","Ground Floor","Retail Accessible WC","Drainage & Rough-In"
"a08c3a6e-ebae-458a-93dc-d2ef526b83b5","","checklist-sectioned","","020c6e04738fb244a74220fe25481e5432d8957122ac9726503a8f2507679693","checklist","FALSE","FALSE","QA","Ground Floor","Retail Accessible WC","Commissioning QA"
"096bf300-0259-4faf-9118-409b69e8d9f2","","folder-normal","","","step","TRUE","FALSE","QA","Ground Floor","Workers WC"
"1c611b4a-3e8f-4897-b548-d08ce2be2753","","checklist-sectioned","","0cae102ca26a364d31fab0ade621bea6895746a67b5ab40ada49b37e59e27226","checklist","FALSE","FALSE","QA","Ground Floor","Workers WC","Drainage & Rough-In"
"042410b6-3321-461c-a0cb-aa7467448fa8","","checklist-sectioned","","1cc8ac43c18f973f2e5ce94c8c4ea419d4f2c5fe8459cf664e882ec683b1e239","checklist","FALSE","FALSE","QA","Ground Floor","Workers WC","Commissioning QA"
"66fa108f-2151-4e2e-b0ea-3670b7a0c043","","folder-normal","","","step","TRUE","FALSE","QA","Level 1"
"05762e79-acc1-4018-aca8-74e5759a6824","","checklist-flat","","75e9f46220884689815d26c014ee1c7b296b9db29b9430f0a9aa1e9847290ec3","checklist-flat","FALSE","FALSE","QA","Level 1","Aerial drainage ITP"
"c5994d50-b6bb-4754-80a1-3d99408bc75c","","checklist-flat","","c8e3fde3c88d9d7fc2276a608c7225d8279674f2c794e2e1117a3a44c58e3654","checklist-flat","FALSE","FALSE","QA","Level 1","Pressure services ITP"
"3e51a2e6-cedb-4ecd-9ff0-e31b3f0eeee7","","checklist-sectioned","","9cbb07baa3d58c35cb9ae3dc46b7566a574eed51bc7b62b1b1c65d08293ae006","checklist","FALSE","FALSE","QA","Level 1","Concrete Pour"
"44e1eded-9d91-4e91-bd72-06c077f14484","","checklist-sectioned","","4480963566cd28e8d6ea98956983a198ef0ef72268107757065c07a3f69c9467","checklist","FALSE","FALSE","QA","Level 1","Copper Risers"
"5e6e8d0a-1611-468b-8007-a34ff4e43ef7","","folder-normal","","","step","TRUE","FALSE","QA","Level 1","1.01"
"afa79ebc-e711-4634-b464-5406943655f8","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 1","1.01","Drainage & Rough-In"
"3c0d84a2-44da-4c23-bfb8-3ff4d51f50ff","","checklist-sectioned","","6e02e8552f9798dabdcbbbf6d4a632786023185d61def7d1fc8f55e9cc2044e3","checklist","FALSE","FALSE","QA","Level 1","1.01","Commissioning QA"
"0c9bfd38-e79e-4b94-89e3-3a4ba426714c","","folder-normal","","","step","TRUE","FALSE","QA","Level 1","1.02"
"9d7b78c1-49fa-4a64-94a7-a38e67dfb6ad","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 1","1.02","Drainage & Rough-In"
"e40757cc-82c3-474a-8867-7292e78d7ab5","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 1","1.02","Commissioning QA"
"20312aad-8b83-4710-825b-f6a909543854","","folder-normal","","","step","TRUE","FALSE","QA","Level 1","1.03"
"4f2c3580-ab7e-46bf-8cb7-2d0a52d6600d","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 1","1.03","Drainage & Rough-In"
"49e35e9a-58de-4d9c-829f-c38711ea7f4d","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 1","1.03","Commissioning QA"
"fb31c15b-3f73-4b5e-89ab-046e9a12ea78","","folder-normal","","","step","TRUE","FALSE","QA","Level 1","1.04"
"2ff7fb63-263a-4239-8c59-3fe79a6096ac","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 1","1.04","Drainage & Rough-In"
"15a41b9d-23a6-4c06-a31d-c4b6e0eeabc3","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 1","1.04","Commissioning QA"
"30844cbe-64ba-461b-a894-dfe3fd8a379c","","folder-normal","","","step","TRUE","FALSE","QA","Level 1","1.05"
"6ad685cf-9ae0-4895-bb16-34313620d702","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 1","1.05","Drainage & Rough-In"
"381cf708-e4c8-45ab-bbec-d7baecb957de","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 1","1.05","Commissioning QA"
"464f32a6-9903-48b4-977f-96b10e1a6ac2","","folder-normal","","","step","TRUE","FALSE","QA","Level 1","1.06"
"e4060f5e-8e62-48d6-a972-cd1dec7ed5fa","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 1","1.06","Drainage & Rough-In"
"d20498a2-f664-460f-8f70-9492c8dfff1b","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 1","1.06","Commissioning QA"
"ac717eac-20fe-44ef-8836-c958c89ad9e2","","folder-normal","","","step","TRUE","FALSE","QA","Level 1","1.07"
"ed3d5ddd-605e-4033-a1e2-3671d8ea52e4","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 1","1.07","Drainage & Rough-In"
"15856a2e-d37d-445b-a803-ee91d2820fa3","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 1","1.07","Commissioning QA"
"a1837945-4cdf-42b3-b44f-7b7a50b9a7c5","","folder-normal","","","step","TRUE","FALSE","QA","Level 2"
"a14f1619-4979-4302-9c52-ed0873eade4d","","checklist-flat","","75e9f46220884689815d26c014ee1c7b296b9db29b9430f0a9aa1e9847290ec3","checklist-flat","FALSE","FALSE","QA","Level 2","Aerial drainage ITP"
"32aaf50f-a782-445b-8bf0-bb8b83aadb70","","checklist-flat","","c8e3fde3c88d9d7fc2276a608c7225d8279674f2c794e2e1117a3a44c58e3654","checklist-flat","FALSE","FALSE","QA","Level 2","Pressure services ITP"
"1295ca5d-35c6-4345-9398-9dc1170b2968","","checklist-sectioned","","9cbb07baa3d58c35cb9ae3dc46b7566a574eed51bc7b62b1b1c65d08293ae006","checklist","FALSE","FALSE","QA","Level 2","Concrete Pour"
"ca05c86a-e600-4e0f-ac12-01552778b915","","checklist-sectioned","","4480963566cd28e8d6ea98956983a198ef0ef72268107757065c07a3f69c9467","checklist","FALSE","FALSE","QA","Level 2","Copper Risers"
"278016c4-b200-4040-896e-71b01a599185","","folder-normal","","","step","TRUE","FALSE","QA","Level 2","2.01"
"231ef70e-6281-4bf0-8aae-2060589c1570","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 2","2.01","Drainage & Rough-In"
"2f229884-d6c2-40fd-b1c1-e56c69a64ae4","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 2","2.01","Commissioning QA"
"23377f73-bb66-405b-8113-de5a45583cb2","","folder-normal","","","step","TRUE","FALSE","QA","Level 2","2.02"
"7874b5f7-4d4b-4d50-85c3-c11060a79dc5","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 2","2.02","Drainage & Rough-In"
"d636f327-00c4-4433-a60a-a5a2175f93ac","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 2","2.02","Commissioning QA"
"cf123cf9-c06f-4b91-a8ec-4d47c948062e","","folder-normal","","","step","TRUE","FALSE","QA","Level 2","2.03"
"ee9da947-d30d-4bae-a448-fe7a2a09c1e5","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 2","2.03","Drainage & Rough-In"
"1901b61e-4352-45c0-aaa9-c6624e8ffd40","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 2","2.03","Commissioning QA"
"cd36e58b-47e1-43cd-9eef-a1aae8745746","","folder-normal","","","step","TRUE","FALSE","QA","Level 2","2.04"
"b5a2f0d8-c2a3-4461-8bd6-7ccb7602f84a","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 2","2.04","Drainage & Rough-In"
"8ee0ce7d-5740-49de-a506-8bc9cc021020","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 2","2.04","Commissioning QA"
"c76579b5-5680-47ad-bbd5-aae98442cd4e","","folder-normal","","","step","TRUE","FALSE","QA","Level 2","2.05"
"8932d808-be2d-46cc-ae11-07067c823756","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 2","2.05","Drainage & Rough-In"
"38734379-5a05-4d18-9dbd-7e7a7bce473d","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 2","2.05","Commissioning QA"
"7acc9d40-9ba2-43aa-8d16-664db69352dd","","folder-normal","","","step","TRUE","FALSE","QA","Level 2","2.06"
"4a1dd926-4574-46da-b254-402312516abb","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 2","2.06","Drainage & Rough-In"
"3089c6b6-fd27-4f9c-958e-d7f4606bfe1a","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 2","2.06","Commissioning QA"
"b1b9f67a-4202-4213-8780-30d8a75ea1af","","folder-normal","","","step","TRUE","FALSE","QA","Level 2","2.07"
"d4088423-3c88-4f64-bccc-4b910c6f456d","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 2","2.07","Drainage & Rough-In"
"49203f5b-9169-4ff6-ac2a-be2e5f3a89b5","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 2","2.07","Commissioning QA"
"54c659a3-bbde-4049-a421-ccbef595e0d0","","folder-normal","","","step","TRUE","FALSE","QA","Level 2","2.08"
"636ee61b-9e16-41e4-9f19-495266c93e2c","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 2","2.08","Drainage & Rough-In"
"39692b83-432a-490b-880e-ff103033602c","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 2","2.08","Commissioning QA"
"0aaaae11-05ae-4d5f-9dcd-4e122a57a422","","folder-normal","","","step","TRUE","FALSE","QA","Level 3"
"c6ee0447-d4e2-41b8-8e49-8f9148975352","","checklist-flat","","c8e3fde3c88d9d7fc2276a608c7225d8279674f2c794e2e1117a3a44c58e3654","checklist-flat","FALSE","FALSE","QA","Level 3","Pressure services ITP"
"e40add1d-ace7-41c9-912e-39c38d2b557c","","checklist-sectioned","","9cbb07baa3d58c35cb9ae3dc46b7566a574eed51bc7b62b1b1c65d08293ae006","checklist","FALSE","FALSE","QA","Level 3","Concrete Pour"
"90355713-8396-4e42-9b7e-03b25e0762b3","","checklist-sectioned","","4480963566cd28e8d6ea98956983a198ef0ef72268107757065c07a3f69c9467","checklist","FALSE","FALSE","QA","Level 3","Copper Risers"
"10cf5fb9-2f3f-479f-a57d-5a4d56a77bb9","","folder-normal","","","step","TRUE","FALSE","QA","Level 3","3.01"
"0f909eee-8151-4680-92b4-d58d7da19024","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 3","3.01","Drainage & Rough-In"
"fda61bf1-0747-460a-b3b4-978ef5a4cb98","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 3","3.01","Commissioning QA"
"ab44c618-6ceb-4b19-ab11-7d6b87a31251","","folder-normal","","","step","TRUE","FALSE","QA","Level 3","3.02"
"0571ad49-3acd-41b2-9dd2-4dc8f4575d94","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 3","3.02","Drainage & Rough-In"
"36d8e4e4-674c-4281-b81c-a46cb6ae0fdb","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 3","3.02","Commissioning QA"
"e373a7a5-a2e3-4b94-aa99-3cc457b5bcb9","","folder-normal","","","step","TRUE","FALSE","QA","Level 3","303"
"df18cd58-ef4c-4b45-9c1e-bd61f85a2f93","","checklist-sectioned","","0cae102ca26a364d31fab0ade621bea6895746a67b5ab40ada49b37e59e27226","checklist","FALSE","FALSE","QA","Level 3","303","Drainage & Rough-In"
"dfd0a4cd-7b3d-4bc7-ac0e-2b115f9e1cee","","checklist-sectioned","","d3a11944b7df2dfd7b358af1c959edcdc26660bd70909d66d1012a14f9f3b5bd","checklist","FALSE","FALSE","QA","Level 3","303","Commissioning QA"
"372b8eb1-995e-48d9-9785-70b95305e237","","folder-normal","","","step","TRUE","FALSE","QA","Level 3","Common Laundry"
"617502d2-c6e0-45e1-beb6-92a308698e7a","","checklist-sectioned","","0cae102ca26a364d31fab0ade621bea6895746a67b5ab40ada49b37e59e27226","checklist","FALSE","FALSE","QA","Level 3","Common Laundry","Drainage & Rough-In"
"3dc27ab5-77c7-47b1-ae58-3be5f5cc52e5","","checklist-sectioned","","d3a11944b7df2dfd7b358af1c959edcdc26660bd70909d66d1012a14f9f3b5bd","checklist","FALSE","FALSE","QA","Level 3","Common Laundry","Commissioning QA"
"5db4c395-b683-453d-ba9c-7d7b8292844a","","folder-normal","","","step","TRUE","FALSE","QA","Level 4"
"e10b4eba-293b-4413-af4e-27e3d5ad825e","","checklist-flat","","75e9f46220884689815d26c014ee1c7b296b9db29b9430f0a9aa1e9847290ec3","checklist-flat","FALSE","FALSE","QA","Level 4","Aerial drainage ITP"
"139f157c-f841-4b04-9313-c9c883ba58a0","","checklist-flat","","c8e3fde3c88d9d7fc2276a608c7225d8279674f2c794e2e1117a3a44c58e3654","checklist-flat","FALSE","FALSE","QA","Level 4","Pressure services ITP"
"c2e33453-8978-4e1a-8a8c-d44ccfdb8810","","checklist-sectioned","","9cbb07baa3d58c35cb9ae3dc46b7566a574eed51bc7b62b1b1c65d08293ae006","checklist","FALSE","FALSE","QA","Level 4","Concrete Pour"
"b3929200-a270-4783-906c-fdb89601cdca","","checklist-sectioned","","4480963566cd28e8d6ea98956983a198ef0ef72268107757065c07a3f69c9467","checklist","FALSE","FALSE","QA","Level 4","Copper Risers"
"47475a6a-9675-47ef-aa2e-041f3184c20d","","folder-normal","","","step","TRUE","FALSE","QA","Level 4","4.01"
"9bcfc2f4-913c-4cad-94d4-652dac6ca767","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 4","4.01","Drainage & Rough-In"
"c37428df-5e5a-4956-a05c-85c0e14ab4b5","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 4","4.01","Commissioning QA"
"d60c5d48-75b8-41b4-acc5-e999c4f177ad","","folder-normal","","","step","TRUE","FALSE","QA","Level 4","4.02"
"8e41722a-07f8-4607-8938-621625aec77f","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 4","4.02","Drainage & Rough-In"
"2d8ba735-2e9b-4739-9d01-1eeee7597185","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 4","4.02","Commissioning QA"
"a46d5345-61b8-47a8-8d31-89e6946566e6","","folder-normal","","","step","TRUE","FALSE","QA","Level 4","4.03"
"3da972ad-da63-4ade-8b70-cc1ea2e2cfda","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 4","4.03","Drainage & Rough-In"
"0d5ee69f-3ecc-410f-b47a-3a06f1e21e64","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 4","4.03","Commissioning QA"
"2e51e8c4-a858-4cd6-80fa-b10f10817271","","folder-normal","","","step","TRUE","FALSE","QA","Level 4","4.04"
"ce07d9e3-b0e6-4f05-97fb-e82abbb7fdf7","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 4","4.04","Drainage & Rough-In"
"ce32d105-07b4-4171-91c1-de6bf7dca77e","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 4","4.04","Commissioning QA"
"8f16f1fe-0ea5-4c49-8fc9-0257b3f18458","","folder-normal","","","step","TRUE","FALSE","QA","Level 4","4.05"
"5d346cd1-12a9-4179-be58-1daf5528eab3","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 4","4.05","Drainage & Rough-In"
"ec024b34-ddbb-4bb7-a8a0-44a0ce0280e3","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 4","4.05","Commissioning QA"
"af4d7997-278c-4611-b027-6785acbe7958","","folder-normal","","","step","TRUE","FALSE","QA","Level 4","4.06"
"72b47c0d-df3c-4ed6-bf28-fed21a0a6d13","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 4","4.06","Drainage & Rough-In"
"2a568b20-3a13-49ce-8185-e94d0851e08c","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 4","4.06","Commissioning QA"
"12aff4af-cf7b-4c46-8060-d27df845675d","","folder-normal","","","step","TRUE","FALSE","QA","Level 5"
"147feabc-24ca-446c-a4b2-bcb28e6cd1e3","","checklist-flat","","75e9f46220884689815d26c014ee1c7b296b9db29b9430f0a9aa1e9847290ec3","checklist-flat","FALSE","FALSE","QA","Level 5","Aerial drainage ITP"
"5cfbf7f6-d2d4-45ff-9029-d601128ccce8","","checklist-flat","","c8e3fde3c88d9d7fc2276a608c7225d8279674f2c794e2e1117a3a44c58e3654","checklist-flat","FALSE","FALSE","QA","Level 5","Pressure services ITP"
"7cf7f6b4-773e-423b-bf46-fa12a638232f","","checklist-sectioned","","9cbb07baa3d58c35cb9ae3dc46b7566a574eed51bc7b62b1b1c65d08293ae006","checklist","FALSE","FALSE","QA","Level 5","Concrete Pour"
"a00b0cdb-9256-4c70-b677-ed5e1c564c55","","checklist-sectioned","","4480963566cd28e8d6ea98956983a198ef0ef72268107757065c07a3f69c9467","checklist","FALSE","FALSE","QA","Level 5","Copper Risers"
"318c3a3b-3ee7-4b5e-9776-20241deda397","","folder-normal","","","step","TRUE","FALSE","QA","Level 5","5.01"
"a85d6eed-8019-4f81-acdf-d0b1cb9d4535","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 5","5.01","Drainage & Rough-In"
"402c3643-1312-4856-8e7b-43bf2828fc1d","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 5","5.01","Commissioning QA"
"c5306df3-8bd8-4897-a538-92cbf521a293","","folder-normal","","","step","TRUE","FALSE","QA","Level 5","5.02"
"eca6dd41-b4a9-4da7-8066-4c0e71c1d941","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 5","5.02","Drainage & Rough-In"
"fd3571e1-4784-460d-b85b-4c0d3e5b479d","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 5","5.02","Commissioning QA"
"78933a43-f27e-4e0b-b306-0581bcfcd4e9","","folder-normal","","","step","TRUE","FALSE","QA","Level 5","5.03"
"cbe7125b-0330-4be9-91cc-31b472a77c9e","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 5","5.03","Drainage & Rough-In"
"e2db0f13-f71c-4086-9bf4-052eb93c8e28","","checklist-sectioned","","1f7cd42699ebb51e4fd79b3696cb01ef0d68ec3f62c45c30aef225de8aa80fdc","checklist","FALSE","FALSE","QA","Level 5","5.03","Commissioning QA"
"b5809d87-5d39-4780-99d1-20559198080d","","folder-normal","","","step","TRUE","FALSE","QA","Level 5","5.04"
"6b52eb0f-15c3-4a4d-aa80-2c20e6b6be8b","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 5","5.04","Drainage & Rough-In"
"1726dcbe-a1e5-49e6-8904-b17bb88f9c0f","","checklist-sectioned","","2dee309182b04e47c18f48b843482c49639b741af0b688f186ce234b18c0e55a","checklist","FALSE","FALSE","QA","Level 5","5.04","Commissioning QA"
"f050a8f5-dd86-4709-9b78-7148371dd8fc","","folder-normal","","","step","TRUE","FALSE","QA","Level 5","5.05"
"836a052b-25ce-497b-bc85-41c848881dc5","","checklist-sectioned","","50975d065dde46d3fe51f61a63b3a535fc6206218b89157507e486fd1670ee2a","checklist","FALSE","FALSE","QA","Level 5","5.05","Drainage & Rough-In"
