type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,A181 - West Dapto - ITC 017 (ITP017) - Utility Adjustments (Traffic Signals),,,,,,A181 - West Dapto - ITC 017 (ITP017) - Utility Adjustments (Traffic Signals),
checkpoint,1 - Preparation Works,,,,,,,
label,REQUIREMENTS / REFERENCE: Project Safety Plan,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• All site personnel inducted (includes environment and cultural),,,,,,,
label,• Required Safe Work Method Statements completed and signed,,,,,,,
label,• Subcontractor’s safety plan/procedure approved,,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,2 - Environment,,,,,,,
label,REQUIREMENTS / REFERENCE: Project Environment Plan,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Installation of soil erosion and sedimentation controls completed in accordance with Soil and Water Specs.,,,,,,,
label,• Air quality to be visually monitored for dust etc. as a direct result of construction activities.,,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,3 - Design Approval,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 3.4,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submission of cable installation drawings and cable connection chart,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,4 - Preparations,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 2.3.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• DBYD and service locating completed,,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,5 - Materials (TCS),,,,,,,
label,REQUIREMENTS / REFERENCE: WCC Traffic Signals TSI-SP Series,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Nominated TCS materials comply to the relevant requirements of the WCC Traffic Signals TSI-SP Series,,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,6 - Materials (ITS Devices),,,,,,,
label,REQUIREMENTS / REFERENCE: TS201 Cl 4.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Prior to supply of ITS Equipment for maintenance or project works, submit confirmation that proposed ITS Devices have been approved as per devices previously accepted by TfNSW (TS200), or by project based approval (TS202) via the Director of Intelligent Transport Systems or their delegate)",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7 - Materials (ITS Solution/s),,,,,,,
label,REQUIREMENTS / REFERENCE: TS202 Cl 8.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Prior to supply of ITS Equipment for maintenance of project works, submit confirmation that the proposed ITS Solution has been approved by the Director of Intelligent Transport Systems or their delegate",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,8 - Excavation – Open Trenching Work,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 5.1.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submission of details of open trenching work,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,9 - Excavation – Modified Footing Design,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 5.9.4,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submission of details of modified footing design (if applicable),,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,10 - Conduits and Cabling,,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,,
label,• TS101 Cl 5.3,,,,,,,
label,• TS101 Cl 7,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• Install conduits and cabling as per TS101 Cl 5.3 and TS101 Cl 7, respectively",,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,11 - Approval to Stand,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 6.1.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submission of evidence that all requirements have been satisfied prior to erection of signal post or mast arm,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,12 - Approval to Impact Awning,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 6.1.4,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• WITNESS POINT: Submission of evidence that all necessary approvals have been obtained prior to making any opening or hole through an awning,,,,,,,
text,INSPECTION:,,,,,,,
text,WITNESS POINT NUMBER:,,,,,,,
holdpoint,WITNESS POINT,,,,,,,
checkpoint,13 - Proposal to Overcome Obstruction,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 6.2.7,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submission of proposal to overcome local obstruction to mounting of lanterns or target boards,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,14 - Backfilling,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 5.2,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• Backfilling works comply with the relevant specifications and/or, where applicable, the conditions of the Road Opening Permit",,,,,,,
label,• Backfill the excavations as per Cl 5.3.6,,,,,,,
label,"• Minimise the time each excavation is left open, remove excess spoil before the end of each day’s work",,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,15 - Blackouts at Existing Sites,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 8.3,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submission of required details prior to traffic signal blackout at TCS reconstruction site,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,16 - Testing,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 8.2,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Complete preliminary inspections and testing and rectify any defects prior to completing commissioning tests. Provide the ITP test results to the Principal before commencement of the commissioning tests,,,,,,,
label,• Provide the Principal with at least 5 working days’ notice of the upcoming final inspection and commissioning tests of the TCS works,,,,,,,
label,"• Record and submit to the Principal, the results of the final inspection and commissioning tests",,,,,,,
text,INSPECTION:,,,,,,,
label,COMMENTS / ATTACHMENTS: ,,,,,,,
label,• ITP Test Results,,,,,,,
label,• Results of final inspection and commissioning tests,,,,,,,
checkpoint,17 - WAE and Final Completion,,,,,,,
label,REQUIREMENTS / REFERENCE: TS101 Cl 10.3,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Restore surface above trenches as per drawings and project specifications,,,,,,,
label,"• Where the final restoration is to be completed by others, inform the Principal and the responsible authority/agency who will undertake the final restoration, once the temporary restoration is complete. Maintain the restored areas until final restoration is carried out by the other party",,,,,,,
label,• Provide Works As Executed (WAE) drawings for the completed utility works as per TS101 Cl 10.3,,,,,,,
text,INSPECTION:,,,,,,,
label,COMMENTS / ATTACHMENTS: ,,,,,,,
label,• WAE Drawings,,,,,,,
checkpoint,QA ENGINEER / SPE / PE SIGN OFF,,,,,,,
text,Name:,,,,,,,
text,Date:,,,,,,,
label,Signature,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
