type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,A181 - West Dapto - ITC 013 (ITP013) - Asphalt (Roadways),,,,,,A181 - West Dapto - ITC 013 (ITP013) - Asphalt (Roadways),
checkpoint,1 - Road Occupancy,,,,,,,
label,REQUIREMENTS / REFERENCE: 1144 Cl 2.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Obtain road occupancy license prior to commencing,,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,2 - Mix Design,,,,,,,
label,REQUIREMENTS / REFERENCE: 1144 Cl 1.7,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: 10 days prior to mix production, submit the following:",,,,,,,
label,"• Documentation for material type, source, proportions, test certificates and evidence of conformance for each constituent (agg, filler, binders etc)",,,,,,,
label,• Documentation and test certificates verifying the mix design meets the project requirements,,,,,,,
label,• Particle size distribution as a single grading and nominal size,,,,,,,
label,• Mix design to be selected from Clause 3.4 and contents to conform to Table 3.6,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,3 - Test Certificates,,,,,,,
label,REQUIREMENTS / REFERENCE: 1144 Cl 1.7,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submit test certificates for mix production 7 days prior to ordering materials,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,4 - Trial Mix,,,,,,,
label,REQUIREMENTS / REFERENCE: 1144 Cl 1.7,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Submit trial mix testing results for review and approval,,,,,,,
text,INSPECTION:,,,,,,,
label,COMMENTS / ATTACHMENTS: ,,,,,,,
label,• Trial mix testing results,,,,,,,
checkpoint,5 - Production Mix,,,,,,,
label,REQUIREMENTS / REFERENCE: 1144 Cl 1.7,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Submit evidence of conformity to the approved mix design and mix properties for each production batch,,,,,,,
text,INSPECTION:,,,,,,,
label,COMMENTS / ATTACHMENTS: ,,,,,,,
label,• Certificates of Conformity,,,,,,,
checkpoint,6 - Low Temperatures,,,,,,,
label,REQUIREMENTS / REFERENCE: 1144,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: 1 day prior to spreading, submit proposed procedures for spreading at low temperatures, if required",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7 - Joints,,,,,,,
label,REQUIREMENTS / REFERENCE: 1144,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: 7 days prior to placing, submit a plan of joint locations",,,,,,,
label,• Provide longitudinal joints if the width requires more than one run,,,,,,,
label,• Transverse joints only to be used when required,,,,,,,
label,• Align joints with wearing course or traffic markings,,,,,,,
label,"• Conform to requirements for hot, warm and cold joints",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,8 - Surface Preparation,,,,,,,
label,REQUIREMENTS / REFERENCE: 1144,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: 7 days prior to placing, notify the Principal for inspection of the following:",,,,,,,
label,• Completed surface preparation including repair of defects,,,,,,,
label,• Confirm base gravel is approved for surfacing to commence,,,,,,,
